source_x,mu_1,mu_2,td_1,td_2,I
7.186018303385673e-05,3.8668099999999996,-1.305396,0.0,0.30172824000000004,0.3375898996847531
7.322263453726042e-05,3.821881,-1.27335,0.0,0.3072587904,0.3331736388443282
7.461091778810424e-05,3.777243,-1.241539,0.0,0.3128975136,0.32868920532780127
7.602552255000471e-05,3.732917,-1.209969,0.0,0.3186463104,0.32413498612479197
7.746694787237698e-05,3.688925,-1.1786450000000002,0.0,0.3245072544,0.3195090710708405
7.893570226649104e-05,3.6452839999999997,-1.147572,0.0,0.3304825056,0.3148100394921219
8.043230388486628e-05,3.602012,-1.116753,0.0,0.33657405119999995,0.31003589105200097
8.195728070406712e-05,3.559125,-1.086194,0.0,0.3427841376,0.3051856846837355
8.351117071096465e-05,3.516639,-1.055899,0.0,0.3491149248,0.300258002029779
8.509452209252947e-05,3.474568,-1.025872,0.0,0.35556874559999996,0.2952516686966552
8.670789342922319e-05,3.432925,-0.996116,0.0,0.36214776,0.29016538374709616
8.835185389205636e-05,3.391722,-0.9666349,0.0,0.3688543872,0.2849982693157045
9.002698344338275e-05,3.35097,-0.9374319,0.0,0.37569104640000006,0.2797494158407864
9.173387304150066e-05,3.3106800000000005,-0.9085101000000001,0.0,0.382659984,0.27441797455507627
9.347312484913318e-05,3.27086,-0.8798724,0.0,0.38976379200000005,0.269003381373706
9.524535244586144e-05,3.231518,-0.8515212,0.0,0.39700506240000005,0.2635050152900278
9.70511810445855e-05,3.192663,-0.823459,0.0,0.4043862144,0.2579223049848982
9.8891247712089e-05,3.154299,-0.7956880000000001,0.0,0.4119099264,0.2522550969327892
0.00010076620159378628,3.116432,-0.7682101,0.0,0.4195787904,0.2465030842964005
0.00010267670414272989,3.079068,-0.741027,0.0,0.4273955712,0.24066600672671082
0.0001046234293529608,3.042209,-0.7141404,0.0,0.43536312,0.23474402974943534
0.00010660706399728164,3.0058599999999998,-0.6875515,0.0,0.44348402880000004,0.2287370336609157
0.00010862830786954007,2.970021,-0.6612616,0.0,0.4517614079999999,0.2226454291063935
0.0001106878740315039,2.9346959999999997,-0.6352715,0.0,0.4601981088,0.21646926973015265
0.00011278648906441765,2.899885,-0.6095821,0.0,0.4687969824,0.21020906001444886
0.00011492489332532864,2.865589,-0.584194,0.0,0.47756122559999997,0.2038652437596599
0.00011710384120827285,2.831807,-0.5591075,0.0,0.4864938624,0.1974384200618192
0.00011932410141041277,2.798539,-0.534323,0.0,0.4955980895999999,0.1909292670211135
0.00012158645720322116,2.7657830000000003,-0.5098404000000001,0.0,0.5048770175999999,0.18433853993606875
0.00012389170670880638,2.733539,-0.4856598,0.0,0.5143341024,0.17766704627225
0.0001262406631814769,2.701804,-0.4617809,0.0,0.5239725408,0.17091576591048055
0.00012863415529464406,2.670575,-0.4382032,0.0,0.5337957888,0.16408571187852805
0.00013107302743316454,2.6398509999999997,-0.41492629999999997,0.0,0.5438073024,0.15717792405707748
0.00013355813999122546,2.609626,-0.3919495,0.0,0.5540105376000001,0.15019374423768003
0.00013609036967587737,2.579899,-0.3692719,0.0,0.564409296,0.1431342467282634
0.00013867060981632217,2.550665,-0.3468927,0.0,0.5750070335999999,0.13600088604344357
0.00014129977067906508,2.52192,-0.32481059999999995,0.0,0.5858076384,0.12879496574038823
0.00014397877978904175,2.493659,-0.3030246,0.0,0.596814912,0.1215180584033342
0.00014670858225683384,2.465879,-0.28153340000000004,0.0,0.6080325696,0.11417161993755574
0.0001494901411120886,2.438574,-0.2603354,0.0,0.6194648448,0.10675722778968363
0.00015232443764326027,2.411739,-0.23942919999999998,0.0,0.6311155392,0.09927658009428052
0.00015521247174379144,2.385369,-0.2188132,0.0,0.6429888864000001,0.09173138411709049
0.0001581552622648607,2.35946,-0.1984856,0.0,0.6550890335999999,0.08412331635204666
0.00016115384737481583,2.334004,-0.1784446,0.0,0.6674202144,0.07645428199780291
0.0001642092849254224,2.308998,-0.1586884,0.0,0.6799869216,0.06872608811267919
0.00016732265282505725,2.284434,-0.1392148,0.0,0.6927933888,0.06094060935881711
0.00017049504941897618,2.260308,-0.120022,0.0,0.7058442815999999,0.05309984303024189
0.00017372759387679273,2.236613,-0.1011077,0.0,0.7191441792000001,0.0452057195411097
0.00017702142658730264,2.2133439999999998,-0.08246979,0.0,0.7326977472,0.03726026772160135
0.00018037770956079452,2.190495,-0.06410596,0.0,0.7465097376000001,0.029265513046137975
0.00018379762683898792,2.168059,-0.04601391,0.0,0.7605850752,0.021223550650604987
0.00018728238491274392,2.1460310000000002,-0.02819126,0.0,0.7749286848,0.013136464477912946
