source_x,mu_1,mu_2,mu_3,mu_4,td_21,td_31,td_41,td_32,td_42,td_43,I_2,I_3,I_4
1.015426611885745e-07,7.431005,7.451867,-6.044103,-6.040585,0.0009803263680000002,0.1559633184,0.15612376320000002,0.154982992032,0.15514343683200002,0.00016044480000002026,1.0028074264517384,0.8133627954765204,0.8128893736446147
5.313040252089048e-07,7.387311,7.496475,-6.052008,-6.0335980000000005,0.005129378784,0.1577084256,0.1585480608,0.152579046816,0.153418682016,0.000839635199999994,1.0147772308489516,0.8192437004479708,0.8167515893130802
9.61065389229235e-07,7.344221000000001,7.541722,-6.060547,-6.027222,0.009278409599999999,0.1594674432,0.1609861824,0.1501890336,0.1517077728,0.0015187392000000077,1.0268920284397758,0.8252130484635469,0.8206754671462091
1.3908267532495656e-06,7.301723,7.5876220000000005,-6.06973,-6.02145,0.01342740672,0.1612403712,0.16343795519999998,0.14781296448,0.15001054847999998,0.0021975839999999747,1.0391550049214413,0.8312736596553991,0.824661521670981
1.820588117269896e-06,7.2598020000000005,7.634189999999999,-6.079568,-6.016274,0.017576352,0.16302729600000002,0.1659033792,0.14545094400000003,0.14832702720000002,0.0028760831999999903,1.0515700014959084,0.837428899576049,0.8287104799827874
2.2503494812902258e-06,7.2184479999999995,7.681442999999999,-6.09007,-6.011686,0.021725236800000002,0.16482813120000003,0.1683825408,0.14310289440000004,0.14665730400000002,0.0035544095999999747,1.0641405188483728,0.8436813564356217,0.8328225125400918
2.6801108453105564e-06,7.177647,7.729394999999999,-6.10125,-6.007679,0.025874035200000003,0.16664304959999998,0.1708751808,0.14076901439999998,0.1450011456,0.004232131200000017,1.0768703169715645,0.850034837322036,0.8369983923700901
3.1098722093308874e-06,7.137389,7.778064,-6.113117,-6.0042480000000005,0.030022729920000005,0.1684720512,0.173381472,0.13844932127999998,0.14335874208,0.004909420800000008,1.0897632173333973,0.8564920589307939,0.8412387218911567
3.5396335733512176e-06,7.097662,7.8274669999999995,-6.125686,-6.001384,0.034171312319999994,0.1703150496,0.17590115520000002,0.13614373728,0.14172984288,0.00558610560000003,1.1028232958965924,0.8630568770392278,0.8455437861087215
3.969394937371549e-06,7.058456,7.877623,-6.138968,-5.999082,0.03831976512,0.17217230400000003,0.1784343168,0.13385253888000004,0.14011455167999998,0.006262012799999966,1.116054700914761,0.8697324174011994,0.8499142021994611
4.399156301391878e-06,7.019758,7.92855,-6.152978,-5.997337,0.04246807104,0.174043728,0.1809808704,0.13157565696,0.13851279936,0.006937142399999985,1.1294620127930337,0.876522808905948,0.8543509619562383
