source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
1.1313708498984761e-05,-7.965308,6.517772,9.411615,-5.165878,9.456025e-07,0.0,6.204559e-07,1.521347e-06
1.2570787221094177e-05,-8.373772,6.437319,9.823992,-5.089329,9.61479e-07,0.0,6.866691e-07,1.59859e-06
1.3827865943203595e-05,-8.870704,6.35962,10.32445,-5.015144,9.790242e-07,0.0,7.519376e-07,1.676599e-06
1.5084944665313015e-05,-9.491517,6.284406,10.94838,-4.943029,9.983417e-07,0.0,8.161141e-07,1.755335e-06
1.6342023387422435e-05,-10.29465,6.211443,11.7542,-4.872729,1.019563e-06,0.0,8.790248e-07,1.834762e-06
1.759910210953185e-05,-11.38522,6.140531,12.847,-4.804027,1.042859e-06,0.0,9.404578e-07,1.914847e-06
1.8856180831641267e-05,6.071495,14.44063,-12.97707,-4.736737,0.0,1.00014e-06,1.068463e-06,1.995557e-06
2.0113259553750687e-05,6.004188,17.06358,-15.59872,-4.6707,0.0,1.057692e-06,1.096718e-06,2.076863e-06
2.1370338275860103e-05,5.938481,22.60022,-21.13451,-4.605781,0.0,1.112506e-06,1.128193e-06,2.158735e-06
2.2627416997969522e-05,5.874261,54.93461,-53.46855,-4.541865,0.0,1.163221e-06,1.164214e-06,2.241146e-06
