source_x,mu_1,mu_2,mu_3,mu_4,td_21,td_31,td_41,td_32,td_42,td_43,I_2,I_3,I_4
5.758770483143632e-07,7.431458,7.452325999999999,-6.099369,-5.9862269999999995,0.00098029008,0.15347378879999998,0.1586353248,0.15249349871999998,0.15765503472,0.005161536000000022,1.0028080626977909,0.8207499793445647,0.8055252414802048
1.0342519110130684e-06,7.424192,7.461697,-6.145464,-5.942231,0.001760419008,0.1518351264,0.16110498239999999,0.150074707392,0.15934456339199998,0.009269855999999993,1.0050517281880642,0.8277619975345465,0.8003875707955829
1.4926267737117736e-06,7.417505,7.471691000000001,-6.192186,-5.898804,0.0025403034240000003,0.1502108928,0.16358889600000004,0.147670589376,0.16104859257600004,0.013378003200000044,1.0073051517996956,0.834807121801738,0.7952544689892356
1.9510016364104786e-06,7.4113869999999995,7.482317999999999,-6.23955,-5.8559339999999995,0.003319834464,0.14860091520000002,0.16608715200000002,0.14528108073600002,0.16276731753600002,0.0174862368,1.009570543273479,0.8418869504453081,0.7901265984356235
2.409376499109184e-06,7.40583,7.493591,-6.28757,-5.81361,0.004098904992,0.1470051936,0.16859966399999998,0.142906288608,0.16450075900799999,0.021594470399999982,1.0118502585125504,0.8490027451345764,0.7850045167118338
2.867751361807889e-06,7.4008259999999995,7.505522,-6.3362620000000005,-5.77182,0.004877406143999999,0.1454238144,0.17112625920000002,0.14054640825599998,0.166248853056,0.02570244480000003,1.0141465290495955,0.8561560560942794,0.7798886232428651
3.3261262245065944e-06,7.396366,7.518122,-6.385642,-5.730554,0.005655228192,0.14385660479999998,0.1736669376,0.13820137660799997,0.16801170940799998,0.029810332800000006,1.0164615974926063,0.8633485687430826,0.7747796688265561
3.7845010872052994e-06,7.392444,7.531406,-6.435724,-5.689801,0.006432264863999999,0.14230347840000002,0.17622169919999997,0.135871213536,0.16978943433599997,0.033918220799999954,1.0187978427702664,0.8705813665954046,0.7696779306004888
4.242875949904004e-06,7.389053,7.545387,-6.486527,-5.64955,0.0072084047040000005,0.1407645216,0.17879037120000002,0.133556116896,0.17158196649600002,0.03802584960000002,1.0211575150428613,0.8778563369351932,0.7645837700717534
4.70125081260271e-06,7.386185,7.560078999999999,-6.538068,-5.609793,0.007983540576,0.13923964800000002,0.1813729536,0.131256107424,0.173389413024,0.042133305599999976,1.0235431416895189,0.8851752291609267,0.7594980358601903
