source_x,mu_1,mu_2,mu_3,mu_4,td_21,td_31,td_41,td_32,td_42,td_43,I_2,I_3,I_4
7.2688398890973875e-06,4.693482,5.222576999999999,-3.7040129999999998,-3.4168410000000002,0.06262709184000001,0.26180521920000005,0.29387733120000004,0.19917812736000004,0.23125023936000003,0.032072111999999986,1.1127297388165116,0.7891823170942169,0.727997039298329
7.313826712085921e-06,4.692093,5.224525,-3.7052169999999998,-3.416197,0.06301422432,0.2619152928,0.29418517439999997,0.19890106847999997,0.23117095007999997,0.032269881599999994,1.1134743066686872,0.7896725405911604,0.7280752960352661
7.358813535074455e-06,4.690705,5.226475,-3.7064239999999997,-3.4155550000000003,0.06340134816000001,0.2620255392,0.294493104,0.19862419103999998,0.23109175584,0.032467564800000015,1.114219504317581,0.7901635255254806,0.7281538702604406
7.40380035806299e-06,4.689318,5.228428,-3.707633,-3.414914,0.06378846335999999,0.26213578559999995,0.29480111999999997,0.19834732223999996,0.23101265663999998,0.03266533440000002,1.1149655450963232,0.7906550590085808,0.72823254895488
7.448787181051525e-06,4.687932,5.230383,-3.708844,-3.414274,0.06417556992000001,0.2622462048,0.2951092224,0.19807063487999998,0.23093365247999997,0.03286301759999999,1.1157122159621768,0.7911471412127992,0.7283113321609613
7.493774004040057e-06,4.686547,5.232341,-3.710058,-3.4136349999999998,0.06456266783999999,0.26235671039999997,0.2954174112,0.19779404256,0.23085474336,0.03306070080000001,1.1164597303729162,0.79163998568669,0.728390219920978
7.538760827028592e-06,4.685164,5.234301,-3.711275,-3.4129970000000003,0.06494975712,0.26246730240000005,0.2957256864,0.19751754528000004,0.23077592928000001,0.033258383999999974,1.1172076367017247,0.7921334237179317,0.7284690567928892
7.583747650017127e-06,4.683782,5.236263,-3.7124940000000004,-3.412361,0.06533683776,0.2625779808,0.29603404799999994,0.19724114304,0.23069721023999995,0.03345606719999994,1.1179561730242782,0.7926274109256154,0.7285482116802192
7.628734473005659e-06,4.6824010000000005,5.238227999999999,-3.7137160000000002,-3.411725,0.06572390975999999,0.2626887456,0.296342496,0.19696483584000002,0.23061858624000003,0.033653750400000015,1.1187055529844623,0.7931221610451561,0.7286272576825435
7.673721295994193e-06,4.681021,5.240195,-3.7149400000000004,-3.4110910000000003,0.06611097312,0.26279968319999997,0.29665103039999996,0.19668871007999997,0.23054005727999996,0.03385134719999999,1.1194555632200751,0.7936174608060934,0.7287066219100491
7.718708118982726e-06,4.679643,5.242165,-3.716167,-3.410458,0.06649802784,0.2629106208,0.2969596512,0.19641259296,0.23046162336,0.03404903040000001,1.1202061781208523,0.7941133543733998,0.7287859351664219
7.763694941971261e-06,4.678266000000001,5.244137,-3.717396,-3.4098260000000002,0.06688507392,0.2630217312,0.29726835840000004,0.19613665728000002,0.23038328448000006,0.034246627200000046,1.1209574231136066,0.7946097977327495,0.7288653531030513
7.808681764959795e-06,4.676889,5.246112,-3.718628,-3.4091949999999995,0.06727210272,0.263132928,0.29757706559999997,0.19586082527999998,0.23030496287999996,0.03444413759999998,1.1217097519312518,0.7951071748762906,0.7289450316225164
7.853668587948328e-06,4.675515,5.248089,-3.7198620000000004,-3.4085660000000004,0.06765913152,0.26324421119999997,0.2978859456,0.19558507967999997,0.23022681407999998,0.03464173440000001,1.1224622314333288,0.7956047622561366,0.7290247170632541
7.898655410936862e-06,4.6741410000000005,5.250069,-3.7210989999999997,-3.4079370000000004,0.06804615168,0.26335558080000004,0.29819491200000003,0.19530942912000004,0.23014876032000003,0.03483933119999999,1.1232157951589392,0.7961032840044833,0.7291044493522981
7.943642233925399e-06,4.672769000000001,5.252051,-3.722339,-3.40731,0.06843315456,0.2634670368,0.2985039648,0.19503388224,0.23007081024000003,0.03503692800000002,1.1239697489860936,0.7966023999902412,0.7291843444433054
