source_x,mu_1,mu_2,td_1,td_2
4.5e-05,4.143175,-129.5651,0.0,3.54574e-06
7.422222222222223e-05,3.358842,-7.814746,0.0,5.848282e-06
0.00010344444444444444,2.887775,-3.561347,0.0,8.150824e-06
0.00013266666666666667,2.573536,-2.076727,0.0,1.045337e-05
0.00016188888888888888,2.348984,-1.32122,0.0,1.275591e-05
0.0001911111111111111,2.180518,-0.863602,0.0,1.505845e-05
0.00022033333333333334,2.049458,-0.5567049,0.0,1.736099e-05
0.00024955555555555554,1.94459,-0.3365951,0.0,1.966353e-05
0.00027877777777777775,1.858776,-0.1710192,0.0,2.196607e-05
0.000308,1.787256,-0.04194426,0.0,2.426861e-05
