radius,images_num
0.0,4.0
0.006030150753768844,4.0
0.012060301507537688,4.0
0.018090452261306532,4.0
0.024120603015075376,4.0
0.03015075376884422,4.0
0.036180904522613064,4.0
0.04221105527638191,4.0
0.04824120603015075,4.0
0.054271356783919596,4.0
0.06030150753768844,4.0
0.06633165829145729,4.0
0.07236180904522613,4.0
0.07839195979899496,4.0
0.08442211055276382,4.0
0.09045226130653267,4.0
0.0964824120603015,4.0
0.10251256281407034,4.0
0.10854271356783919,4.0
0.11457286432160804,4.0
0.12060301507537688,4.0
0.12663316582914572,4.0
0.13266331658291458,4.0
0.13869346733668342,4.0
0.14472361809045226,4.0
0.1507537688442211,4.0
0.15678391959798993,4.0
0.1628140703517588,4.0
0.16884422110552763,4.0
0.17487437185929647,4.0
0.18090452261306533,2.0
0.18693467336683417,2.0
0.192964824120603,2.0
0.19899497487437184,2.0
0.20502512562814068,2.0
0.21105527638190955,2.0
0.21708542713567838,2.0
0.22311557788944722,2.0
0.22914572864321608,2.0
0.23517587939698492,2.0
0.24120603015075376,2.0
0.2472361809045226,2.0
0.25326633165829143,2.0
0.25929648241206027,2.0
0.26532663316582916,2.0
0.271356783919598,2.0
0.27738693467336684,2.0
0.2834170854271357,2.0
0.2894472361809045,2.0
0.29547738693467335,2.0
0.3015075376884422,2.0
0.307537688442211,2.0
0.31356783919597986,2.0
0.31959798994974875,2.0
0.3256281407035176,2.0
0.3316582914572864,2.0
0.33768844221105526,2.0
0.3437185929648241,2.0
0.34974874371859294,2.0
0.3557788944723618,2.0
0.36180904522613067,2.0
0.3678391959798995,2.0
0.37386934673366834,2.0
0.3798994974874372,2.0
0.385929648241206,2.0
0.39195979899497485,2.0
0.3979899497487437,2.0
0.4040201005025125,2.0
0.41005025125628136,2.0
0.41608040201005025,2.0
0.4221105527638191,2.0
0.42814070351758793,2.0
0.43417085427135677,2.0
0.4402010050251256,2.0
0.44623115577889444,2.0
0.4522613065326633,2.0
0.45829145728643217,2.0
0.464321608040201,2.0
0.47035175879396984,2.0
0.4763819095477387,2.0
0.4824120603015075,2.0
0.48844221105527635,2.0
0.4944723618090452,2.0
0.5005025125628141,2.0
0.5065326633165829,2.0
0.5125628140703518,2.0
0.5185929648241205,2.0
0.5246231155778894,2.0
0.5306532663316583,2.0
0.5366834170854271,2.0
0.542713567839196,2.0
0.5487437185929648,2.0
0.5547738693467337,2.0
0.5608040201005025,2.0
0.5668341708542713,2.0
0.5728643216080401,2.0
0.578894472361809,2.0
0.5849246231155779,2.0
0.5909547738693467,2.0
0.5969849246231156,2.0
0.6030150753768844,2.0
0.6090452261306533,2.0
0.615075376884422,2.0
0.6211055276381909,2.0
0.6271356783919597,2.0
0.6331658291457286,2.0
0.6391959798994975,2.0
0.6452261306532663,2.0
0.6512562814070352,2.0
0.657286432160804,2.0
0.6633165829145728,2.0
0.6693467336683416,2.0
0.6753768844221105,2.0
0.6814070351758794,2.0
0.6874371859296482,2.0
0.6934673366834171,2.0
0.6994974874371859,2.0
0.7055276381909548,2.0
0.7115577889447235,2.0
0.7175879396984924,2.0
0.7236180904522613,2.0
0.7296482412060301,2.0
0.735678391959799,2.0
0.7417085427135678,2.0
0.7477386934673367,2.0
0.7537688442211055,2.0
0.7597989949748744,2.0
0.7658291457286431,2.0
0.771859296482412,2.0
0.7778894472361809,2.0
0.7839195979899497,2.0
0.7899497487437186,2.0
0.7959798994974874,2.0
0.8020100502512563,2.0
0.808040201005025,2.0
0.8140703517587939,2.0
0.8201005025125627,2.0
0.8261306532663316,2.0
0.8321608040201005,2.0
0.8381909547738693,2.0
0.8442211055276382,2.0
0.850251256281407,2.0
0.8562814070351759,2.0
0.8623115577889446,2.0
0.8683417085427135,2.0
0.8743718592964824,2.0
0.8804020100502512,2.0
0.8864321608040201,2.0
0.8924623115577889,2.0
0.8984924623115578,2.0
0.9045226130653266,2.0
0.9105527638190954,2.0
0.9165829145728643,2.0
0.9226130653266331,2.0
0.928643216080402,2.0
0.9346733668341708,2.0
0.9407035175879397,2.0
0.9467336683417085,1.0
0.9527638190954774,1.0
0.9587939698492461,1.0
0.964824120603015,1.0
0.9708542713567839,1.0
0.9768844221105527,1.0
0.9829145728643216,1.0
0.9889447236180904,1.0
0.9949748743718593,1.0
1.0010050251256282,1.0
1.007035175879397,1.0
1.0130653266331657,1.0
1.0190954773869347,1.0
1.0251256281407035,1.0
1.0311557788944723,1.0
1.037185929648241,1.0
1.04321608040201,1.0
1.0492462311557789,1.0
1.0552763819095476,1.0
1.0613065326633166,1.0
1.0673366834170854,1.0
1.0733668341708542,1.0
1.079396984924623,1.0
1.085427135678392,1.0
1.0914572864321608,1.0
1.0974874371859296,1.0
1.1035175879396983,1.0
1.1095477386934673,1.0
1.1155778894472361,1.0
1.121608040201005,1.0
1.127638190954774,1.0
1.1336683417085427,1.0
1.1396984924623115,1.0
1.1457286432160803,1.0
1.1517587939698493,1.0
1.157788944723618,1.0
1.1638190954773868,1.0
1.1698492462311558,1.0
1.1758793969849246,1.0
1.1819095477386934,1.0
1.1879396984924622,1.0
1.1939698492462312,1.0
1.2,1.0
