source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
2.0000000000000002e-07,-6.022435,7.441476,-6.062332,7.441476,1.810931e-06,0.0,1.789864e-06,0.0
2.124777358613364e-07,-6.021197,7.441483,-6.063584,7.441483,1.811591e-06,0.0,1.789209e-06,5.082198e-21
2.257339411837992e-07,-6.019883,7.441491,-6.064914,7.441491,1.812291e-06,0.0,1.788513e-06,6.776264e-21
2.398171836489491e-07,-6.018488,7.4415,-6.066328,7.4415,1.813035e-06,1.694066e-21,1.787774e-06,0.0
2.54779061011855e-07,-6.017006,7.441511,-6.067831,7.441511,1.813826e-06,0.0,1.786989e-06,3.388132e-21
2.706743901433812e-07,-6.015432,7.441523,-6.069428,7.441523,1.814667e-06,0.0,1.786155e-06,1.01644e-20
2.8756140786656826e-07,-6.013761,7.441536,-6.071126,7.441536,1.81556e-06,0.0,1.785269e-06,6.776264e-21
3.055019843229342e-07,-6.011987,7.441551,-6.072931,7.441551,1.816509e-06,1.694066e-21,1.784329e-06,0.0
3.245618496504127e-07,-6.010102,7.441568,-6.074849,7.441568,1.817518e-06,1.694066e-21,1.783329e-06,0.0
3.448108348034358e-07,-6.008102,7.441587,-6.076888,7.441587,1.81859e-06,5.082198e-21,1.782268e-06,0.0
3.663231273974566e-07,-6.005977,7.441609,-6.079055,7.441609,1.819729e-06,6.776264e-21,1.781141e-06,0.0
3.8917754351527807e-07,-6.003722,7.441634,-6.08136,7.441634,1.820939e-06,0.0,1.779945e-06,6.776264e-21
4.13457816471015e-07,-6.001328,7.441661,-6.083809,7.441661,1.822226e-06,3.388132e-21,1.778674e-06,0.0
4.392529035896661e-07,-5.998786,7.441692,-6.086413,7.441692,1.823593e-06,0.0,1.777324e-06,3.388132e-21
4.666573121262506e-07,-5.996087,7.441728,-6.089182,7.441728,1.825046e-06,0.0,1.77589e-06,0.0
4.957714455186144e-07,-5.993222,7.441767,-6.092126,7.441767,1.826591e-06,0.0,1.774368e-06,5.082198e-21
5.267019712424853e-07,-5.990181,7.441812,-6.095256,7.441812,1.828233e-06,0.0,1.772751e-06,1.185846e-20
5.595622116165299e-07,-5.986954,7.441863,-6.098585,7.441863,1.829978e-06,5.082198e-21,1.771035e-06,0.0
5.944725589892113e-07,-5.983528,7.44192,-6.102124,7.44192,1.831832e-06,0.0,1.769212e-06,3.388132e-21
6.31560916828613e-07,-5.979892,7.441984,-6.105889,7.441984,1.833804e-06,0.0,1.767277e-06,1.01644e-20
6.709631683312673e-07,-5.976033,7.442057,-6.109892,7.442057,1.835899e-06,0.0,1.765222e-06,0.0
7.12823674266882e-07,-5.971939,7.442139,-6.114151,7.442139,1.838127e-06,0.0,1.76304e-06,3.388132e-21
7.572958018829291e-07,-5.967594,7.442232,-6.11868,7.442232,1.840495e-06,6.776264e-21,1.760724e-06,0.0
8.045424868069013e-07,-5.962984,7.442337,-6.123499,7.442337,1.843013e-06,0.0,1.758265e-06,0.0
8.547368300048974e-07,-5.958093,7.442455,-6.128625,7.442455,1.84569e-06,0.0,1.755655e-06,0.0
9.080627319836828e-07,-5.952905,7.442588,-6.134079,7.442588,1.848536e-06,0.0,1.752883e-06,0.0
9.647155665597621e-07,-5.947401,7.442739,-6.139883,7.442739,1.851562e-06,0.0,1.749942e-06,0.0
1.024902896664023e-06,-5.941563,7.442909,-6.146059,7.442909,1.854779e-06,1.01644e-20,1.746819e-06,0.0
1.0888452348044863e-06,-5.935372,7.4431,-6.152632,7.4431,1.858201e-06,1.694066e-21,1.743505e-06,0.0
1.1567768509733122e-06,-5.928807,7.443317,-6.159628,7.443317,1.861839e-06,0.0,1.739988e-06,0.0
1.2289466309580796e-06,-5.921846,7.443561,-6.167076,7.443561,1.865709e-06,6.776264e-21,1.736256e-06,0.0
1.3056189882019529e-06,-5.914466,7.443837,-6.175006,7.443837,1.869824e-06,0.0,1.732295e-06,0.0
1.387074832553599e-06,-5.906642,7.444148,-6.183449,7.444148,1.874202e-06,0.0,1.728092e-06,0.0
1.473612599456155e-06,-5.89835,7.444499,-6.192442,7.444499,1.878858e-06,3.388132e-21,1.723632e-06,0.0
1.565549343345911e-06,-5.889562,7.444896,-6.202019,7.444896,1.883811e-06,0.0,1.718901e-06,0.0
1.6632218992667052e-06,-5.880251,7.445343,-6.212223,7.445343,1.889081e-06,3.388132e-21,1.713882e-06,0.0
1.7669881169559098e-06,-5.870386,7.445849,-6.223094,7.445849,1.894688e-06,0.0,1.708559e-06,1.355253e-20
1.8772281719233896e-06,-5.859937,7.446419,-6.23468,7.446419,1.900654e-06,3.388132e-21,1.702912e-06,0.0
1.9943459583269867e-06,-5.84887,7.447063,-6.24703,7.447063,1.907002e-06,3.388132e-21,1.696924e-06,0.0
2.1187705687476306e-06,-5.837153,7.44779,-6.260196,7.44779,1.913759e-06,0.0,1.690574e-06,3.388132e-21
2.2509578662856623e-06,-5.824747,7.448611,-6.274236,7.448611,1.920951e-06,3.388132e-21,1.683842e-06,0.0
2.3913921547382115e-06,-5.811618,7.449537,-6.289212,7.449537,1.928606e-06,0.0,1.676705e-06,0.0
2.540587952976689e-06,-5.797724,7.450583,-6.30519,7.450583,1.936757e-06,0.0,1.669139e-06,6.776264e-21
2.6990918800253706e-06,-5.783025,7.451764,-6.322241,7.451764,1.945435e-06,0.0,1.661121e-06,0.0
2.8674846577475483e-06,-5.767479,7.453097,-6.340444,7.453097,1.954677e-06,3.388132e-21,1.652625e-06,0.0
3.046383238476591e-06,-5.751041,7.454602,-6.359882,7.454602,1.96452e-06,6.43745e-20,1.643623e-06,0.0
3.236443065387158e-06,-5.733665,7.456302,-6.380646,7.456302,1.975005e-06,0.0,1.634088e-06,0.0
3.4383604738879383e-06,-5.715302,7.458222,-6.402833,7.458222,1.986175e-06,3.388132e-21,1.623989e-06,0.0
3.652875242834104e-06,-5.695903,7.46039,-6.426552,7.46039,1.998078e-06,0.0,1.613295e-06,6.776264e-21
