source_x,mu_1,mu_2,td_1,td_2
6.998098879822364e-05,2.8146,-3.15636,0.0,3.529021e-06
7.08127856471271e-05,2.799238,-3.076639,0.0,3.570967e-06
7.165446926684843e-05,2.783957,-2.999024,0.0,3.613412e-06
7.250615717194313e-05,2.768756,-2.923438,0.0,3.656361e-06
7.336796827374985e-05,2.753636,-2.849807,0.0,3.699821e-06
7.424002289699209e-05,2.738597,-2.778062,0.0,3.743797e-06
7.512244279657782e-05,2.723639,-2.708136,0.0,3.788296e-06
7.601535117459877e-05,2.708763,-2.639965,0.0,3.833324e-06
7.691887269753167e-05,2.69397,-2.573488,0.0,3.878887e-06
7.783313351364419e-05,2.679259,-2.508649,0.0,3.924992e-06
7.875826127060687e-05,2.664632,-2.44539,0.0,3.971644e-06
7.969438513331612e-05,2.650087,-2.38366,0.0,4.018851e-06
8.064163580192733e-05,2.635626,-2.323407,0.0,4.06662e-06
8.16001455301032e-05,2.621249,-2.264584,0.0,4.114956e-06
8.257004814347878e-05,2.606956,-2.207144,0.0,4.163866e-06
8.355147905834598e-05,2.592748,-2.151043,0.0,4.213358e-06
8.454457530056044e-05,2.578624,-2.096238,0.0,4.263438e-06
8.554947552467205e-05,2.564584,-2.042688,0.0,4.314113e-06
8.656632003328484e-05,2.55063,-1.990355,0.0,4.365391e-06
8.759525079664498e-05,2.536761,-1.939201,0.0,4.417278e-06
8.86364114724628e-05,2.522978,-1.889191,0.0,4.469782e-06
8.968994742596989e-05,2.50928,-1.840289,0.0,4.52291e-06
9.075600575021484e-05,2.495668,-1.792462,0.0,4.57667e-06
9.183473528660033e-05,2.482142,-1.745679,0.0,4.631068e-06
9.292628664566338e-05,2.468702,-1.699908,0.0,4.686113e-06
9.40308122281045e-05,2.455347,-1.655122,0.0,4.741813e-06
9.51484662460648e-05,2.442079,-1.61129,0.0,4.798174e-06
9.627940474465719e-05,2.428898,-1.568386,0.0,4.855205e-06
9.742378562375303e-05,2.415803,-1.526384,0.0,4.912915e-06
9.858176866002789e-05,2.402794,-1.485259,0.0,4.97131e-06
9.975351552926956e-05,2.389871,-1.444985,0.0,5.030399e-06
0.00010093918982895005,2.377035,-1.40554,0.0,5.09019e-06
0.00010213895710106849,2.364286,-1.3669,0.0,5.150693e-06
0.00010335298485526208,2.351623,-1.329045,0.0,5.211914e-06
0.00010458144259219471,2.339047,-1.291953,0.0,5.273863e-06
0.0001058245018272219,2.326557,-1.255603,0.0,5.336548e-06
0.00010708233611433766,2.314154,-1.219977,0.0,5.399979e-06
0.00010835512107040544,2.301837,-1.185054,0.0,5.464163e-06
0.00010964303439967814,2.289607,-1.150817,0.0,5.52911e-06
0.00011094625591860858,2.277463,-1.117249,0.0,5.594829e-06
0.00011226496758095475,2.265405,-1.084331,0.0,5.66133e-06
0.0001135993535031848,2.253433,-1.052048,0.0,5.728621e-06
0.00011494959999018239,2.241548,-1.020383,0.0,5.796711e-06
0.00011631589556125871,2.229748,-0.9893217,0.0,5.865611e-06
0.00011769843097647273,2.218035,-0.9588482,0.0,5.93533e-06
0.00011909739926326544,2.206407,-0.9289483,0.0,6.005878e-06
0.00012051299574340985,2.194864,-0.899608,0.0,6.077264e-06
0.00012194541806028097,2.183408,-0.8708138,0.0,6.149498e-06
0.00012339486620645138,2.172036,-0.8425524,0.0,6.222591e-06
0.0001248615425516132,2.16075,-0.8148112,0.0,6.296553e-06
0.0001263456518708331,2.149548,-0.7875778,0.0,6.371394e-06
0.00012784740137314194,2.138432,-0.7608402,0.0,6.447125e-06
0.0001293670007304659,2.1274,-0.7345868,0.0,6.523756e-06
0.0001309046621069001,2.116452,-0.7088064,0.0,6.601297e-06
0.0001324606001883302,2.105589,-0.683488,0.0,6.679761e-06
0.00013403503221240745,2.094809,-0.6586212,0.0,6.759157e-06
0.00013562817799887833,2.084114,-0.6341955,0.0,6.839496e-06
0.00013724025998027579,2.073501,-0.610201,0.0,6.920791e-06
0.0001388715032329745,2.062973,-0.586628,0.0,7.003051e-06
0.00014052213550861628,2.052527,-0.5634672,0.0,7.08629e-06
0.00014219238726590825,2.042164,-0.5407093,0.0,7.170518e-06
0.00014388249170279845,2.031883,-0.5183456,0.0,7.255747e-06
0.00014559268478903567,2.021684,-0.4963673,0.0,7.341989e-06
0.0001473232052991144,2.011568,-0.474766,0.0,7.429256e-06
0.00014907429484561251,2.001533,-0.4535338,0.0,7.517561e-06
0.00015084619791292433,1.99158,-0.4326625,0.0,7.606915e-06
0.00015263916189139605,1.981707,-0.4121445,0.0,7.697331e-06
0.00015445343711186494,1.971916,-0.3919723,0.0,7.788821e-06
0.0001562892768806111,1.962205,-0.3721386,0.0,7.8814e-06
0.0001581469375147231,1.952574,-0.3526363,0.0,7.975078e-06
0.00016002667837788475,1.943022,-0.3334585,0.0,8.06987e-06
0.00016192876191658723,1.933551,-0.3145985,0.0,8.165789e-06
0.00016385345369677074,1.924158,-0.2960497,0.0,8.262848e-06
0.00016580102244090363,1.914844,-0.2778057,0.0,8.36106e-06
0.00016777174006549965,1.905609,-0.2598604,0.0,8.46044e-06
0.00016976588171908365,1.896452,-0.2422076,0.0,8.561001e-06
0.00017178372582060677,1.887372,-0.2248415,0.0,8.662757e-06
0.00017382555409831902,1.87837,-0.2077564,0.0,8.765723e-06
0.00017589165162910388,1.869445,-0.1909466,0.0,8.869913e-06
0.0001779823068782796,1.860597,-0.1744067,0.0,8.975341e-06
0.00018009781173987556,1.851825,-0.1581313,0.0,9.082022e-06
0.00018223846157738456,1.843128,-0.1421153,0.0,9.189971e-06
0.00018440455526500234,1.834508,-0.1263537,0.0,9.299203e-06
0.00018659639522935516,1.825962,-0.1108414,0.0,9.409734e-06
0.0001888142874917243,1.817491,-0.09557368,0.0,9.521578e-06
0.00019105854171077257,1.809095,-0.08054583,0.0,9.634751e-06
0.00019332947122577743,1.800773,-0.06575326,0.0,9.74927e-06
0.00019562739310038046,1.792524,-0.0511915,0.0,9.86515e-06
0.00019795262816685362,1.784348,-0.03685619,0.0,9.982407e-06
0.00020030550107089475,1.776245,-0.02274308,0.0,1.010106e-05
