source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
6.350852961085883e-06,6.924469,8.092744,0.0,0.0,0.0,0.053855720639999986,0.0,0.0
6.411199119875552e-06,6.9200300000000015,8.099821,0.0,0.0,0.0,0.054366249600000006,0.0,0.0
6.4715452786652215e-06,6.915599,8.106917999999999,0.0,0.0,0.0,0.05487675264,0.0,0.0
6.531891437454891e-06,6.911175,8.114035000000001,0.0,0.0,0.0,0.055387212479999996,0.0,0.0
6.59223759624456e-06,6.906759,8.121172,0.0,0.0,0.0,0.05589763776000001,0.0,0.0
6.65258375503423e-06,6.902351,8.12833,0.0,0.0,0.0,0.05640802848,0.0,0.0
6.712929913823899e-06,6.89795,8.135508,0.0,0.0,0.0,0.056918376000000014,0.0,0.0
6.773276072613569e-06,6.893557,8.142707000000001,0.0,0.0,0.0,0.057428697599999995,0.0,0.0
6.8336222314032385e-06,6.889172,8.149925999999999,0.0,0.0,0.0,0.057938975999999996,0.0,0.0
6.893968390192908e-06,6.884794,8.157167,0.0,0.0,0.0,0.058449219840000004,0.0,0.0
6.954314548982576e-06,6.8804240000000005,8.164428,0.0,0.0,0.0,0.05895942047999999,0.0,0.0
7.014660707772247e-06,6.876061,8.171710000000001,0.0,0.0,0.0,0.0594695952,0.0,0.0
7.075006866561916e-06,6.871706,8.179014,0.0,0.0,0.0,0.059979718079999994,0.0,0.0
7.135353025351587e-06,6.867358,8.186339,0.0,0.0,0.0,0.06048981504,0.0,0.0
7.195699184141258e-06,6.863017,8.193685,0.0,0.0,0.0,0.0609998688,0.0,0.0
7.256045342930922e-06,6.8586839999999984,8.201053,0.0,0.0,0.0,0.061509879360000005,0.0,0.0
7.316391501720593e-06,6.854359,8.208442,0.0,0.0,0.0,0.06201984672,0.0,0.0
7.376737660510263e-06,6.850039999999999,8.215853,0.0,0.0,0.0,0.06252978815999999,0.0,0.0
7.437083819299933e-06,6.845729,8.223286,0.0,0.0,0.0,0.06303967776000001,0.0,0.0
7.497429978089603e-06,6.8414259999999985,8.230742,0.0,0.0,0.0,0.0635495328,0.0,0.0
7.557776136879271e-06,6.837128999999999,8.238219,0.0,0.0,0.0,0.06405934464,0.0,0.0
7.618122295668941e-06,6.832839999999999,8.245719,0.0,0.0,0.0,0.06456911327999999,0.0,0.0
7.678468454458611e-06,6.828558,8.253241000000001,0.0,0.0,0.0,0.06507883872,0.0,0.0
7.73881461324828e-06,6.824284,8.260786,0.0,0.0,0.0,0.06558852096000001,0.0,0.0
