source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
1e-06,-6.044022,7.547444,-6.044022,7.338772,1.857548e-06,1.134637e-07,1.857548e-06,0.0
1.606060606060606e-06,-6.0467,7.613418,-6.0467,7.278139,1.892618e-06,1.822295e-07,1.892618e-06,0.0
2.212121212121212e-06,-6.050629,7.680735,-6.050629,7.218655,1.928007e-06,2.509954e-07,1.928007e-06,0.0
2.8181818181818185e-06,-6.055812,7.749436,-6.055812,7.160288,1.963715e-06,3.197613e-07,1.963715e-06,0.0
3.424242424242424e-06,-6.062255,7.819566,-6.062255,7.103006,1.999743e-06,3.885271e-07,1.999743e-06,0.0
4.030303030303031e-06,-6.069967,7.891167,-6.069967,7.046779,2.03609e-06,4.57293e-07,2.03609e-06,0.0
4.636363636363636e-06,-6.078955,7.964288,-6.078955,6.991579,2.072757e-06,5.260589e-07,2.072757e-06,0.0
5.242424242424242e-06,-6.08923,8.038978,-6.08923,6.937378,2.109743e-06,5.948247e-07,2.109743e-06,0.0
5.8484848484848485e-06,-6.100806,8.115287,-6.100806,6.884148,2.147049e-06,6.635906e-07,2.147049e-06,0.0
6.454545454545455e-06,-6.113694,8.193269,-6.113694,6.831865,2.184675e-06,7.323565e-07,2.184675e-06,0.0
7.060606060606061e-06,-6.127911,8.272978,-6.127911,6.780502,2.222621e-06,8.011223e-07,2.222621e-06,0.0
7.666666666666667e-06,-6.143473,8.354475,-6.143473,6.730036,2.260887e-06,8.698882e-07,2.260887e-06,0.0
8.272727272727274e-06,-6.1604,8.437818,-6.1604,6.680444,2.299473e-06,9.386541e-07,2.299473e-06,0.0
8.87878787878788e-06,-6.178711,8.523072,-6.178711,6.631703,2.338379e-06,1.00742e-06,2.338379e-06,0.0
9.484848484848485e-06,-6.198429,8.610303,-6.198429,6.583791,2.377605e-06,1.076186e-06,2.377605e-06,0.0
1.0090909090909092e-05,-6.219579,8.699581,-6.219579,6.536688,2.417152e-06,1.144952e-06,2.417152e-06,0.0
1.0696969696969698e-05,-6.242186,8.790978,-6.242186,6.490372,2.45702e-06,1.213718e-06,2.45702e-06,0.0
1.1303030303030305e-05,-6.26628,8.884571,-6.26628,6.444825,2.497208e-06,1.282483e-06,2.497208e-06,0.0
1.1909090909090911e-05,-6.29189,8.98044,-6.29189,6.400028,2.537718e-06,1.351249e-06,2.537718e-06,0.0
1.2515151515151516e-05,-6.31905,9.078669,-6.31905,6.355962,2.578548e-06,1.420015e-06,2.578548e-06,0.0
1.3121212121212123e-05,-6.347794,9.179346,-6.347794,6.312609,2.6197e-06,1.488781e-06,2.6197e-06,0.0
1.3727272727272729e-05,-6.378161,9.282565,-6.378161,6.269952,2.661174e-06,1.557547e-06,2.661174e-06,0.0
1.4333333333333334e-05,-6.410191,9.388422,-6.410191,6.227975,2.702969e-06,1.626313e-06,2.702969e-06,0.0
1.493939393939394e-05,-6.443928,9.497019,-6.443928,6.186661,2.745086e-06,1.695079e-06,2.745086e-06,0.0
1.5545454545454547e-05,-6.479416,9.608466,-6.479416,6.145995,2.787526e-06,1.763844e-06,2.787526e-06,0.0
1.6151515151515153e-05,-6.516706,9.722874,-6.516706,6.105962,2.830288e-06,1.83261e-06,2.830288e-06,0.0
1.675757575757576e-05,-6.55585,9.840365,-6.55585,6.066547,2.873372e-06,1.901376e-06,2.873372e-06,0.0
1.7363636363636366e-05,-6.596904,9.961064,-6.596904,6.027735,2.91678e-06,1.970142e-06,2.91678e-06,0.0
1.796969696969697e-05,-6.639928,10.0851,-6.639928,5.989514,2.960511e-06,2.038908e-06,2.960511e-06,0.0
1.8575757575757576e-05,-6.684985,10.21263,-6.684985,5.95187,3.004565e-06,2.107674e-06,3.004565e-06,0.0
1.9181818181818183e-05,-6.732144,10.34378,-6.732144,5.914789,3.048943e-06,2.17644e-06,3.048943e-06,0.0
1.978787878787879e-05,-6.781476,10.47872,-6.781476,5.878259,3.093646e-06,2.245206e-06,3.093646e-06,0.0
2.0393939393939396e-05,-6.83306,10.61762,-6.83306,5.842269,3.138673e-06,2.313971e-06,3.138673e-06,0.0
