source_x,mu_1,mu_2,mu_3,mu_4,td_21,td_31,td_41,td_32,td_42,td_43,I_2,I_3,I_4
6.350852961085883e-06,6.924469,8.092744,-6.438016999999999,-5.781224,0.05385572063999999,0.16957010879999998,0.1983673152,0.11571438815999999,0.14451159456,0.028797206400000025,1.1687169081123765,0.9297488370588415,0.8348978094926846
6.411199119875552e-06,6.920030000000001,8.099821,-6.44269,-5.779193,0.054366249600000006,0.1697180256,0.19878696,0.11535177599999999,0.1444207104,0.029068934400000024,1.170489289786316,0.9310205302578167,0.8351398765612288
6.4715452786652215e-06,6.915599,8.106917999999999,-6.447383,-5.77717,0.05487675264,0.169866288,0.1992067776,0.11498953536,0.14433002496,0.02934048959999999,1.1722654827152352,0.9322956695435927,0.8353824448178675
6.531891437454891e-06,6.911175,8.114035000000001,-6.452097,-5.7751529999999995,0.05538721248,0.17001480959999998,0.19962676799999998,0.11462759711999998,0.14423955551999998,0.0296119584,1.1740456579380498,0.9335745368913391,0.835625345907172
6.59223759624456e-06,6.906759,8.121172,-6.456832,-5.773143,0.05589763776,0.1701635904,0.20004710399999998,0.11426595264,0.14414946623999997,0.029883513599999967,1.1758296474511416,0.9348570002225357,0.8358686034940556
6.65258375503423e-06,6.9023509999999995,8.12833,-6.461589,-5.771141,0.056408028480000004,0.17031271679999999,0.2004676128,0.11390468831999997,0.14405958432,0.030154896000000014,1.17761759725056,0.9361432068580692,0.8361123622951079
6.712929913823899e-06,6.89795,8.135508,-6.466366000000001,-5.769145,0.05691837600000001,0.17046210239999998,0.2008882944,0.11354372639999998,0.1439699184,0.03042619200000002,1.179409534716836,0.9374330054581435,0.8363564537290065
6.773276072613569e-06,6.893557,8.142707000000001,-6.471165,-5.767157,0.0574286976,0.1706117472,0.20130932159999998,0.1131830496,0.14388062399999998,0.030697574399999983,1.1812054357423898,0.9387265529247092,0.8366010464554076
6.8336222314032385e-06,6.889172,8.149925999999999,-6.475985,-5.765175,0.057938976,0.1707617376,0.2017305216,0.11282276159999999,0.1437915456,0.030968784,1.1830051564977617,0.9400237067676637,0.8368458502705405
6.893968390192908e-06,6.884794,8.157167,-6.480827,-5.7632,0.05844921984,0.17091198719999998,0.2021518944,0.11246276735999998,0.14370267456000002,0.031239907200000028,1.184809160593621,0.9413247513287979,0.8370911315574584
6.954314548982576e-06,6.8804240000000005,8.164428,-6.48569,-5.761232,0.05895942047999999,0.171062496,0.2025735264,0.11210307552000001,0.14361410592,0.0315110304,1.1866169875577433,0.9426294077225472,0.8373367687805285
7.014660707772247e-06,6.876061,8.171710000000001,-6.490575,-5.75927,0.059469595199999996,0.171213264,0.2029954176,0.1117436688,0.1435258224,0.0317821536,1.188428956636656,0.9439379609924926,0.8375827381403393
