source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
1.1261781824071683e-06,-5.932208,7.453664,-6.156035,7.432777,1.865638e-06,1.134475e-08,1.747479e-06,0.0
1.6380773562286085e-06,-5.883294,7.460443,-6.208957,7.43002,1.895633e-06,1.649882e-08,1.723765e-06,0.0
2.1499765300500486e-06,-5.835072,7.467992,-6.262676,7.427988,1.925834e-06,2.164997e-08,1.700258e-06,0.0
2.661875703871489e-06,-5.787525,7.476319,-6.317211,7.426674,1.956242e-06,2.679729e-08,1.676958e-06,0.0
3.173774877692929e-06,-5.740639,7.485436,-6.372582,7.426074,1.986856e-06,3.193985e-08,1.653864e-06,0.0
3.6856740515143694e-06,-5.694402,7.495352,-6.428808,7.426183,2.017675e-06,3.707674e-08,1.630976e-06,0.0
4.19757322533581e-06,-5.648798,7.506078,-6.48591,7.426997,2.048699e-06,4.220706e-08,1.608293e-06,0.0
4.70947239915725e-06,-5.603816,7.517626,-6.54391,7.428513,2.079927e-06,4.732987e-08,1.585815e-06,0.0
5.22137157297869e-06,-5.559441,7.530008,-6.602828,7.430727,2.111359e-06,5.244426e-08,1.563543e-06,0.0
5.733270746800131e-06,-5.515662,7.543238,-6.662689,7.433637,2.142995e-06,5.754931e-08,1.541474e-06,0.0
6.24516992062157e-06,-5.472467,7.557329,-6.723516,7.437241,2.174834e-06,6.26441e-08,1.519609e-06,0.0
6.757069094443012e-06,-5.429843,7.572296,-6.785333,7.441536,2.206874e-06,6.772771e-08,1.497947e-06,0.0
7.268968268264451e-06,-5.387779,7.588153,-6.848165,7.44652,2.239117e-06,7.27992e-08,1.476488e-06,0.0
7.78086744208589e-06,-5.346264,7.604919,-6.912038,7.452193,2.271561e-06,7.785765e-08,1.455232e-06,0.0
8.292766615907333e-06,-5.305288,7.622609,-6.976981,7.458554,2.304205e-06,8.290214e-08,1.434177e-06,0.0
8.804665789728771e-06,-5.264839,7.641242,-7.04302,7.465602,2.33705e-06,8.793173e-08,1.413324e-06,0.0
9.316564963550211e-06,-5.224908,7.660837,-7.110185,7.473337,2.370094e-06,9.294548e-08,1.392672e-06,0.0
9.828464137371652e-06,-5.185484,7.681414,-7.178507,7.481759,2.403337e-06,9.794245e-08,1.37222e-06,0.0
1.0340363311193094e-05,-5.146558,7.702994,-7.248017,7.490869,2.436779e-06,1.029217e-07,1.351969e-06,0.0
1.0852262485014534e-05,-5.108119,7.725599,-7.318747,7.500668,2.470419e-06,1.078823e-07,1.331917e-06,0.0
1.1364161658835974e-05,-5.07016,7.749253,-7.390733,7.511157,2.504256e-06,1.128233e-07,1.312065e-06,0.0
1.1876060832657414e-05,-5.032671,7.773981,-7.464008,7.522337,2.538291e-06,1.177438e-07,1.292411e-06,0.0
1.2387960006478853e-05,-4.995643,7.799809,-7.538609,7.53421,2.572521e-06,1.226427e-07,1.272955e-06,0.0
1.2899859180300291e-05,-4.959067,7.826764,-7.614576,7.54678,2.606947e-06,1.275192e-07,1.253698e-06,0.0
1.3411758354121732e-05,-4.922936,7.854875,-7.691948,7.560048,2.641568e-06,1.323722e-07,1.234637e-06,0.0
1.392365752794317e-05,-4.887241,7.884173,-7.770766,7.574017,2.676384e-06,1.372008e-07,1.215774e-06,0.0
1.443555670176461e-05,-4.851974,7.914689,-7.851074,7.58869,2.711394e-06,1.42004e-07,1.197107e-06,0.0
1.4947455875586056e-05,-4.817127,7.946458,-7.932917,7.604072,2.746597e-06,1.467809e-07,1.178636e-06,0.0
1.5459355049407496e-05,-4.782694,7.979515,-8.016341,7.620166,2.781993e-06,1.515305e-07,1.16036e-06,0.0
1.5971254223228935e-05,-4.748666,8.013898,-8.101398,7.636976,2.817581e-06,1.562517e-07,1.142279e-06,0.0
1.6483153397050373e-05,-4.715036,8.049646,-8.188137,7.654506,2.853361e-06,1.609436e-07,1.124393e-06,0.0
1.6995052570871812e-05,-4.681798,8.086802,-8.276612,7.672763,2.889332e-06,1.656052e-07,1.106701e-06,0.0
1.7506951744693254e-05,-4.648944,8.12541,-8.366881,7.691751,2.925493e-06,1.702355e-07,1.089202e-06,0.0
1.8018850918514692e-05,-4.616468,8.165516,-8.459001,7.711475,2.961844e-06,1.748334e-07,1.071896e-06,0.0
1.8530750092336134e-05,-4.584363,8.20717,-8.553035,7.731942,2.998384e-06,1.79398e-07,1.054783e-06,0.0
1.9042649266157576e-05,-4.552623,8.250424,-8.649048,7.753157,3.035113e-06,1.839281e-07,1.037862e-06,0.0
1.9554548439979015e-05,-4.521242,8.295333,-8.747108,7.775127,3.07203e-06,1.884228e-07,1.021133e-06,0.0
2.0066447613800457e-05,-4.490213,8.341956,-8.847286,7.79786,3.109134e-06,1.928811e-07,1.004595e-06,0.0
2.0578346787621895e-05,-4.459531,8.390355,-8.949657,7.821361,3.146424e-06,1.973018e-07,9.882474e-07,0.0
2.1090245961443334e-05,-4.429189,8.440596,-9.054301,7.84564,3.183901e-06,2.016839e-07,9.720901e-07,0.0
2.1602145135264776e-05,-4.399183,8.492748,-9.161301,7.870703,3.221562e-06,2.060263e-07,9.561225e-07,0.0
2.2114044309086214e-05,-4.369507,8.546886,-9.270744,7.896559,3.259409e-06,2.10328e-07,9.403442e-07,0.0
