source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
7.2688398890973875e-06,4.693482,5.2225769999999985,0.0,0.0,0.0,0.06262709184000001,0.0,0.0
7.313826712085921e-06,4.692093,5.224525,0.0,0.0,0.0,0.06301422432,0.0,0.0
7.358813535074455e-06,4.690705,5.226475,0.0,0.0,0.0,0.06340134816000001,0.0,0.0
7.40380035806299e-06,4.689318,5.228428,0.0,0.0,0.0,0.06378846335999999,0.0,0.0
7.448787181051525e-06,4.687932,5.230383,0.0,0.0,0.0,0.06417556992000001,0.0,0.0
7.493774004040057e-06,4.686547,5.232341,0.0,0.0,0.0,0.06456266783999999,0.0,0.0
7.538760827028592e-06,4.685164,5.234301,0.0,0.0,0.0,0.06494975712,0.0,0.0
7.583747650017128e-06,4.683782,5.236263,0.0,0.0,0.0,0.06533683776,0.0,0.0
7.628734473005659e-06,4.6824010000000005,5.2382279999999986,0.0,0.0,0.0,0.06572390975999999,0.0,0.0
7.673721295994193e-06,4.681021,5.240195,0.0,0.0,0.0,0.06611097312000001,0.0,0.0
7.718708118982726e-06,4.679643,5.242165,0.0,0.0,0.0,0.06649802784,0.0,0.0
7.763694941971261e-06,4.678266000000002,5.244137,0.0,0.0,0.0,0.06688507392000001,0.0,0.0
7.808681764959795e-06,4.676889,5.246112,0.0,0.0,0.0,0.06727210272,0.0,0.0
7.853668587948328e-06,4.675515,5.248089,0.0,0.0,0.0,0.06765913152000001,0.0,0.0
7.898655410936862e-06,4.6741410000000005,5.250069,0.0,0.0,0.0,0.06804615168,0.0,0.0
7.943642233925399e-06,4.6727690000000015,5.252051,0.0,0.0,0.0,0.06843315456,0.0,0.0
7.98862905691393e-06,4.671397,5.254036,0.0,0.0,0.0,0.06882014880000001,0.0,0.0
8.033615879902464e-06,4.670026999999998,5.256023,0.0,0.0,0.0,0.06920714304,0.0,0.0
8.078602702890999e-06,4.668658,5.258013,0.0,0.0,0.0,0.06959412000000001,0.0,0.0
8.123589525879532e-06,4.6672910000000005,5.2600050000000005,0.0,0.0,0.0,0.06998108832000001,0.0,0.0
8.168576348868066e-06,4.665924,5.2620000000000005,0.0,0.0,0.0,0.070368048,0.0,0.0
8.2135631718566e-06,4.664559,5.263997,0.0,0.0,0.0,0.07075499904,0.0,0.0
8.258549994845134e-06,4.663195,5.2659970000000005,0.0,0.0,0.0,0.0711419328,0.0,0.0
8.303536817833666e-06,4.661832,5.267999,0.0,0.0,0.0,0.07152886656000003,0.0,0.0
8.348523640822201e-06,4.66047,5.270004,0.0,0.0,0.0,0.07191578304,0.0,0.0
8.393510463810735e-06,4.65911,5.272012,0.0,0.0,0.0,0.07230269087999999,0.0,0.0
8.43849728679927e-06,4.65775,5.274022,0.0,0.0,0.0,0.07268959872000001,0.0,0.0
8.483484109787805e-06,4.6563919999999985,5.276035,0.0,0.0,0.0,0.07307648064,0.0,0.0
8.528470932776338e-06,4.655035,5.27805,0.0,0.0,0.0,0.07346336256000001,0.0,0.0
8.573457755764872e-06,4.653679,5.280068,0.0,0.0,0.0,0.07385023584,0.0,0.0
8.618444578753405e-06,4.652325,5.282088,0.0,0.0,0.0,0.07423709183999999,0.0,0.0
8.66343140174194e-06,4.650971,5.284111,0.0,0.0,0.0,0.0746239392,0.0,0.0
8.708418224730474e-06,4.649619,5.286136,0.0,0.0,0.0,0.07501077792000001,0.0,0.0
8.753405047719007e-06,4.648268,5.288165,0.0,0.0,0.0,0.075397608,0.0,0.0
8.798391870707541e-06,4.646918,5.290195,0.0,0.0,0.0,0.07578442944,0.0,0.0
8.843378693696078e-06,4.645569,5.292229,0.0,0.0,0.0,0.0761712336,0.0,0.0
8.88836551668461e-06,4.644221,5.294265,0.0,0.0,0.0,0.07655802912000001,0.0,0.0
8.933352339673143e-06,4.642875,5.296304,0.0,0.0,0.0,0.076944816,0.0,0.0
8.978339162661678e-06,4.641529,5.2983449999999985,0.0,0.0,0.0,0.07733159424000001,0.0,0.0
9.023325985650211e-06,4.640185,5.300389,0.0,0.0,0.0,0.07771835519999999,0.0,0.0
9.068312808638743e-06,4.638842,5.302435,0.0,0.0,0.0,0.07810511616,0.0,0.0
9.113299631627278e-06,4.6375,5.304485,0.0,0.0,0.0,0.07849185984,0.0,0.0
9.158286454615812e-06,4.636158999999998,5.3065370000000005,0.0,0.0,0.0,0.07887858623999999,0.0,0.0
9.203273277604347e-06,4.63482,5.308591000000002,0.0,0.0,0.0,0.07926531264,0.0,0.0
9.24826010059288e-06,4.633481,5.310649,0.0,0.0,0.0,0.07965202176,0.0,0.0
9.293246923581414e-06,4.632144,5.312709,0.0,0.0,0.0,0.08003872224,0.0,0.0
9.338233746569947e-06,4.630807,5.314771,0.0,0.0,0.0,0.08042540544,0.0,0.0
