source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
6.499999999999999e-06,0.0,0.0,-6.678791,-5.534826,0.0,0.0,0.1473324768,0.1985004576
6.561306532663316e-06,0.0,0.0,-6.685652,-5.530482,0.0,0.0,0.14726871360000002,0.1989180288
6.622613065326631e-06,0.0,0.0,-6.692532000000001,-5.526146,0.0,0.0,0.147205296,0.19933594559999998
6.683919597989947e-06,0.0,0.0,-6.699431,-5.521816,0.0,0.0,0.14714205119999998,0.19975403519999999
6.745226130653264e-06,0.0,0.0,-6.70635,-5.517493,0.0,0.0,0.14707915200000002,0.200172384
6.806532663316581e-06,0.0,0.0,-6.713288,-5.513178,0.0,0.0,0.14701642560000006,0.20059090559999998
6.867839195979897e-06,0.0,0.0,-6.7202470000000005,-5.50887,0.0,0.0,0.1469539584,0.2010096
6.929145728643214e-06,0.0,0.0,-6.727225,-5.504568,0.0,0.0,0.1468917504,0.20142864
6.990452261306531e-06,0.0,0.0,-6.734222999999999,-5.500274,0.0,0.0,0.1468298016,0.20184776640000002
7.051758793969847e-06,0.0,0.0,-6.7412410000000005,-5.495986,0.0,0.0,0.1467681984,0.2022672384
7.113065326633162e-06,0.0,0.0,-6.748278999999999,-5.4917050000000005,0.0,0.0,0.14670676800000002,0.2026867968
7.17437185929648e-06,0.0,0.0,-6.755338,-5.487432,0.0,0.0,0.1466455968,0.20310670079999998
7.235678391959798e-06,0.0,0.0,-6.762417,-5.4831650000000005,0.0,0.0,0.1465846848,0.2035267776
7.296984924623114e-06,0.0,0.0,-6.769517,-5.478905,0.0,0.0,0.146524032,0.2039470272
7.35829145728643e-06,0.0,0.0,-6.776638,-5.474652,0.0,0.0,0.14646363839999998,0.20436753600000002
7.419597989949748e-06,0.0,0.0,-6.783778999999999,-5.470405,0.0,0.0,0.14640350400000002,0.2047882176
7.480904522613063e-06,0.0,0.0,-6.790941,-5.466166,0.0,0.0,0.14634362880000001,0.2052091584
7.54221105527638e-06,0.0,0.0,-6.798125,-5.461933,0.0,0.0,0.1462840128,0.2056303584
7.6035175879396955e-06,0.0,0.0,-6.805329,-5.457707,0.0,0.0,0.146224656,0.2060517312
7.664824120603011e-06,0.0,0.0,-6.8125550000000015,-5.453487,0.0,0.0,0.146165472,0.2064732768
7.72613065326633e-06,0.0,0.0,-6.819802,-5.449275,0.0,0.0,0.14610663359999998,0.20689508160000006
7.787437185929646e-06,0.0,0.0,-6.827071000000001,-5.445069,0.0,0.0,0.1460480544,0.20731705920000001
7.848743718592963e-06,0.0,0.0,-6.834361,-5.440869,0.0,0.0,0.14598973440000002,0.20773929600000005
7.91005025125628e-06,0.0,0.0,-6.841674,-5.436676,0.0,0.0,0.14593158720000002,0.2081617056
7.971356783919597e-06,0.0,0.0,-6.849008,-5.4324900000000005,0.0,0.0,0.1458737856,0.20858437440000002
8.032663316582913e-06,0.0,0.0,-6.8563649999999985,-5.42831,0.0,0.0,0.1458162432,0.20900730239999998
8.093969849246228e-06,0.0,0.0,-6.863743,-5.424137,0.0,0.0,0.1457588736,0.2094303168
8.155276381909545e-06,0.0,0.0,-6.871144,-5.419969999999998,0.0,0.0,0.14570184960000002,0.20985359039999998
8.216582914572862e-06,0.0,0.0,-6.878568,-5.41581,0.0,0.0,0.1456449984,0.2102771232
8.277889447236179e-06,0.0,0.0,-6.886014,-5.411657,0.0,0.0,0.14558849280000002,0.2107008288
8.339195979899495e-06,0.0,0.0,-6.893483,-5.407508999999999,0.0,0.0,0.14553216,0.21112479360000005
8.400502512562812e-06,0.0,0.0,-6.900975,-5.403368,0.0,0.0,0.1454761728,0.2115489312
8.461809045226129e-06,0.0,0.0,-6.908489,-5.399234,0.0,0.0,0.1454203584,0.2119732416
8.523115577889445e-06,0.0,0.0,-6.9160270000000015,-5.395106,0.0,0.0,0.14536480319999998,0.2123978112
8.584422110552762e-06,0.0,0.0,-6.923589,-5.390984,0.0,0.0,0.14530959359999998,0.21282264
8.645728643216079e-06,0.0,0.0,-6.931174,-5.386869,0.0,0.0,0.1452545568,0.2132475552
8.707035175879396e-06,0.0,0.0,-6.938782000000002,-5.38276,0.0,0.0,0.1451997792,0.213672816
8.768341708542709e-06,0.0,0.0,-6.946414,-5.378657,0.0,0.0,0.1451452608,0.2140981632
