source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
3.863703305156273e-06,-5.690103,7.568721,-6.437524,7.357226,2.059537e-06,1.132842e-07,1.66646e-06,0.0
4.245000085877252e-06,-5.657366,7.58398,-6.47922,7.350953,2.085735e-06,1.24423e-07,1.653877e-06,0.0
4.626296866598228e-06,-5.624965,7.599769,-6.521445,7.34502,2.112042e-06,1.355502e-07,1.641407e-06,0.0
5.0075936473192065e-06,-5.592895,7.616098,-6.564211,7.339421,2.138458e-06,1.466649e-07,1.629048e-06,0.0
5.388890428040184e-06,-5.561151,7.63298,-6.607532,7.33415,2.164983e-06,1.577659e-07,1.616801e-06,0.0
5.770187208761161e-06,-5.529725,7.65043,-6.65142,7.329202,2.191614e-06,1.688522e-07,1.604665e-06,0.0
6.151483989482139e-06,-5.498614,7.66846,-6.695889,7.324571,2.218353e-06,1.799228e-07,1.592641e-06,0.0
6.5327807702031175e-06,-5.467811,7.687084,-6.740954,7.320253,2.245198e-06,1.909766e-07,1.580727e-06,0.0
6.914077550924095e-06,-5.437311,7.706318,-6.786629,7.316241,2.272149e-06,2.020126e-07,1.568924e-06,0.0
7.295374331645072e-06,-5.407109,7.726177,-6.83293,7.312531,2.299206e-06,2.130297e-07,1.557231e-06,0.0
7.67667111236605e-06,-5.377201,7.746676,-6.879873,7.309119,2.326367e-06,2.240268e-07,1.545648e-06,0.0
8.057967893087028e-06,-5.347581,7.767833,-6.927475,7.305998,2.353632e-06,2.350029e-07,1.534174e-06,0.0
8.439264673808005e-06,-5.318245,7.789664,-6.975752,7.303165,2.381e-06,2.45957e-07,1.52281e-06,0.0
8.820561454528984e-06,-5.289188,7.812188,-7.024723,7.300615,2.408471e-06,2.568879e-07,1.511555e-06,0.0
9.20185823524996e-06,-5.260406,7.835423,-7.074407,7.298344,2.436045e-06,2.677945e-07,1.500409e-06,0.0
9.583155015970939e-06,-5.231894,7.859389,-7.124823,7.296347,2.463721e-06,2.786759e-07,1.489371e-06,0.0
9.964451796691916e-06,-5.203648,7.884107,-7.175992,7.29462,2.491498e-06,2.895309e-07,1.478442e-06,0.0
1.0345748577412893e-05,-5.175664,7.909596,-7.227934,7.293159,2.519375e-06,3.003584e-07,1.46762e-06,0.0
1.0727045358133872e-05,-5.147937,7.935881,-7.280673,7.29196,2.547353e-06,3.111574e-07,1.456907e-06,0.0
1.110834213885485e-05,-5.120465,7.962983,-7.33423,7.291018,2.57543e-06,3.219268e-07,1.446301e-06,0.0
1.1489638919575827e-05,-5.093243,7.990927,-7.388631,7.29033,2.603606e-06,3.326654e-07,1.435802e-06,0.0
1.1870935700296804e-05,-5.066266,8.019739,-7.4439,7.289892,2.631881e-06,3.433722e-07,1.425411e-06,0.0
1.2252232481017782e-05,-5.039533,8.049445,-7.500064,7.2897,2.660253e-06,3.540461e-07,1.415126e-06,0.0
1.2633529261738759e-05,-5.013038,8.080072,-7.55715,7.289751,2.688723e-06,3.646859e-07,1.404949e-06,0.0
1.3014826042459738e-05,-4.986779,8.11165,-7.615188,7.29004,2.71729e-06,3.752905e-07,1.394878e-06,0.0
1.3396122823180713e-05,-4.960751,8.144209,-7.674207,7.290565,2.745952e-06,3.858589e-07,1.384913e-06,0.0
1.3777419603901692e-05,-4.934953,8.17778,-7.73424,7.291321,2.774711e-06,3.963898e-07,1.375054e-06,0.0
1.4158716384622671e-05,-4.909379,8.212398,-7.795319,7.292305,2.803565e-06,4.068822e-07,1.365302e-06,0.0
1.4540013165343647e-05,-4.884028,8.248098,-7.85748,7.293514,2.832513e-06,4.173348e-07,1.355655e-06,0.0
1.4921309946064628e-05,-4.858895,8.284916,-7.920759,7.294944,2.861556e-06,4.277466e-07,1.346114e-06,0.0
1.53026067267856e-05,-4.833978,8.322891,-7.985194,7.296592,2.890692e-06,4.381164e-07,1.336679e-06,0.0
1.5683903507506582e-05,-4.809274,8.362064,-8.050827,7.298455,2.919921e-06,4.48443e-07,1.327349e-06,0.0
