source_x,mu_1,mu_2,mu_3,mu_4,td_21,td_31,td_41,td_32,td_42,td_43,I_2,I_3,I_4
2.070552360820166e-06,7.2397,7.657489,-6.103217,-5.995826999999999,0.019605888,0.16307853120000002,0.1679535648,0.14347264320000003,0.14834767680000002,0.004875033599999995,1.057708054201141,0.843020705277843,0.8281872177023909
2.4470164264238325e-06,7.204442,7.698453999999999,-6.1159550000000005,-5.988811,0.023170285439999997,0.1644816672,0.1702419552,0.14131138176,0.14707166976,0.005760288000000002,1.068570473605034,0.8489144613836853,0.8312664603310014
2.8234804920274995e-06,7.169599000000001,7.739964,-6.129232,-5.98222,0.026734544639999996,0.1658955168,0.17254054080000003,0.13916097216,0.14580599616000003,0.006645024000000027,1.0795532637180962,0.8548918844694102,0.8343869719910415
3.199944557631166e-06,7.135163,7.782033,-6.14306,-5.976045,0.030298622400000003,0.1673202528,0.17484940800000004,0.1370216304,0.14455078560000004,0.007529155200000026,1.0906594565534102,0.8609558043733548,0.8375484904829784
3.576408623234833e-06,7.101126,7.824673,-6.15745,-5.970282,0.03386251008,0.1687557888,0.17716838399999996,0.13489327872,0.14330587391999997,0.008412595199999956,1.101891868979652,0.8671089627194335,0.8407514526569448
3.952872688838499e-06,7.067480000000001,7.867897999999999,-6.172414,-5.9649220000000005,0.037426173119999996,0.1702022112,0.17949755520000002,0.13277603808000002,0.14207138208000003,0.009295344000000011,1.1132536632576249,0.8733542931851239,0.8439955967332061
4.329336754442166e-06,7.034219,7.911722,-6.187966,-5.959961,0.0409895856,0.1716596064,0.18183666240000002,0.1306700208,0.14084707680000003,0.010177056000000018,1.1247477509585642,0.8796948175767629,0.8472811267320508
4.705800820045832e-06,7.001334,7.9561589999999995,-6.204118,-5.955392,0.044552738880000005,0.1731279744,0.1841858784,0.12857523552,0.13963313952,0.011057904000000007,1.1363775817579906,0.8861336996635213,0.8506081840974877
5.082264885649498e-06,6.968819,8.001224,-6.220885,-5.9512089999999995,0.04811558976,0.1746073152,0.18654503040000003,0.12649172544,0.13842944064000004,0.011937715200000032,1.1481463358425583,0.8926742106517618,0.8539766924639598
5.458728951253165e-06,6.936667,8.046933000000001,-6.2382800000000005,-5.947408,0.05167812959999999,0.1760977152,0.1889141184,0.12441958560000002,0.1372359888,0.012816403199999993,1.1600575607853167,0.8993195146891152,0.8573869842678048
5.835193016856832e-06,6.904871000000001,8.093302,-6.256319,-5.943981,0.055240323839999994,0.1775992608,0.19129305600000002,0.12235893696,0.13605273216000002,0.013693795200000025,1.1721148736884437,0.9060732633527838,0.8608388194363079
6.211657082460499e-06,6.873425999999999,8.140348,-6.275018,-5.940924,0.058802146560000004,0.1791118656,0.1936818432,0.12030971904,0.13487969664,0.014569977600000006,1.1843217632662373,0.9129389041214674,0.8643322849478557
6.588121148064165e-06,6.8423240000000005,8.188088,-6.294392,-5.938233,0.06236358048,0.18063561600000003,0.19608039359999999,0.11827203552000003,0.13371681312,0.01544477759999996,1.1966822968336488,0.9199201908591291,0.8678678472402067
6.964585213667831e-06,6.811560000000001,8.236541,-6.314458,-5.935901,0.06592459968,0.1821705984,0.1984887072,0.11624599872,0.13256410752,0.01631810880000001,1.2092003887508882,0.9270208292960789,0.8714451608735737
7.341049279271498e-06,6.781128,8.285724,-6.335235,-5.933924,0.06948516960000001,0.18371672639999997,0.20090678399999998,0.11423155679999997,0.13142161439999997,0.017190057600000003,1.2218798996273186,0.9342450105646141,0.8750644435557035
7.717513344875166e-06,6.751021000000001,8.335658,-6.35674,-5.932298,0.07304527296,0.18527425919999999,0.20333436480000003,0.11222898623999998,0.13028909184000004,0.018060105600000043,1.2347255326268427,0.9415968340196246,0.8787260475119244
8.093977410478834e-06,6.721235000000001,8.386363000000001,-6.3789940000000005,-5.931017,0.07660488384,0.186843024,0.2057717088,0.11023814016,0.12916682496,0.018928684800000012,1.2477413749110096,0.9490806377101827,0.882429642766545
8.470441476082496e-06,6.691764,8.43786,-6.402016000000001,-5.930078,0.08016396768,0.18842328,0.2082185568,0.10825931232,0.12805458912,0.01979527680000001,1.2609320950350311,0.9567008041526869,0.8861756033237275
8.846905541686166e-06,6.662602000000001,8.490171,-6.425826,-5.929476999999999,0.08372249856,0.19001485440000002,0.2106749088,0.10629235584000002,0.12695241024,0.02066005439999999,1.2743025922905193,0.9644619324402087,0.8899641611490524
9.22336960728983e-06,6.633744,8.54332,-6.450448000000001,-5.929208,0.08728041599999999,0.19161792000000002,0.21314067839999998,0.10433750400000004,0.12586026239999998,0.021522758399999953,1.2878579577384957,0.9723691477994931,0.8937951178097918
9.599833672893496e-06,6.605186,8.59733,-6.475904,-5.929268,0.0908377632,0.1932324768,0.215615952,0.10239471359999999,0.1247781888,0.022383475200000003,1.301603013147548,0.980427197659536,0.8976685894992209
9.976297738497164e-06,6.5769210000000005,8.652227,-6.502219,-5.929653,0.09439450559999998,0.1948586112,0.2181006432,0.10046410560000002,0.12370613760000002,0.023242031999999996,1.3155437019845608,0.9886417975827898,0.9015849513777039
1.0352761804100833e-05,6.548946,8.708036,-6.529417,-5.930358999999999,0.0979505568,0.1964963232,0.2205946656,0.09854576639999998,0.12264410879999998,0.0240983424,1.3296851126883624,0.9970179934297824,0.9055440371626212
1.0729225869704496e-05,6.521256,8.764785,-6.557524000000001,-5.931383,0.1015059168,0.19814569919999997,0.22309801920000003,0.09663978239999997,0.12159210240000003,0.024952320000000056,1.3440332659843441,1.0055615053296483,0.9095461058421874
1.1105689935308164e-05,6.493844999999999,8.822503,-6.58657,-5.93272,0.10506058559999999,0.19980682560000002,0.2256106176,0.09474624000000002,0.12055003200000002,0.025803791999999992,1.358594638461497,1.0142789056406492,0.9135912544879036
1.148215400091183e-05,6.46671,8.881219999999999,-6.616582000000001,-5.934367,0.10861439040000001,0.20147961600000003,0.2281324608,0.09286522560000002,0.11951807039999998,0.026652844799999964,1.3733753330518919,1.0231759271716223,0.9176794691581963
1.1858618066515494e-05,6.439846,8.940967,-6.647591,-5.936319999999999,0.112167504,0.20316424319999998,0.2306634624,0.09099673919999998,0.11849595839999999,0.027499219200000008,1.3883821134853225,1.0322593117909962,0.9218108631790262
1.2235082132119166e-05,6.413248,9.001777,-6.67963,-5.9385769999999996,0.11571983999999999,0.2048607936,0.2332036224,0.08914095360000002,0.11748378240000001,0.028342828799999997,1.4036221583821489,1.0415362075503707,0.9259858655083975
1.2611546197722827e-05,6.386913,9.063684,-6.712731,-5.941133,0.1192712256,0.2065691808,0.23575294079999998,0.0872979552,0.11648171519999997,0.029183759999999975,1.4191024678119148,1.0510133768848895,0.9302041533993026
1.2988010263326496e-05,6.360837,9.126725,-6.746931,-5.943986,0.1228217472,0.20828957759999997,0.2383112448,0.08546783039999997,0.11548949759999999,0.03002166720000002,1.4348308249370327,1.0606986156067197,0.9344660144569024
1.3364474328930166e-05,6.335015,9.190937,-6.782266,-5.947132,0.1263714048,0.210021984,0.2408786208,0.08365057919999999,0.114507216,0.030856636800000004,1.4508153492927798,1.0705998328338606,0.938771573547971
1.374093839453383e-05,6.309443,9.256361,-6.818776,-5.950568,0.1299200256,0.2117664864,0.2434549824,0.08184646080000002,0.1135349568,0.03168849599999998,1.467064683839762,1.080725509367467,0.943120969632343
1.4117402460137494e-05,6.284118,9.323039,-6.856501,-5.9542910000000004,0.13346778239999998,0.2135230848,0.2460402432,0.08005530240000003,0.11257246080000002,0.032517158399999996,1.483587513792707,1.0910840630300067,0.9475141937181957
1.4493866525741162e-05,6.259036,9.391014,-6.895486,-5.958298,0.137014416,0.21529186560000002,0.24863440320000002,0.07827744960000002,0.11161998720000002,0.0333425376,1.5003930317703877,1.1016849879118764,0.9519513867630734
1.4870330591344827e-05,6.234193,9.460333,-6.935776,-5.962586,0.1405600128,0.21707300159999998,0.25123746240000006,0.07651298879999999,0.11067744960000006,0.034164460800000074,1.5174911973370089,1.1125379018583479,0.9564326930526532
1.5246794656948498e-05,6.209585,9.531046,-6.9774199999999995,-5.967152,0.14410448639999998,0.2188664064,0.25384933439999996,0.07476192000000001,0.10974484799999998,0.03498292799999997,1.5348925894403571,1.123653190994245,0.9609582604956691
1.5623258722552164e-05,6.18521,9.603204,-7.020467999999999,-5.971992,0.1476479232,0.2206721664,0.2564700192,0.0730242432,0.10882209600000001,0.0357978528,1.5526075913348132,1.1350411707929076,0.965527767044288
