source_x,mu_1,mu_2,td_1,td_2
3.7e-05,4.119077,-97.84251,0.0,2.361462e-06
6.044444444444444e-05,3.350801,-7.703502,0.0,3.857764e-06
8.388888888888888e-05,2.886201,-3.55217,0.0,5.354066e-06
0.00010733333333333333,2.574939,-2.082095,0.0,6.850368e-06
0.00013077777777777778,2.351855,-1.329732,0.0,8.34667e-06
0.00015422222222222223,2.184128,-0.8726135,0.0,9.842972e-06
0.00017766666666666666,2.053427,-0.5654543,0.0,1.133927e-05
0.0002011111111111111,1.948711,-0.3448608,0.0,1.283557e-05
0.00022455555555555556,1.862931,-0.178758,0.0,1.433188e-05
0.000248,1.791377,-0.04917511,0.0,1.582817e-05
