source_x,mu_1,mu_2,mu_3,mu_4,td_21,td_31,td_41,td_32,td_42,td_43,I_2,I_3,I_4
7.2688398890973875e-06,6.857767,8.202617,-6.511394,-5.751083,0.06161800896000001,0.1718516736,0.20477473920000003,0.11023366463999999,0.14315673024000003,0.03292306560000002,1.1961061085919076,0.9494918681255867,0.8386232719775986
7.313826712085921e-06,6.8545419999999995,8.208128,-6.51512,-5.749647,0.061998177599999996,0.1719652032,0.20509009920000001,0.1099670256,0.1430919216,0.033124896000000015,1.1974728581428198,0.9504821766355798,0.8388083405134874
7.358813535074455e-06,6.851322,8.21365,-6.518859,-5.748214,0.06237832896000001,0.1720789056,0.2054055456,0.10970057663999999,0.14302721663999998,0.03332663999999999,1.1988416250177703,0.9514746205184926,0.8389934088632822
7.40380035806299e-06,6.848106,8.219184,-6.52261,-5.746784,0.0627584544,0.1721926944,0.20572116479999997,0.10943424000000002,0.14296271039999997,0.033528470399999954,1.2002127303520127,0.9524691936719438,0.8391785991630387
7.448787181051525e-06,6.844894,8.224731,-6.526374,-5.745358,0.06313856256,0.17230674240000002,0.20603687040000002,0.10916817984000002,0.14289830784000002,0.033730128,1.201586321132219,0.9534660434478605,0.8393640573542849
7.493774004040057e-06,6.841686,8.230288999999999,-6.53015,-5.743936,0.0635186448,0.17242087680000004,0.20635274879999999,0.10890223200000004,0.142834104,0.033931871999999946,1.2029621061241336,0.9544650251414636,0.8395497834890405
7.538760827028592e-06,6.838482000000001,8.235861,-6.53394,-5.7425180000000005,0.06389870112000001,0.17253518399999998,0.20666871360000003,0.10863648287999997,0.14277001248,0.034133529600000045,1.2043405246953927,0.955466432462643,0.8397357776184832
7.583747650017127e-06,6.835283,8.241444,-6.537742,-5.741103,0.06427874016000001,0.17264966399999998,0.2069847648,0.10837092383999997,0.14270602463999998,0.03433510080000002,1.2057209628335797,0.9564698345335517,0.8399217706128627
7.628734473005659e-06,6.832087,8.24704,-6.541557,-5.739692,0.06465875328,0.17276431679999998,0.2073009888,0.10810556351999999,0.14264223552,0.03453667200000002,1.2071040664441188,0.9574756586091483,0.8401081543604465
7.673721295994193e-06,6.828894999999999,8.252649,-6.545385,-5.738283999999999,0.06503874048,0.17287914240000002,0.2076172992,0.10784040192000002,0.14257855872,0.034738156799999975,1.2084896604794775,0.9584837664073032,0.840294659677737
7.718708118982726e-06,6.825707,8.25827,-6.549226,-5.73688,0.0654187104,0.1729940544,0.20793378240000002,0.10757534400000002,0.14251507200000002,0.034939728,1.2098775994926239,0.9594941593596091,0.8404814329123708
7.763694941971261e-06,6.8225229999999994,8.263902999999999,-6.5530800000000005,-5.735479,0.06579865439999999,0.17310922559999997,0.208250352,0.10731057119999998,0.1424516976,0.03514112640000003,1.2112678843295948,0.9605068388922985,0.8406683275380678
7.808681764959795e-06,6.819342999999999,8.269549000000001,-6.556947,-5.734082,0.06617857248,0.17322448319999997,0.208567008,0.10704591071999997,0.14238843552,0.035342524800000025,1.2126606624714438,0.9615218064262204,0.8408554900376768
7.853668587948328e-06,6.816167999999999,8.275208000000001,-6.560827000000001,-5.732689,0.06655846464,0.17333991359999998,0.2088838368,0.10678144895999998,0.14232537216000002,0.03554392320000002,1.2140557568416743,0.9625389221627169,0.8410427970672085
7.898655410936862e-06,6.812996000000001,8.28088,-6.5647210000000005,-5.731299,0.06693833952,0.1734555168,0.209200752,0.10651717727999999,0.14226241248,0.0357452352,1.2154535244112867,0.9635586165029305,0.8412303485867303
7.943642233925399e-06,6.8098279999999995,8.286565,-6.5686279999999995,-5.729912000000001,0.06731818848,0.1735712928,0.20951784,0.10625310432,0.14219965152000003,0.03594654720000001,1.2168537883776214,0.9645806032105363,0.8414180211306366
7.98862905691393e-06,6.806664,8.292262,-6.572547999999999,-5.728529,0.06769801152,0.17368724160000001,0.2098350144,0.10598923008000001,0.14213700287999997,0.03614777279999998,1.218256402842861,0.9656048836845773,0.8416059614518948
8.033615879902464e-06,6.803503999999999,8.297972999999999,-6.576480999999999,-5.72715,0.06807780863999999,0.1738033632,0.21015236159999998,0.10572555456000002,0.14207455296,0.03634899839999997,1.2196616625785772,0.9666314593186099,0.84179416959261
8.078602702890999e-06,6.800348,8.303696,-6.5804279999999995,-5.7257739999999995,0.06845758848,0.1739195712,0.2104697952,0.10546198272000001,0.14201220672,0.03655022399999999,1.2210692746900602,0.96766047855198,0.8419824985427216
8.123589525879532e-06,6.797194999999999,8.309432000000001,-6.584389,-5.724401,0.06883733376000001,0.1740360384,0.21078731520000002,0.10519870464,0.14194998144,0.03675127680000001,1.2224795669390096,0.9686920854852628,0.842171072037804
8.168576348868066e-06,6.794047,8.315182,-6.588363,-5.723032,0.06921706176,0.174152592,0.21110500799999998,0.10493553023999999,0.14188794623999998,0.03695241599999999,1.2238923280925198,0.9697258497034242,0.8423597893862083
8.2135631718566e-06,6.790903,8.320945,-6.592351,-5.721666,0.06959676384,0.1742693184,0.2114227872,0.10467255456,0.14182602336,0.03715346879999998,1.2253075916413472,0.9707620621292926,0.8425486271855157
8.258549994845134e-06,6.787762,8.32672,-6.596353,-5.7203040000000005,0.06997643999999999,0.1743862176,0.2117407392,0.10440977760000002,0.1417642992,0.037354521599999996,1.2267253919627708,0.9718008675024257,0.8427378567486604
8.303536817833666e-06,6.784625,8.332510000000001,-6.600368,-5.718945,0.0703560816,0.1745032896,0.21205877760000003,0.104147208,0.14170269600000002,0.037555488000000026,1.2281459918565876,0.9728419772647714,0.8429272067358181
