theta,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
0.003141592653589793,6.1217690000000005,9.677141,0.0,0.0,0.0,0.1559806848,0.0,0.0
0.018944755698920263,6.121997,9.677069,0.0,0.0,0.0,0.1559517408,0.0,0.0
0.03474791874425074,6.122552,9.676891,0.0,0.0,0.0,0.1558814976,0.0,0.0
0.05055108178958122,6.123434,9.676607,0.0,0.0,0.0,0.1557699552,0.0,0.0
0.06635424483491169,6.124642,9.676214,0.0,0.0,0.0,0.1556171136,0.0,0.0
0.08215740788024216,6.126178,9.675706,0.0,0.0,0.0,0.1554231456,0.0,0.0
0.09796057092557264,6.1280410000000005,9.67508,0.0,0.0,0.0,0.15518796480000002,0.0,0.0
0.11376373397090313,6.130232,9.674327,0.0,0.0,0.0,0.154911744,0.0,0.0
0.12956689701623358,6.13275,9.673441,0.0,0.0,0.0,0.154594656,0.0,0.0
0.14537006006156405,6.135596,9.672413,0.0,0.0,0.0,0.15423670080000002,0.0,0.0
0.16117322310689453,6.138771,9.671234,0.0,0.0,0.0,0.1538380512,0.0,0.0
0.176976386152225,6.142275,9.669893,0.0,0.0,0.0,0.15339888,0.0,0.0
0.1927795491975555,6.146108,9.668378,0.0,0.0,0.0,0.15291936,0.0,0.0
0.20858271224288602,6.150271,9.666677,0.0,0.0,0.0,0.15239975039999998,0.0,0.0
0.22438587528821646,6.154765,9.664776,0.0,0.0,0.0,0.15184005120000002,0.0,0.0
0.2401890383335469,6.159589,9.662663,0.0,0.0,0.0,0.1512406944,0.0,0.0
0.2559922013788774,6.1647440000000016,9.660321,0.0,0.0,0.0,0.1506017664,0.0,0.0
0.2717953644242079,6.170232,9.657735,0.0,0.0,0.0,0.1499235264,0.0,0.0
0.28759852746953835,6.176053,9.654889,0.0,0.0,0.0,0.1492062336,0.0,0.0
0.3034016905148688,6.182207,9.651766,0.0,0.0,0.0,0.14845023359999998,0.0,0.0
0.3192048535601993,6.188696,9.64835,0.0,0.0,0.0,0.1476556992,0.0,0.0
0.33500801660552976,6.19552,9.644621,0.0,0.0,0.0,0.14682297600000002,0.0,0.0
0.3508111796508602,6.202679,9.640563,0.0,0.0,0.0,0.1459524096,0.0,0.0
0.3666143426961907,6.2101760000000015,9.636156,-7.264301,-5.785826,0.0,0.1450442592,0.21235271039999998,0.26288513280000003
0.3824175057415212,6.21801,9.631382,-7.294707000000002,-5.758422,0.0,0.14409878399999998,0.210834576,0.2634576192
0.3982206687868517,6.226182,9.626223,-7.324724000000002,-5.7313589999999985,0.0,0.1431165024,0.2093033952,0.2640056544
0.41402383183218217,6.234694,9.620659,-7.354327,-5.704642,0.0,0.1420976736,0.20775934079999997,0.2645294112
0.42982699487751264,6.243547,9.614673,-7.383496000000001,-5.678275,0.0,0.1410426432,0.2062030176,0.265028544
0.4456301579228431,6.252741,9.608244,-7.412210000000001,-5.652261,0.0,0.1399518432,0.2046347712,0.26550322559999995
0.4614333209681736,6.262277,9.601356,-7.440448,-5.626603,0.0,0.13882561919999994,0.2030548608,0.2659531968
0.4772364840135041,6.272157,9.593989,-7.468189999999999,-5.601306,0.0,0.1376643168,0.20146389120000002,0.2663783712
0.4930396470588345,6.282382,9.586126,-7.495417,-5.57637,0.0,0.1364684544,0.199862208,0.2667789216
0.508842810104165,6.292952,9.577749,-7.522108999999999,-5.551799,0.0,0.1352382912,0.1982501568,0.2671545024
0.5246459731494955,6.3038690000000015,9.568842,-7.548249,-5.527595,0.0,0.13397443199999998,0.1966283424,0.2675052864
0.5404491361948259,6.315134,9.559388,-7.5738210000000015,-5.50376,0.0,0.1326772224,0.194997024,0.2678311008
0.5562522992401564,6.326748,9.549371,-7.598807000000001,-5.480296,0.0,0.13134700800000002,0.19335672,0.2681319456
0.5720554622854869,6.338711,9.538778,-7.623193,-5.457203,0.0,0.1299843936,0.1917079488,0.26840773440000004
0.5878586253308173,6.351026999999998,9.527593,-7.646965,-5.434485,0.0,0.1285897248,0.19005105600000002,0.2686584672
0.6036617883761478,6.3636940000000015,9.515804,-7.670109,-5.41214,0.0,0.1271634336,0.18838656,0.268884144
0.6194649514214783,6.376715,9.503399,-7.6926130000000015,-5.390172,0.0,0.1257061248,0.1867149792,0.26908467840000005
0.6352681144668088,6.390091,9.490366,-7.714467999999999,-5.3685800000000015,0.0,0.124218144,0.1850366592,0.2692600704
0.6510712775121392,6.403822,9.476696,-7.7356630000000015,-5.347365,0.0,0.1227000096,0.1833521184,0.26941032
0.6668744405574697,6.417911,9.462379,-7.756189999999999,-5.326527,0.0,0.1211521536,0.1816618752,0.2695354272
0.6826776036028002,6.432358,9.447409,-7.776043,-5.306068,0.0,0.1195750944,0.1799663616,0.269635392
0.6984807666481306,6.447164,9.431777,-7.795215,-5.285987,0.0,0.11796935039999999,0.17826609600000004,0.26971021440000004
0.7142839296934611,6.4623300000000015,9.41548,-7.813703,-5.266284,0.0,0.11633544,0.1765615968,0.269759808
0.7300870927387916,6.477858,9.398512,-7.831504,-5.24696,0.0,0.11467379519999997,0.17485329600000002,0.26978425920000004
0.745890255784122,6.493748,9.380872,-7.848616000000002,-5.228014,0.0,0.1129849344,0.173141712,0.26978356800000003
0.7616934188294526,6.510001,9.362558,-7.86504,-5.209446,0.0,0.111269376,0.17142736320000002,0.2697577344
0.7774965818747831,6.526619,9.343571,-7.880775999999999,-5.191256,0.0,0.1095276384,0.16971085440000006,0.2697068448
0.7932997449201136,6.543603,9.32391,-7.8958270000000015,-5.173444,0.0,0.1077601536,0.16799253120000002,0.2696308128
0.809102907965444,6.560953,9.30358,-7.9101979999999985,-5.156009,0.0,0.10596752640000001,0.16627291200000002,0.2695297248
0.8249060710107745,6.57867,9.282584,-7.9238940000000015,-5.13895,0.0,0.1041501888,0.164552688,0.2694036672
0.840709234056105,6.596755,9.260928,-7.936922,-5.122267,0.0,0.1023087456,0.1628321184,0.2692525536
0.8565123971014355,6.615208999999999,9.238618,-7.949289999999999,-5.10596,0.0,0.10044371519999999,0.1611119808,0.2690765568
0.8723155601467659,6.634032,9.215662,-7.961007,-5.090028,0.0,0.0985555296,0.1593926208,0.2688756768
0.8881187231920964,6.653225,9.19207,-7.972084,-5.0744690000000015,0.0,0.0966447936,0.15767455679999998,0.2686499136
0.9039218862374268,6.672789,9.167851,-7.982533,-5.059284,0.0,0.0947119392,0.1559583936,0.26839944
0.9197250492827572,6.692724,9.143017,-7.992366,-5.044471,0.0,0.09275757119999999,0.15424464959999998,0.2681241696
0.9355282123280878,6.713031,9.117581,-8.001597,-5.03003,0.0,0.0907821216,0.1525337568,0.2678242752
0.9513313753734184,6.733708999999998,9.091557,-8.010243,-5.01596,0.0,0.0887862816,0.15082632,0.2674997568
0.9671345384187487,6.754759,9.06496,-8.018317,-5.002259,0.0,0.08677039680000001,0.1491228576,0.2671507008
0.9829377014640792,6.7761809999999985,9.037804,-8.025838,-4.988927,0.0,0.08473503744,0.14742380160000002,0.26677727999999995
0.9987408645094096,6.797975,9.010108,-8.032822,-4.975964,0.0,0.08268076511999999,0.1457297568,0.2663794944
1.0145440275547402,6.8201399999999985,8.981887,-8.039288,-4.963368,0.0,0.0806080896,0.1440411552,0.265957344
1.0303471906000707,6.842675999999999,8.953161999999997,-8.045255000000001,-4.951137,0.0,0.07851752928,0.1423586016,0.265511088
1.0461503536454009,6.865583999999999,8.92395,-8.050742999999999,-4.939272,0.0,0.0764096112,0.140682528,0.26504072640000004
1.0619535166907317,6.888861,8.894271,-8.055769999999999,-4.927772,0.0,0.07428484512000001,0.1390134528,0.2645463456
1.077756679736062,6.912508,8.864144999999997,-8.060359,-4.916633999999998,0.0,0.07214375808,0.13735198079999994,0.2640281184
1.0935598427813926,6.936522999999998,8.833594,-8.064528999999999,-4.905859,0.0,0.06998686847999999,0.13569845760000002,0.26348613120000003
1.1093630058267228,6.960905,8.802638,-8.068302000000001,-4.895446,0.0,0.06781469472,0.134053488,0.262920384
1.1251661688720536,6.985653,8.771298,-8.071698,-4.885393,0.0,0.06562776383999999,0.132417504,0.262331136
1.140969331917384,7.010766,8.739597,-8.074739,-4.875699,0.0,0.06342657696000001,0.130791024,0.2617184736
1.1567724949627145,7.0362399999999985,8.707557000000001,-8.077447,-4.866364,0.0,0.06121166976,0.1291745664,0.2610824832
1.1725756580080449,7.062075,8.675201,-8.079842,-4.8573879999999985,0.0,0.058983552,0.12756856319999998,0.2604233376
1.1883788210533754,7.0882679999999985,8.642549,-8.081945,-4.848768,0.0,0.05674273344,0.12597344640000002,0.2597411232
1.2041819840987058,7.114817,8.609625999999999,-8.083777,-4.840504,0.0,0.05448973247999999,0.1243897344,0.2590360128
1.2199851471440364,7.141717999999999,8.576453,-8.085360000000001,-4.832595,0.0,0.05222505888,0.1228178592,0.25830817920000004
1.2357883101893667,0.0,0.0,-8.086712,-4.8250410000000015,0.0,0.0,0.1212583392,0.2575577088
1.2515914732346969,0.0,0.0,-8.087855000000001,-4.8178410000000005,0.0,0.0,0.11971152,0.256784688
1.2673946362800277,0.0,0.0,-8.088806,-4.810993,0.0,0.0,0.11817792,0.25598946240000003
1.2831977993253585,0.0,0.0,-8.089586,-4.8044980000000015,0.0,0.0,0.1166578848,0.2551719456
1.2990009623706886,0.0,0.0,-8.090211,-4.798354,0.0,0.0,0.1151519328,0.2543325696
1.3148041254160192,0.0,0.0,-8.090701,-4.792561,0.0,0.0,0.113660496,0.2534713344
1.3306072884613496,0.0,0.0,-8.091071000000001,-4.7871190000000015,0.0,0.0,0.1121838336,0.2525884128
1.3464104515066802,0.0,0.0,-8.091337,-4.782026,0.0,0.0,0.11072246400000002,0.2516839776
1.3622136145520105,0.0,0.0,-8.091515,-4.777282,0.0,0.0,0.1092768192,0.250758288
1.3780167775973409,0.0,0.0,-8.091619,-4.772886,0.0,0.0,0.1078471584,0.2498115168
1.3938199406426717,0.0,0.0,-8.091663,-4.768839,0.0,0.0,0.1064339136,0.2488438368
1.409623103688002,0.0,0.0,-8.091659,-4.765139,0.0,0.0,0.1050374304,0.2478553344
1.4254262667333324,0.0,0.0,-8.091617999999999,-4.761786,0.0,0.0,0.1036580544,0.2468464416
1.4412294297786632,0.0,0.0,-8.091552,-4.758780000000002,0.0,0.0,0.1022962176,0.245817072
1.4570325928239931,0.0,0.0,-8.091471,-4.756121,0.0,0.0,0.1009521792,0.24476774399999998
1.472835755869324,0.0,0.0,-8.091381,-4.753807,0.0,0.0,0.0996261984,0.2436983712
1.4886389189146545,0.0,0.0,-8.091292,-4.751839,0.0,0.0,0.09831870720000001,0.24260938559999998
1.5044420819599849,0.0,0.0,-8.091209,-4.750217,0.0,0.0,0.0970299648,0.24150096
1.5202452450053154,0.0,0.0,-8.091138,-4.748941,0.0,0.0,0.0957603168,0.2403732672
1.5360484080506458,0.0,0.0,-8.091083,-4.748009,0.0,0.0,0.0945100224,0.23922656640000006
1.5518515710959764,0.0,0.0,-8.091047,-4.747423,0.0,0.0,0.0932792544,0.2380611168
1.5676547341413067,0.0,0.0,-8.091032,-4.747182,0.0,0.0,0.09206844480000001,0.2368770912
