source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
1e-06,0.0,0.0,0,0,0.0,0.0,0,0
1.606060606060606e-06,0.0,0.0,0,0,0.0,0.0,0,0
2.212121212121212e-06,0.0,0.0,0,0,0.0,0.0,0,0
2.818181818181818e-06,0.0,0.0,0,0,0.0,0.0,0,0
3.4242424242424237e-06,0.0,0.0,0,0,0.0,0.0,0,0
4.0303030303030315e-06,0.0,0.0,0,0,0.0,0.0,0,0
4.636363636363636e-06,0.0,0.0,0,0,0.0,0.0,0,0
5.242424242424242e-06,6.937378,8.038978,0,0,0.0,0.05139285408,0,0
5.8484848484848485e-06,6.884148,8.115287,0,0,0.0,0.05733422784,0,0
6.454545454545455e-06,6.831865,8.193269,0,0,0.0,0.06327560160000001,0,0
7.060606060606061e-06,6.780502,8.272978,0,0,0.0,0.06921696672000001,0,0
7.666666666666667e-06,6.730036,8.354475,0,0,0.0,0.07515834047999999,0,0
8.272727272727274e-06,6.6804440000000005,8.437818,0,0,0.0,0.08109971424,0,0
8.87878787878788e-06,6.631703,8.523072,0,0,0.0,0.087041088,0,0
9.484848484848483e-06,6.5837910000000015,8.610303,0,0,0.0,0.09298247039999999,0,0
1.0090909090909093e-05,6.536688,8.699581,0,0,0.0,0.09892385279999999,0,0
1.0696969696969698e-05,6.490372,8.790977999999999,0,0,0.0,0.10486523519999999,0,0
1.1303030303030305e-05,6.444825,8.884571000000003,0,0,0.0,0.11080653119999999,0,0
1.1909090909090911e-05,6.400028,8.98044,0,0,0.0,0.1167479136,0,0
1.2515151515151516e-05,6.355962,9.078669,0,0,0.0,0.122689296,0,0
1.3121212121212124e-05,6.312608999999999,9.179346,0,0,0.0,0.1286306784,0,0
1.3727272727272727e-05,6.269952,9.282565,0,0,0.0,0.1345720608,0,0
1.4333333333333334e-05,6.227975,9.388422,0,0,0.0,0.1405134432,0,0
1.4939393939393939e-05,6.186661,9.497019,0,0,0.0,0.1464548256,0,0
1.5545454545454547e-05,6.145995,9.608466,0,0,0.0,0.1523961216,0,0
1.6151515151515153e-05,6.105962,9.722874,0,0,0.0,0.158337504,0,0
1.675757575757576e-05,6.066547,9.840365,0,0,0.0,0.16427888640000002,0,0
1.7363636363636363e-05,6.027735,9.961064,0,0,0.0,0.1702202688,0,0
1.796969696969697e-05,5.989514,10.0851,0,0,0.0,0.17616165120000002,0,0
1.8575757575757576e-05,5.95187,10.21263,0,0,0.0,0.1821030336,0,0
1.9181818181818186e-05,5.914789,10.34378,0,0,0.0,0.18804441600000002,0,0
1.978787878787879e-05,5.878259,10.47872,0,0,0.0,0.1939857984,0,0
2.0393939393939402e-05,5.842269,10.61762,0,0,0.0,0.1999270944,0,0
2.1e-05,5.806806,10.76065,0,0,0.0,0.2058684768,0,0
2.160606060606061e-05,5.771858,10.90799,0,0,0.0,0.2118098592,0,0
2.2212121212121205e-05,5.737415,11.05985,0,0,0.0,0.2177512416,0,0
2.2818181818181825e-05,5.7034650000000005,11.21644,0,0,0.0,0.22369262399999998,0,0
2.3424242424242425e-05,5.669999,11.37799,0,0,0.0,0.2296340064,0,0
2.403030303030303e-05,5.637006,11.54472,0,0,0.0,0.23557538879999998,0,0
2.463636363636364e-05,5.604475,11.7169,0,0,0.0,0.2415166848,0,0
2.5242424242424248e-05,5.5723980000000015,11.89479,0,0,0.0,0.2474580672,0,0
2.584848484848485e-05,5.540764,12.07869,0,0,0.0,0.2533994496,0,0
2.6454545454545458e-05,5.509566,12.26891,0,0,0.0,0.25934083199999997,0,0
2.7060606060606064e-05,5.4787930000000005,12.46577,0,0,0.0,0.2652822144,0,0
2.7666666666666667e-05,5.448437,0.0,0,0,0.0,0.0,0,0
2.8272727272727284e-05,5.41849,0.0,0,0,0.0,0.0,0,0
2.8878787878787877e-05,5.388943,0.0,0,0,0.0,0.0,0,0
2.9484848484848494e-05,5.359789,0.0,0,0,0.0,0.0,0,0
3.0090909090909086e-05,5.33102,0.0,0,0,0.0,0.0,0,0
3.06969696969697e-05,5.302628,0.0,0,0,0.0,0.0,0,0
3.1303030303030296e-05,5.274605,0.0,0,0,0.0,0.0,0,0
3.1909090909090906e-05,5.246946,0.0,0,0,0.0,0.0,0,0
3.251515151515152e-05,5.219642,0.0,0,0,0.0,0.0,0,0
3.312121212121212e-05,5.192687,0.0,0,0,0.0,0.0,0,0
3.372727272727273e-05,5.166074,0.0,0,0,0.0,0.0,0,0
3.433333333333333e-05,5.139796,0.0,0,0,0.0,0.0,0,0
3.493939393939393e-05,5.113849,0.0,0,0,0.0,0.0,0,0
3.5545454545454545e-05,5.0882239999999985,0.0,0,0,0.0,0.0,0,0
3.615151515151515e-05,5.062917,0.0,0,0,0.0,0.0,0,0
3.675757575757577e-05,5.037921,0.0,0,0,0.0,0.0,0,0
3.736363636363636e-05,5.013230999999998,0.0,0,0,0.0,0.0,0,0
3.796969696969697e-05,4.98884,0.0,0,0,0.0,0.0,0,0
3.857575757575757e-05,4.964745,0.0,0,0,0.0,0.0,0,0
3.9181818181818184e-05,4.940939,0.0,0,0,0.0,0.0,0,0
3.978787878787879e-05,4.917417,0.0,0,0,0.0,0.0,0,0
4.039393939393939e-05,4.894174,0.0,0,0,0.0,0.0,0,0
4.1e-05,4.871205000000002,0.0,0,0,0.0,0.0,0,0
4.160606060606061e-05,4.848506,0.0,0,0,0.0,0.0,0,0
4.2212121212121214e-05,4.826071,0.0,0,0,0.0,0.0,0,0
4.281818181818182e-05,4.803897,0.0,0,0,0.0,0.0,0,0
4.3424242424242427e-05,4.781978,0.0,0,0,0.0,0.0,0,0
4.403030303030303e-05,4.76031,0.0,0,0,0.0,0.0,0,0
4.463636363636364e-05,4.738889,0.0,0,0,0.0,0.0,0,0
4.5242424242424236e-05,4.717711,0.0,0,0,0.0,0.0,0,0
4.584848484848485e-05,4.696771,0.0,0,0,0.0,0.0,0,0
4.6454545454545456e-05,4.6760660000000005,0.0,0,0,0.0,0.0,0,0
4.706060606060606e-05,4.655591,0.0,0,0,0.0,0.0,0,0
4.766666666666667e-05,4.635343,0.0,0,0,0.0,0.0,0,0
4.827272727272727e-05,4.615319,0.0,0,0,0.0,0.0,0,0
4.8878787878787875e-05,4.595513,0.0,0,0,0.0,0.0,0,0
4.948484848484849e-05,4.575924,0.0,0,0,0.0,0.0,0,0
5.009090909090909e-05,4.556547,0.0,0,0,0.0,0.0,0,0
5.0696969696969705e-05,4.537378,0.0,0,0,0.0,0.0,0,0
5.13030303030303e-05,4.518416,0.0,0,0,0.0,0.0,0,0
5.190909090909091e-05,4.4996550000000015,0.0,0,0,0.0,0.0,0,0
5.251515151515152e-05,4.4810940000000015,0.0,0,0,0.0,0.0,0,0
5.312121212121213e-05,4.462728,0.0,0,0,0.0,0.0,0,0
5.372727272727273e-05,4.444555,0.0,0,0,0.0,0.0,0,0
5.433333333333333e-05,4.426572,0.0,0,0,0.0,0.0,0,0
5.493939393939394e-05,4.408775,0.0,0,0,0.0,0.0,0,0
5.5545454545454543e-05,4.391163,0.0,0,0,0.0,0.0,0,0
5.615151515151514e-05,4.3737309999999985,0.0,0,0,0.0,0.0,0,0
5.6757575757575756e-05,4.356478,0.0,0,0,0.0,0.0,0,0
5.7363636363636366e-05,4.3394010000000005,0.0,0,0,0.0,0.0,0,0
5.796969696969697e-05,4.322496,0.0,0,0,0.0,0.0,0,0
5.857575757575758e-05,4.3057620000000005,0.0,0,0,0.0,0.0,0,0
5.9181818181818176e-05,4.2891949999999985,0.0,0,0,0.0,0.0,0,0
5.9787878787878786e-05,4.272794,0.0,0,0,0.0,0.0,0,0
6.03939393939394e-05,4.2565550000000005,0.0,0,0,0.0,0.0,0,0
6.1e-05,4.2404769999999985,0.0,0,0,0.0,0.0,0,0
