source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
6.350852961085883e-06,-5.781224,8.092744,-6.438017,6.924469,2.295918e-06,6.233301e-07,1.962617e-06,0.0
6.411199119875552e-06,-5.779193,8.099821,-6.44269,6.92003,2.300775e-06,6.29239e-07,1.964329e-06,0.0
6.4715452786652215e-06,-5.77717,8.106918,-6.447383,6.915599,2.305634e-06,6.351476e-07,1.966045e-06,0.0
6.531891437454891e-06,-5.775153,8.114035,-6.452097,6.911175,2.310495e-06,6.410557e-07,1.967764e-06,0.0
6.59223759624456e-06,-5.773143,8.121172,-6.456832,6.906759,2.31536e-06,6.469634e-07,1.969486e-06,0.0
6.6525837550342295e-06,-5.771141,8.12833,-6.461589,6.902351,2.320227e-06,6.528707e-07,1.971212e-06,0.0
6.712929913823899e-06,-5.769145,8.135508,-6.466366,6.89795,2.325096e-06,6.587775e-07,1.972941e-06,0.0
6.773276072613569e-06,-5.767157,8.142707,-6.471165,6.893557,2.329969e-06,6.64684e-07,1.974673e-06,0.0
6.8336222314032385e-06,-5.765175,8.149926,-6.475985,6.889172,2.334844e-06,6.7059e-07,1.976409e-06,0.0
6.893968390192908e-06,-5.7632,8.157167,-6.480827,6.884794,2.339721e-06,6.764956e-07,1.978148e-06,0.0
6.954314548982576e-06,-5.761232,8.164428,-6.48569,6.880424,2.344601e-06,6.824007e-07,1.97989e-06,0.0
7.0146607077722465e-06,-5.75927,8.17171,-6.490575,6.876061,2.349484e-06,6.883055e-07,1.981635e-06,0.0
7.075006866561916e-06,-5.757316,8.179014,-6.495482,6.871706,2.354369e-06,6.942097e-07,1.983384e-06,0.0
7.135353025351586e-06,-5.755368,8.186339,-6.500412,6.867358,2.359257e-06,7.001136e-07,1.985137e-06,0.0
7.1956991841412554e-06,-5.753427,8.193685,-6.505363,6.863017,2.364148e-06,7.06017e-07,1.986892e-06,0.0
7.256045342930924e-06,-5.751493,8.201053,-6.510337,6.858684,2.369041e-06,7.119199e-07,1.988651e-06,0.0
7.316391501720594e-06,-5.749565,8.208442,-6.515333,6.854359,2.373936e-06,7.178223e-07,1.990413e-06,0.0
7.376737660510263e-06,-5.747644,8.215853,-6.520352,6.85004,2.378835e-06,7.237244e-07,1.992179e-06,0.0
7.437083819299933e-06,-5.745729,8.223286,-6.525393,6.845729,2.383735e-06,7.296259e-07,1.993947e-06,0.0
