source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
6.350852961085883e-06,4.722106,5.1833480000000005,0.0,0.0,0.0,0.05472556992000001,0.0,0.0
6.472154835824712e-06,4.718294,5.1884760000000005,0.0,0.0,0.0,0.05576985216,0.0,0.0
6.593456710563544e-06,4.7144910000000015,5.19362,0.0,0.0,0.0,0.056814091200000014,0.0,0.0
6.7147585853023735e-06,4.710697,5.198782,0.0,0.0,0.0,0.057858261120000004,0.0,0.0
6.8360604600412046e-06,4.706912,5.203961,0.0,0.0,0.0,0.05890237919999999,0.0,0.0
6.957362334780037e-06,4.703136,5.209156,0.0,0.0,0.0,0.05994644543999999,0.0,0.0
7.078664209518864e-06,4.699369,5.2143690000000005,0.0,0.0,0.0,0.060990442560000004,0.0,0.0
7.199966084257695e-06,4.6956120000000015,5.2196,0.0,0.0,0.0,0.06203437919999999,0.0,0.0
7.3212679589965255e-06,4.691863,5.2248470000000005,0.0,0.0,0.0,0.06307825536,0.0,0.0
7.442569833735356e-06,4.688123,5.2301129999999985,0.0,0.0,0.0,0.06412207103999999,0.0,0.0
7.5638717084741885e-06,4.684392,5.235396,0.0,0.0,0.0,0.0651658176,0.0,0.0
7.685173583213018e-06,4.68067,5.240697,0.0,0.0,0.0,0.06620950367999999,0.0,0.0
7.806475457951848e-06,4.676957,5.246015,0.0,0.0,0.0,0.06725312064,0.0,0.0
7.927777332690677e-06,4.673252,5.251352,0.0,0.0,0.0,0.06829667712000001,0.0,0.0
8.049079207429509e-06,4.669557,5.256707,0.0,0.0,0.0,0.06934015584,0.0,0.0
8.170381082168339e-06,4.66587,5.26208,0.0,0.0,0.0,0.07038356544,0.0,0.0
8.29168295690717e-06,4.662191,5.267472,0.0,0.0,0.0,0.07142691456,0.0,0.0
8.412984831646001e-06,4.658521,5.272882,0.0,0.0,0.0,0.07247017727999999,0.0,0.0
8.534286706384831e-06,4.65486,5.27831,0.0,0.0,0.0,0.07351337951999999,0.0,0.0
8.655588581123661e-06,4.651207,5.283758,0.0,0.0,0.0,0.07455650400000001,0.0,0.0
