source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
8.000000000000003e-06,-6.642132,10.0914,-6.642132,5.987618,5.852257e-07,4.034263e-07,5.852257e-07,0.0
8.194766553039079e-06,-6.674578,10.18338,-6.674578,5.960362,5.915138e-07,4.13248e-07,5.915138e-07,0.0
8.39427485735101e-06,-6.708946,10.27954,-6.708946,5.93275,5.979897e-07,4.233089e-07,5.979897e-07,0.0
8.598640354754614e-06,-6.745366,10.38016,-6.745366,5.904782,6.046597e-07,4.336147e-07,6.046597e-07,0.0
8.807981297594395e-06,-6.783983,10.48552,-6.783983,5.876461,6.115303e-07,4.441714e-07,6.115303e-07,0.0
9.02241881716505e-06,-6.824952,10.59593,-6.824952,5.847787,6.186082e-07,4.549851e-07,6.186082e-07,0.0
9.242076993801816e-06,-6.868443,10.71172,-6.868443,5.818762,6.259007e-07,4.660621e-07,6.259007e-07,0.0
9.46708292867738e-06,-6.914642,10.83326,-6.914642,5.789389,6.334149e-07,4.774088e-07,6.334149e-07,0.0
9.697566817346594e-06,-6.963751,10.96095,-6.963751,5.75967,6.411586e-07,4.890317e-07,6.411586e-07,0.0
9.933662025081683e-06,-7.015991,11.09524,-7.015991,5.729607,6.491396e-07,5.009376e-07,6.491396e-07,0.0
1.0175505164041723e-05,-7.071606,11.23661,-7.071606,5.699203,6.573662e-07,5.131333e-07,6.573662e-07,0.0
1.0423236172320709e-05,11.38558,5.668462,-7.130861,-7.130861,5.25626e-07,0.0,6.658469e-07,6.658469e-07
1.0676998394920097e-05,11.54275,5.637387,-7.194051,-7.194051,5.384228e-07,0.0,6.745907e-07,6.745907e-07
1.0936938666692886e-05,11.70875,5.605981,-7.261502,-7.261502,5.515311e-07,0.0,6.836067e-07,6.836067e-07
1.1203207397306852e-05,11.8843,5.574249,-7.333572,-7.333572,5.649586e-07,0.0,6.929047e-07,6.929047e-07
1.1475958658276268e-05,12.07019,5.542194,-7.410661,-7.410661,5.78713e-07,0.0,7.024947e-07,7.024947e-07
1.1755350272112691e-05,12.26731,5.509822,-7.493212,-7.493212,5.928022e-07,0.0,7.12387e-07,7.12387e-07
