source_x,mu_1,mu_2,td_1,td_2
7.336796827374985e-05,6.263149,-1.109716,0.0,3.434824e-06
7.424002289699209e-05,6.156062,-1.092297,0.0,3.475651e-06
7.512244279657782e-05,6.052048,-1.074962,0.0,3.516962e-06
7.601535117459877e-05,5.950984,-1.05771,0.0,3.558765e-06
7.691887269753167e-05,5.852753,-1.040543,0.0,3.601065e-06
7.783313351364419e-05,5.757244,-1.023461,0.0,3.643867e-06
7.875826127060687e-05,5.664352,-1.006464,0.0,3.687178e-06
7.969438513331612e-05,5.573977,-0.9895542,0.0,3.731004e-06
8.064163580192733e-05,5.486024,-0.9727306,0.0,3.775351e-06
8.16001455301032e-05,5.400403,-0.9559942,0.0,3.820225e-06
8.257004814347878e-05,5.317028,-0.9393455,0.0,3.865632e-06
8.355147905834598e-05,5.235817,-0.9227849,0.0,3.911579e-06
8.454457530056044e-05,5.156694,-0.9063129,0.0,3.958073e-06
8.554947552467205e-05,5.079583,-0.8899299,0.0,4.005118e-06
8.656632003328484e-05,5.004414,-0.8736364,0.0,4.052723e-06
8.759525079664498e-05,4.931119,-0.8574326,0.0,4.100894e-06
8.86364114724628e-05,4.859635,-0.8413191,0.0,4.149638e-06
8.968994742596989e-05,4.789899,-0.8252962,0.0,4.19896e-06
9.075600575021484e-05,4.721854,-0.8093642,0.0,4.248869e-06
9.183473528660033e-05,4.655443,-0.7935235,0.0,4.299372e-06
9.292628664566338e-05,4.590612,-0.7777743,0.0,4.350474e-06
9.40308122281045e-05,4.52731,-0.762117,0.0,4.402184e-06
9.51484662460648e-05,4.465487,-0.7465518,0.0,4.454509e-06
9.627940474465719e-05,4.405098,-0.7310791,0.0,4.507455e-06
9.742378562375303e-05,4.346095,-0.715699,0.0,4.561031e-06
9.858176866002789e-05,4.288437,-0.7004118,0.0,4.615243e-06
9.975351552926956e-05,4.232082,-0.6852177,0.0,4.6701e-06
0.00010093918982895005,4.176989,-0.670117,0.0,4.725609e-06
0.00010213895710106849,4.123121,-0.6551097,0.0,4.781778e-06
0.00010335298485526208,4.070441,-0.6401962,0.0,4.838615e-06
0.00010458144259219471,4.018913,-0.6253765,0.0,4.896127e-06
0.0001058245018272219,3.968504,-0.6106507,0.0,4.954322e-06
0.00010708233611433766,3.919181,-0.5960191,0.0,5.013209e-06
0.00010835512107040544,3.870912,-0.5814817,0.0,5.072797e-06
0.00010964303439967814,3.823667,-0.5670385,0.0,5.133092e-06
0.00011094625591860858,3.777418,-0.5526898,0.0,5.194104e-06
0.00011226496758095475,3.732137,-0.5384356,0.0,5.255841e-06
0.0001135993535031848,3.687795,-0.5242759,0.0,5.318313e-06
0.00011494959999018239,3.644368,-0.5102107,0.0,5.381526e-06
0.00011631589556125871,3.60183,-0.4962402,0.0,5.445491e-06
0.00011769843097647273,3.560157,-0.4823642,0.0,5.510217e-06
0.00011909739926326544,3.519326,-0.4685829,0.0,5.575711e-06
0.00012051299574340985,3.479315,-0.4548962,0.0,5.641984e-06
0.00012194541806028097,3.440101,-0.441304,0.0,5.709045e-06
0.00012339486620645138,3.401664,-0.4278064,0.0,5.776903e-06
0.0001248615425516132,3.363983,-0.4144032,0.0,5.845568e-06
0.0001263456518708331,3.327039,-0.4010945,0.0,5.915048e-06
0.00012784740137314194,3.290813,-0.3878801,0.0,5.985355e-06
0.0001293670007304659,3.255286,-0.37476,0.0,6.056497e-06
0.0001309046621069001,3.220442,-0.361734,0.0,6.128484e-06
0.0001324606001883302,3.186263,-0.3488021,0.0,6.201328e-06
0.00013403503221240745,3.152732,-0.3359641,0.0,6.275037e-06
0.00013562817799887833,3.119833,-0.3232199,0.0,6.349622e-06
0.00013724025998027579,3.087551,-0.3105694,0.0,6.425094e-06
0.0001388715032329745,3.055872,-0.2980123,0.0,6.501463e-06
0.00014052213550861628,3.024779,-0.2855486,0.0,6.57874e-06
0.00014219238726590825,2.99426,-0.273178,0.0,6.656935e-06
0.00014388249170279845,2.964301,-0.2609004,0.0,6.736059e-06
0.00014559268478903567,2.934888,-0.2487156,0.0,6.816124e-06
0.0001473232052991144,2.906008,-0.2366233,0.0,6.897141e-06
0.00014907429484561251,2.87765,-0.2246234,0.0,6.979121e-06
0.00015084619791292433,2.849801,-0.2127156,0.0,7.062075e-06
0.00015263916189139605,2.82245,-0.2008997,0.0,7.146015e-06
0.00015445343711186494,2.795584,-0.1891754,0.0,7.230953e-06
0.0001562892768806111,2.769194,-0.1775425,0.0,7.3169e-06
0.0001581469375147231,2.743268,-0.1660008,0.0,7.403869e-06
0.00016002667837788475,2.717796,-0.1545499,0.0,7.491871e-06
0.00016192876191658723,2.692768,-0.1431895,0.0,7.58092e-06
0.00016385345369677074,2.668174,-0.1319195,0.0,7.671027e-06
0.00016580102244090363,2.644004,-0.1207395,0.0,7.762205e-06
0.00016777174006549965,2.62025,-0.1096491,0.0,7.854467e-06
0.00016976588171908365,2.596902,-0.09864818,0.0,7.947825e-06
0.00017178372582060677,2.573952,-0.08773629,0.0,8.042293e-06
0.00017382555409831902,2.551391,-0.07691315,0.0,8.137884e-06
0.00017589165162910388,2.52921,-0.06617841,0.0,8.234611e-06
0.0001779823068782796,2.507403,-0.05553174,0.0,8.332487e-06
0.00018009781173987556,2.48596,-0.0449728,0.0,8.431527e-06
0.00018223846157738456,2.464874,-0.03450123,0.0,8.531744e-06
0.00018440455526500234,2.444139,-0.02411669,0.0,8.633152e-06
0.00018659639522935516,2.423746,-0.01381884,0.0,8.735765e-06
