source_x,mu_1,mu_2,td_1,td_2,I
1.533221908566992e-05,5.4120919999999995,-5.2193510000000005,0.0,0.08181368927999999,0.9643869690315687
1.5622914211424666e-05,5.386,-5.208978,0.0,0.08288023679999999,0.9671329372447085
1.5919120845700486e-05,5.359711,-5.19832,0.0,0.08396980128,0.969888115236064
1.622094348535159e-05,5.333226,-5.1873569999999996,0.0,0.0850828752,0.9726490120613677
1.6528488608467012e-05,5.306548,-5.1760720000000005,0.0,0.08621996832,0.9754122642441
1.6841864711934313e-05,5.279678,-5.164443,0.0,0.0873815904,0.9781738583299968
1.7161182349715528e-05,5.252619,-5.152448000000001,0.0,0.0885682944,0.9809293230672167
1.7486554171848786e-05,5.2253739999999995,-5.140066,0.0,0.0897805728,0.9836742786257979
1.7818094964189396e-05,5.197944000000001,-5.127274,0.0,0.0910190304,0.9864042398302096
1.8155921688904426e-05,5.170333,-5.114046,0.0,0.09228418560000001,0.9891134671596588
1.850015352573503e-05,5.142544,-5.100357,0.0,0.09357664319999999,0.9917964727185611
1.8850911914041134e-05,5.114579,-5.086181,0.0,0.0948969216,0.9944476368436189
1.920832059564324e-05,5.086442,-5.071491,0.0,0.09624562560000001,0.9970606172251645
1.95725056584765e-05,5.058135,-5.056258000000001,0.0,0.0976234464,0.9996289146098316
1.9943595581072516e-05,5.029662,-5.040453,0.0,0.09903090240000001,1.0021454722007166
2.0321721277884415e-05,5.001027,-5.024047,0.0,0.10046859840000001,1.0046030545325992
2.0707016145471387e-05,4.972232,-5.007008,0.0,0.10193731199999999,1.0069940421122747
2.1099616109558732e-05,4.943282,-4.989306,0.0,0.1034375616,1.0093104136078015
2.1499659672990368e-05,4.91418,-4.9709080000000005,0.0,0.104969952,1.0115437366966615
2.190728796459008e-05,4.884931,-4.951782,0.0,0.10653534719999999,1.0136851472415884
2.2322644788949844e-05,4.855538,-4.931896,0.0,0.1081342656,1.0157259607483249
2.274587667716147e-05,4.826006,-4.911215,0.0,0.10976748480000001,1.0176562150979507
2.317713293851045e-05,4.7963379999999995,-4.889707,0.0,0.11143560960000001,1.0194667264900847
2.361656571314983e-05,4.76654,-4.867339,0.0,0.11313950399999999,1.021147205310351
2.4064330025772768e-05,4.7366150000000005,-4.844078,0.0,0.1148797728,1.0226877210835161
2.4520583840302725e-05,4.706569,-4.819891,0.0,0.1166571936,1.02407741180465
2.4985488115620496e-05,4.676406,-4.794746,0.0,0.11847254400000001,1.0253057583109764
2.545920686234793e-05,4.646131,-4.768612,0.0,0.1203266016,1.0263619342631536
2.5941907200708186e-05,4.61575,-4.741459,0.0,0.12222005760000001,1.0272347939121484
2.6433759419482973e-05,4.585266000000001,-4.713257,0.0,0.124153776,1.027913538712912
2.693493703608769e-05,4.554686,-4.683979,0.0,0.1261286208,1.028386808662551
2.7445616857785503e-05,4.524014,-4.653599,0.0,0.1281451968,1.0286438105629203
2.796597904406208e-05,4.493257,-4.6220930000000005,0.0,0.13020454080000002,1.0286731874005872
2.849620717018288e-05,4.462419000000001,-4.58944,0.0,0.1323074304,1.0284646063043383
2.903648829195552e-05,4.431507,-4.555619,0.0,0.1344547296,1.0280067254773602
2.9587013011720014e-05,4.400526,-4.520614,0.0,0.136647216,1.0272894649412365
3.0147975545590142e-05,4.369482,-4.484411,0.0,0.1388859264,1.0263026601322536
3.071957379196972e-05,4.33838,-4.446999,0.0,0.1411716384,1.0250367648753682
3.1302009401367935e-05,4.307226999999999,-4.408371,0.0,0.1435053024,1.0234823936607012
3.1895487847538285e-05,4.276029,-4.368523000000001,0.0,0.14588778239999997,1.0216308168162564
3.250021849996649e-05,4.2447919999999995,-4.3274550000000005,0.0,0.1483202016,1.019473981292841
3.311641469773252e-05,4.213522,-4.285169000000001,0.0,0.1508032512,1.0170040645331864
3.3744293824773e-05,4.182225,-4.241674,0.0,0.15333814080000002,1.0142146823760079
3.438407738657102e-05,4.150908,-4.196982,0.0,0.15592573440000002,1.0110997401050565
3.503599108829945e-05,4.119576,-4.1511059999999995,0.0,0.1585669824,1.0076537002837183
3.570026491444602e-05,4.088237,-4.104068,0.0,0.1612630944,1.0038723293194596
3.6377133209948166e-05,4.056897,-4.055891,0.0,0.164014848,0.9997520272267203
3.7066834762865996e-05,4.025562,-4.006603,0.0,0.1668234528,0.9952903470372585
3.7769612888622934e-05,3.994239,-3.956236,0.0,0.16968994559999998,0.9904855468087914
3.84857155158433e-05,3.9629339999999997,-3.904825,0.0,0.17261544959999997,0.9853368741442579
3.921539527381753e-05,3.931654,-3.852411,0.0,0.17560100159999997,0.9798448693603252
3.9958909581625676e-05,3.900405,-3.799035,0.0,0.1786477248,0.9740103912286031
4.0716520738950564e-05,3.8691940000000002,-3.7447449999999995,0.0,0.1817567424,0.9678359368902152
4.1488496018612956e-05,3.838027,-3.68959,0.0,0.1849291776,0.9613246597796211
4.227510776086092e-05,3.806911,-3.633622,0.0,0.1881663264,0.9544804173252277
4.3076633469447015e-05,3.7758519999999995,-3.5768949999999995,0.0,0.191469312,0.9473080512689586
4.389335590952719e-05,3.744857,-3.519468,0.0,0.19483943039999999,0.9398137231942367
4.4725563207415556e-05,3.713932,-3.4613980000000004,0.0,0.1982777184,0.9320036015737501
4.5573548952230764e-05,3.6830830000000003,-3.402747,0.0,0.2017855584,0.9238855057026952
4.643761229946933e-05,3.652317,-3.343576,0.0,0.20536433280000002,0.9154670856883452
4.731805807654287e-05,3.6216410000000003,-3.283947,0.0,0.2090151648,0.9067566332499548
4.821519689031623e-05,3.5910589999999996,-3.223925,0.0,0.2127394368,0.8977644199106727
4.912934523668446e-05,3.560579,-3.163571,0.0,0.21653844479999998,0.888499033443718
5.006082561222739e-05,3.5302059999999997,-3.10295,0.0,0.220413744,0.8789713688096389
5.100996662798123e-05,3.499947,-3.042125,0.0,0.22436654399999997,0.8691917334748211
5.197710312536703e-05,3.469808,-2.981157,0.0,0.22839831359999999,0.8591705938772405
5.296257629431738e-05,3.439793,-2.920107,0.0,0.2325105216,0.8489193971846561
5.3966733793642546e-05,3.409909,-2.859037,0.0,0.23670463680000003,0.8384496477765242
5.4989929873678896e-05,3.3801620000000003,-2.798003,0.0,0.240982128,0.8277718641887577
5.6032525501262536e-05,3.350557,-2.737064,0.0,0.2453445504,0.8168982052834798
5.709488848707257e-05,3.3211,-2.676273,0.0,0.2497934592,0.8058393303423566
5.8177393615388624e-05,3.2917949999999996,-2.615684,0.0,0.25433040960000003,0.7946071975928027
5.928042277630867e-05,3.262648,-2.5553470000000003,0.0,0.2589571296,0.7832125929613002
6.040436510047372e-05,3.233664,-2.495311,0.0,0.263675088,0.7716667532557495
6.154961709634623e-05,3.204848,-2.435622,0.0,0.2684860992,0.7599805045356285
6.271658279009253e-05,3.176205,-2.3763229999999997,0.0,0.2733918048,0.7481642400285875
6.390567386811618e-05,3.147739,-2.317455,0.0,0.27839393279999997,0.7362284484196434
6.511730982229432e-05,3.119455,-2.259057,0.0,0.2834942976,0.7241832307245977
6.635191809796753e-05,3.091357,-2.201164,0.0,0.2886947136,0.7120381114183836
6.760993424473554e-05,3.06345,-2.1438099999999998,0.0,0.2939969952,0.6998025102417209
6.889180207011203e-05,3.0357369999999997,-2.087026,0.0,0.2994030432,0.6874857736358585
7.019797379609265e-05,3.008223,-2.03084,0.0,0.3049147584,0.6750962279059763
