radius,images_num
0.0,4.0
1.5634521795079443e-06,4.0
3.1269043590158885e-06,4.0
4.690356538523834e-06,4.0
6.253808718031777e-06,4.0
7.817260897539722e-06,4.0
9.380713077047667e-06,4.0
1.0944165256555609e-05,4.0
1.2507617436063554e-05,4.0
1.40710696155715e-05,4.0
1.5634521795079444e-05,4.0
1.7197973974587388e-05,4.0
1.8761426154095335e-05,4.0
2.0324878333603278e-05,4.0
2.1888330513111218e-05,4.0
2.3451782692619165e-05,4.0
2.501523487212711e-05,4.0
2.6578687051635055e-05,4.0
2.8142139231143e-05,4.0
2.970559141065094e-05,4.0
3.126904359015889e-05,4.0
3.283249576966683e-05,4.0
3.4395947949174776e-05,4.0
3.595940012868272e-05,4.0
3.752285230819067e-05,4.0
3.908630448769861e-05,4.0
4.0649756667206556e-05,4.0
4.2213208846714496e-05,4.0
4.3776661026222436e-05,4.0
4.534011320573038e-05,4.0
4.690356538523833e-05,4.0
4.846701756474628e-05,4.0
5.003046974425422e-05,4.0
5.1593921923762164e-05,4.0
5.315737410327011e-05,4.0
5.472082628277805e-05,4.0
5.6284278462286e-05,4.0
5.7847730641793944e-05,2.0
5.941118282130188e-05,2.0
6.0974635000809824e-05,2.0
6.253808718031778e-05,2.0
6.410153935982571e-05,2.0
6.566499153933366e-05,2.0
6.72284437188416e-05,2.0
6.879189589834955e-05,2.0
7.03553480778575e-05,2.0
7.191880025736545e-05,2.0
7.348225243687339e-05,2.0
7.504570461638134e-05,2.0
7.660915679588927e-05,2.0
7.817260897539722e-05,2.0
7.973606115490515e-05,2.0
8.129951333441311e-05,2.0
8.286296551392105e-05,2.0
8.442641769342899e-05,2.0
8.598986987293694e-05,2.0
8.755332205244487e-05,2.0
8.911677423195283e-05,2.0
9.068022641146077e-05,2.0
9.224367859096873e-05,2.0
9.380713077047666e-05,2.0
9.53705829499846e-05,2.0
9.693403512949255e-05,2.0
9.84974873090005e-05,2.0
0.00010006093948850843,2.0
0.00010162439166801638,2.0
0.00010318784384752433,2.0
0.00010475129602703226,2.0
0.00010631474820654022,2.0
0.00010787820038604815,2.0
0.0001094416525655561,2.0
0.00011100510474506405,2.0
0.000112568556924572,2.0
0.00011413200910407994,2.0
0.00011569546128358789,2.0
0.00011725891346309582,2.0
0.00011882236564260375,2.0
0.00012038581782211172,2.0
0.00012194927000161965,2.0
0.0001235127221811276,2.0
0.00012507617436063556,2.0
0.0001266396265401435,2.0
0.00012820307871965142,2.0
0.0001297665308991594,2.0
0.00013132998307866732,2.0
0.0001328934352581753,2.0
0.0001344568874376832,2.0
0.00013602033961719116,2.0
0.0001375837917966991,2.0
0.00013914724397620702,2.0
0.000140710696155715,2.0
0.00014227414833522294,2.0
0.0001438376005147309,2.0
0.00014540105269423884,2.0
0.00014696450487374678,2.0
0.0001485279570532547,2.0
0.00015009140923276268,2.0
0.0001516548614122706,2.0
0.00015321831359177854,2.0
0.0001547817657712865,2.0
0.00015634521795079444,2.0
0.00015790867013030238,2.0
0.0001594721223098103,2.0
0.00016103557448931828,2.0
0.00016259902666882622,2.0
0.00016416247884833417,2.0
0.0001657259310278421,2.0
0.00016728938320735004,2.0
0.00016885283538685799,2.0
0.00017041628756636593,2.0
