radius,images_num
0.0,4.0
2.2110552763819092e-06,4.0
4.4221105527638185e-06,4.0
6.633165829145728e-06,4.0
8.844221105527637e-06,4.0
1.1055276381909544e-05,4.0
1.3266331658291455e-05,4.0
1.5477386934673363e-05,4.0
1.7688442211055274e-05,4.0
1.989949748743718e-05,4.0
2.211055276381909e-05,4.0
2.4321608040201003e-05,4.0
2.653266331658291e-05,4.0
2.8743718592964818e-05,4.0
3.0954773869346726e-05,4.0
3.316582914572864e-05,4.0
3.537688442211055e-05,4.0
3.758793969849246e-05,4.0
3.979899497487436e-05,4.0
4.2010050251256274e-05,4.0
4.422110552763818e-05,4.0
4.643216080402009e-05,4.0
4.8643216080402006e-05,4.0
5.085427135678391e-05,4.0
5.306532663316582e-05,4.0
5.5276381909547726e-05,4.0
5.7487437185929636e-05,4.0
5.969849246231155e-05,4.0
6.190954773869345e-05,2.0
6.412060301507536e-05,2.0
6.633165829145727e-05,2.0
6.854271356783918e-05,2.0
7.07537688442211e-05,2.0
7.2964824120603e-05,2.0
7.517587939698492e-05,2.0
7.738693467336681e-05,2.0
7.959798994974873e-05,2.0
8.180904522613065e-05,2.0
8.402010050251255e-05,2.0
8.623115577889444e-05,2.0
8.844221105527636e-05,2.0
9.065326633165827e-05,2.0
9.286432160804018e-05,2.0
9.50753768844221e-05,2.0
9.728643216080401e-05,2.0
9.949748743718591e-05,2.0
0.00010170854271356782,2.0
0.00010391959798994973,2.0
0.00010613065326633164,2.0
0.00010834170854271354,2.0
0.00011055276381909545,2.0
0.00011276381909547736,2.0
0.00011497487437185927,2.0
0.00011718592964824118,2.0
0.0001193969849246231,2.0
0.000121608040201005,2.0
0.0001238190954773869,2.0
0.00012603015075376883,2.0
0.00012824120603015072,2.0
0.00013045226130653265,2.0
0.00013266331658291455,2.0
0.00013487437185929647,2.0
0.00013708542713567837,2.0
0.0001392964824120603,2.0
0.0001415075376884422,2.0
0.00014371859296482406,2.0
0.000145929648241206,2.0
0.0001481407035175879,2.0
0.00015035175879396983,2.0
0.00015256281407035173,2.0
0.00015477386934673363,2.0
0.00015698492462311555,2.0
0.00015919597989949745,2.0
0.00016140703517587938,2.0
0.0001636180904522613,1.0
0.0001658291457286432,1.0
0.0001680402010050251,1.0
0.000170251256281407,1.0
0.0001724623115577889,1.0
0.00017467336683417084,1.0
0.0001768844221105527,1.0
0.00017909547738693466,1.0
0.00018130653266331653,1.0
0.00018351758793969846,1.0
0.00018572864321608035,1.0
0.00018793969849246228,1.0
0.0001901507537688442,1.0
0.00019236180904522607,1.0
0.00019457286432160803,1.0
0.0001967839195979899,1.0
0.00019899497487437182,1.0
0.00020120603015075372,1.0
0.00020341708542713564,1.0
0.00020562814070351754,1.0
0.00020783919597989946,1.0
0.00021005025125628136,1.0
0.00021226130653266329,1.0
0.00021447236180904518,1.0
0.00021668341708542708,1.0
0.000218894472361809,1.0
0.0002211055276381909,1.0
0.00022331658291457283,1.0
0.00022552763819095472,1.0
0.00022773869346733668,1.0
0.00022994974874371855,1.0
0.00023216080402010047,1.0
0.00023437185929648237,1.0
0.00023658291457286427,1.0
0.0002387939698492462,1.0
0.0002410050251256281,1.0
0.00024321608040201,1.0
0.0002454271356783919,1.0
0.0002476381909547738,1.0
0.00024984924623115576,1.0
0.00025206030150753766,1.0
0.00025427135678391955,1.0
0.00025648241206030145,1.0
0.0002586934673366834,1.0
0.0002609045226130653,1.0
0.0002631155778894472,1.0
0.0002653266331658291,1.0
0.00026753768844221094,1.0
0.00026974874371859294,1.0
0.0002719597989949748,1.0
0.00027417085427135674,1.0
0.00027638190954773863,1.0
0.0002785929648241206,1.0
0.0002808040201005025,1.0
0.0002830150753768844,1.0
0.0002852261306532663,1.0
0.0002874371859296481,1.0
0.00028964824120603013,1.0
0.000291859296482412,1.0
0.00029407035175879387,1.0
0.0002962814070351758,1.0
0.00029849246231155777,1.0
