source_x,source_y,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
4.22616670945286e-06,7.883773741659022e-05,10.66744,0.0,0.0,-3.326325,0.0,0.0,0.0,1.368897408
2.4615644442268217e-05,4.274799133812136e-06,6.264994,9.327798,-6.696119,-6.100452,0.0,0.4287054816,0.6956598815999999,0.7632466272
5.172367476100267e-05,2.9380390149177654e-05,5.446314,0.0,0.0,-5.260638,0.0,0.0,0.0,1.28125152
5.289128756403401e-05,1.902579059219415e-06,5.347366,13.45655,0.0,0.0,0.0,0.921634848,0.0,0.0
1.0397269186078176e-05,3.2098946769070555e-05,7.207438,8.911022,-8.689585,-4.627631,0.0,0.17436072960000001,0.3602484288,0.877368672
6.3521256791046e-06,4.766026428493758e-05,7.980156,9.473806,-10.53973,-4.108732,0.0,0.10141770239999999,0.2371591872,1.006941888
2.023551854956156e-05,5.851851012692602e-05,7.22679,0.0,0.0,-3.836119,0.0,0.0,0.0,1.2500205119999999
1.0077362119152064e-05,8.749556667926956e-05,10.16512,0.0,0.0,-3.153291,0.0,0.0,0.0,1.5246964799999998
3.666339052363755e-05,3.221836137946267e-05,5.958207,0.0,0.0,-4.850435,0.0,0.0,0.0,1.13848416
1.3628214042246769e-05,3.3825842117468425e-05,7.048522,9.408859,-9.076914,-4.579094,0.0,0.2274616512,0.3811561056,0.9243607679999999
4.861341098111542e-05,2.2947685476851932e-05,5.509833,0.0,0.0,-5.566599,0.0,0.0,0.0,1.18827648
7.138795944309592e-05,5.910597846419199e-06,4.904866,0.0,0.0,-8.981019,0.0,0.0,0.0,1.345864032
3.192295386255654e-06,3.521736598378061e-05,7.785765,8.330482,-8.812979,-4.501024,0.0,0.05312447424,0.276344352,0.8459194176
1.4322927331308005e-05,3.511734785388157e-05,7.033295,9.601514,-9.296782,-4.536422,0.0,0.2381989248,0.380410992,0.9438768
4.721131816499839e-06,1.7982488801924587e-05,7.298441,7.911222,-7.244287,-5.166192,0.0,0.08131974048,0.3989073312,0.6896144736
2.06427036715122e-05,9.15302648473106e-06,6.439481,9.026994,-6.937435,-5.731994,0.0,0.3586381056,0.6171761088000001,0.7628942879999999
1.698182855143127e-05,3.230488379580073e-05,6.833896,9.751723,-9.132298,-4.652607,0.0,0.28443441599999997,0.4238630208,0.9405002880000001
6.1942956665352955e-06,7.318420824678692e-05,9.613345,0.0,0.0,-3.45062,0.0,0.0,0.0,1.310128128
3.167950743887155e-05,5.2874544212483795e-05,6.416824,0.0,0.0,-4.050706,0.0,0.0,0.0,1.2956976
3.599112484931659e-05,7.971613980814133e-06,5.859093,10.74358,-7.622871,-6.185741,0.0,0.6256474559999999,0.7946392031999999,0.917173152
3.95028314196714e-06,7.602744356110065e-05,10.39275,0.0,0.0,-3.386595,0.0,0.0,0.0,1.3302576000000002
8.051669085893262e-05,3.5872566842959664e-06,4.716497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.375470858934928e-05,2.783008746838433e-05,5.683006,0.0,0.0,-5.176401,0.0,0.0,0.0,1.17573552
2.388238345368475e-05,4.488359256046875e-05,6.682777,0.0,0.0,-4.256699,0.0,0.0,0.0,1.135048032
4.9604666339480025e-08,6.522826605882885e-05,0.0,0.0,-13.66127,-3.634136,0.0,0.0,0.10911628799999999,1.1644931520000001
2.6195550830726577e-05,2.5802231317563375e-05,6.317211,10.58495,-9.108852,-4.995147,0.0,0.4448138976,0.5623027776,0.968415264
1.1835778711869873e-05,6.435748432509486e-05,8.201448,0.0,0.0,-3.664932,0.0,0.0,0.0,1.245661632
7.298861612370579e-05,1.3025304293124926e-05,4.876481,0.0,0.0,-7.745458,0.0,0.0,0.0,1.4176045439999998
8.655416423425418e-06,7.525019986915554e-05,9.341198,0.0,0.0,-3.406549,0.0,0.0,0.0,1.354853088
9.34866755407271e-07,4.0387084815448384e-05,0.0,0.0,-9.385879,-4.328123,0.0,0.0,0.22844600639999998,0.881875296
5.627300771157501e-05,2.385127674246773e-05,5.297742,0.0,0.0,-5.730098,0.0,0.0,0.0,1.2874464
1.4147125689516929e-05,2.201569495953767e-05,6.835493,8.814589,-7.809375,-5.041569,0.0,0.24216719039999998,0.4606594848,0.814128624
4.1869611738884965e-06,4.1668772420837756e-05,7.93152,8.761568,-9.599752,-4.289498,0.0,0.06833180736,0.24919712640000002,0.922895424
3.824756610420088e-07,2.5662407683136713e-05,0.0,0.0,-7.852352,-4.846964,0.0,0.0,0.3098704032,0.7250795136
4.8704322881002676e-05,1.2937940165847426e-05,5.476302,13.60658,-10.00461,-6.287504,0.0,0.842403024,0.916170912,1.105449984
2.3616423412468046e-05,1.5621124684241052e-05,6.347392,9.533484,-7.644712,-5.439013,0.0,0.4077906336,0.6019547615999999,0.8493115680000001
2.276956141168068e-05,3.053871822943861e-05,6.519826,10.49791,-9.454966,-4.763163,0.0,0.3827202048,0.4953862368,0.979194528
1.78989476956782e-05,4.043626695065112e-05,6.931654,10.76985,-10.52796,-4.370977,0.0,0.29267110080000003,0.3864158784,1.031851008
