theta,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
0.0031415926535897933,-6.148695,8.393968,-6.154047,6.706291,2.280546e-06,9.02666e-07,2.277933e-06,0.0
0.068329640215578,-6.09322,8.392182,-6.209491,6.708053,2.306562e-06,9.005334e-07,2.249769e-06,0.0
0.1335176877775662,-6.038039,8.387135,-6.264579,6.713025,2.33051e-06,8.945207e-07,2.219767e-06,0.0
0.1987057353395544,-5.983451,8.378815,-6.318994,6.721199,2.352293e-06,8.846568e-07,2.188051e-06,0.0
0.26389378290154264,-5.929739,8.367209,-6.372424,6.732562,2.371826e-06,8.709889e-07,2.154753e-06,0.0
0.32908183046353084,-5.877174,8.352299,-6.424562,6.747093,2.389033e-06,8.53582e-07,2.120013e-06,0.0
0.39426987802551905,-5.826007,8.334073,-6.475116,6.764766,2.403848e-06,8.325188e-07,2.083981e-06,0.0
0.45945792558750725,-5.776475,8.312522,-6.523812,6.785547,2.416215e-06,8.078984e-07,2.04681e-06,0.0
0.5246459731494955,-5.728794,8.287651,-6.570398,6.809394,2.426089e-06,7.798359e-07,2.008664e-06,0.0
0.5898340207114836,-5.683161,8.259481,-6.614647,6.836259,2.433432e-06,7.484614e-07,1.969708e-06,0.0
0.6550220682734719,-5.639756,8.228054,-6.656366,6.866081,2.438221e-06,7.13919e-07,1.930115e-06,0.0
0.7202101158354601,-5.59874,8.193436,-6.69539,6.898792,2.440438e-06,6.763656e-07,1.890061e-06,0.0
0.7853981633974483,-5.560256,8.155723,-6.731592,6.93431,2.440079e-06,6.359704e-07,1.849723e-06,0.0
0.8505862109594364,-5.524433,8.11504,-6.764876,6.972541,2.437146e-06,5.92913e-07,1.809283e-06,0.0
0.9157742585214247,-5.491383,8.071543,-6.795181,7.013377,2.431655e-06,5.473831e-07,1.768922e-06,0.0
0.980962306083413,-5.461203,8.025421,-6.822476,7.056696,2.42363e-06,4.995791e-07,1.728821e-06,0.0
1.046150353645401,-5.433979,7.976889,-6.846754,7.10236,2.413102e-06,4.497068e-07,1.689158e-06,0.0
1.1113384012073892,-5.409783,7.926193,-6.868034,7.150212,2.400116e-06,3.979791e-07,1.650113e-06,0.0
1.1765264487693774,-5.388676,7.8736,-6.88635,7.200079,2.384725e-06,3.446146e-07,1.611857e-06,0.0
1.2417144963313658,-5.37071,7.819398,-6.901746,7.251769,2.366989e-06,2.898367e-07,1.57456e-06,0.0
1.306902543893354,-5.355928,7.763888,-6.914273,7.305071,2.34698e-06,2.338731e-07,1.538386e-06,0.0
1.372090591455342,-5.344361,7.707384,-6.923981,7.359756,2.324779e-06,1.769547e-07,1.503491e-06,0.0
1.4372786390173304,-5.336037,7.650203,-6.930917,7.415575,2.300473e-06,1.19315e-07,1.470025e-06,0.0
1.5024666865793186,-5.330972,7.592665,-6.935114,7.472264,2.274162e-06,6.118966e-08,1.438129e-06,0.0
1.5676547341413067,-5.329177,7.535082,-6.936598,7.529541,2.245951e-06,2.81541e-09,1.407937e-06,0.0
