source_x,mu_1,mu_2,mu_3,mu_4,td_21,td_31,td_41,td_32,td_42,td_43,I_2,I_3,I_4
1.0038198375433473e-07,7.431005,7.451867,-6.043216999999999,-6.041471,0.0009803263680000002,0.1560037536,0.15608332800000002,0.155023427232,0.15510300163200003,7.957440000003202e-05,1.0028074264517384,0.8132435653050967,0.8130086038160383
5.860685516162168e-07,7.381092999999999,7.502903,-6.048005,-6.0378110000000005,0.005723518751999999,0.15819520320000002,0.1586600352,0.15247168444800002,0.152936516448,0.0004648319999999706,1.0165029759142719,0.8193915183022352,0.8180104220337017
1.071755119478099e-06,7.331955000000001,7.554760000000001,-6.0536,-6.034942,0.010466703359999998,0.1604044512,0.1612544544,0.14993774784,0.15078775104,0.0008500032000000046,1.030388211602499,0.8256460930270303,0.8231013420022354
1.5574416873399813e-06,7.283572,7.607455,-6.06001,-6.032858999999999,0.015209873280000001,0.1626314112,0.16386649920000002,0.14742153791999998,0.14865662592,0.001235088000000023,1.044467604631354,0.8320107222115742,0.8282830182772957
2.0431282552018637e-06,7.235927,7.6610119999999995,-6.067243,-6.031555,0.01995303456,0.16487625600000003,0.1664960832,0.14492322144000003,0.14654304864,0.0016198271999999792,1.058746446723412,0.8384886967488755,0.8335566403585885
2.5288148230637455e-06,7.189002,7.715451,-6.075308000000001,-6.031028,0.024696161279999997,0.1671388992,0.16914329279999998,0.14244273792,0.14444713152,0.0020043935999999873,1.0732297751482054,0.8450836430425253,0.8389242345460468
3.014501390925628e-06,7.142782,7.770794,-6.084215,-6.031272,0.02943926208,0.1694194272,0.1718080416,0.13998016512,0.14236877952,0.0023886143999999887,1.087922604945804,0.8517990609261209,0.8443869629508503
3.50018795878751e-06,7.097250999999999,7.827064999999999,-6.093974,-6.032285,0.03418232832,0.17171784,0.1744902432,0.13753551168,0.14030791488,0.0027724031999999954,1.102830518464121,0.8586386475552297,0.8499466906271176
3.985874526649392e-06,7.052392,7.884288000000001,-6.104598,-6.034063,0.03892534272,0.1740341376,0.17718998399999997,0.13510879488,0.13826464127999996,0.0031558463999999675,1.117959410083841,0.8656067331481291,0.8556051620499824
4.471561094511274e-06,7.008191,7.942488000000001,-6.116097,-6.036606,0.04366832255999999,0.1763684928,0.1799070912,0.13270017024,0.13623876864,0.0035385984000000092,1.1333150024021892,0.8727069510519905,0.8613643663535997
4.957247662373157e-06,6.964633999999999,8.00169,-6.1284849999999995,-6.03991,0.04841123327999999,0.17872073279999998,0.1826416512,0.13030949951999998,0.13423041792,0.0039209184000000286,1.1489031584430711,0.8799435835393504,0.8672257580226039
5.442934230235039e-06,6.9217059999999995,8.061921,-6.141776,-6.043975,0.053154092160000006,0.1810910304,0.18539357759999997,0.12793693824,0.13223948543999997,0.004302547199999979,1.1647303424907098,0.8873211315245115,0.8731915224368096
5.9286207980969215e-06,6.8793940000000005,8.123209,-6.155983999999999,-6.0488,0.05789689056,0.18347947200000003,0.18816287040000002,0.12558258144000004,0.13026597984000002,0.004683398399999983,1.1808029893330718,0.8948439353815174,0.879263493266994
6.414307365958802e-06,6.837683999999999,8.185582,-6.171124,-6.054385,0.06263960256,0.18588597120000003,0.1909494432,0.12324636864000003,0.12830984064,0.0050634719999999855,1.1971278579121236,0.9025167000990394,0.8854438140165589
6.899993933820685e-06,6.796564,8.249071,-6.187215,-6.06073,0.06738224543999999,0.188310528,0.1937533824,0.12092828256000002,0.12637113696000002,0.005442854400000002,1.2137119579834752,0.9103445505699644,0.8917344116821383
7.385680501682567e-06,6.7560210000000005,8.313705,-6.2042720000000005,-6.067836,0.07212480192000001,0.1907533152,0.1965745152,0.11862851327999999,0.12444971327999999,0.005821199999999999,1.2305623383941524,0.9183322550359154,0.898137527991698
7.871367069544451e-06,6.716042,8.379518,-6.222314,-6.075704,0.07686726336000001,0.1932143328,0.19941292800000002,0.11634706943999999,0.12254566464000001,0.006198595200000018,1.2476869560970583,0.9264852721290308,0.9046554503381605
8.357053637406333e-06,6.676617,8.446541999999999,-6.2413620000000005,-6.0843370000000006,0.08160962112,0.1956935808,0.202268448,0.11408395967999999,0.12065882687999999,0.006574867200000001,1.2650930853155122,0.9348090507513012,0.9112904035082439
8.842740205268215e-06,6.637733,8.514812,-6.261436,-6.093736,0.08635188384,0.19819114559999998,0.205141248,0.11183926175999997,0.11878936416,0.006950102400000019,1.2827891691334978,0.9433094100048918,0.9180447601613382
9.328426773130097e-06,6.599378999999999,8.584365,-6.282559,-6.103905,0.0910940256,0.2007069408,0.2080311552,0.10961291520000001,0.11693712960000001,0.007324214400000001,1.3007837555624553,0.951992452623194,0.9249211175778813
9.81411334099198e-06,6.561545,8.655238,-6.304753,-6.114846,0.09583608960000001,0.20324122560000002,0.2109381696,0.10740513600000001,0.11510208,0.007696943999999983,1.3190853678516266,0.9608640952702451,0.931921673935026
1.029979990885386e-05,6.52422,8.727469000000001,-6.328043,-6.126563,0.1005779808,0.2057938272,0.2138622912,0.10521584640000001,0.1132843104,0.008068463999999997,1.337703051092698,0.9699309649276082,0.9390491123843158
1.0785486476715744e-05,6.487393,8.8011,-6.352456,-6.139061,0.1053196992,0.2083649184,0.2168034336,0.10304521919999998,0.1114837344,0.008438515200000024,1.356646652977552,0.9792001193699842,0.946306320582089
1.1271173044577627e-05,6.451055,8.876173,-6.378019,-6.152344,0.11006133120000001,0.2109544992,0.2197616832,0.10089316799999999,0.10970035199999999,0.008807183999999996,1.3759257981833979,0.9886784409681827,0.9536957908435132
1.1756859612439507e-05,6.415196,8.952732000000001,-6.404761,-6.166419,0.11480279040000001,0.2135625696,0.2227368672,0.0987597792,0.10793407679999999,0.009174297599999992,1.3955508140359236,0.9983733934239889,0.9612206704206699
1.2242546180301387e-05,6.379805999999999,9.030823,-6.432713,-6.181289,0.1195440768,0.21618921600000002,0.22572907199999998,0.09664513920000002,0.10618499519999998,0.009539855999999958,1.4155325412716313,1.0082928853949478,0.9688835365840278
1.2728232748163273e-05,6.344876,9.110495,-6.4619089999999995,-6.196962,0.12428527680000001,0.2188345248,0.22873821119999999,0.094549248,0.10445293439999997,0.009903686399999972,1.4358822772895798,1.018445277732772,0.9766876452747066
1.3213919316025156e-05,6.310398,9.191797,-6.492381,-6.213445,0.12902621760000002,0.22149849600000002,0.23176437119999999,0.0924722784,0.10273815359999997,0.010265875199999969,1.4566112945649385,1.02883859306497,0.9846359928486286
1.3699605883887038e-05,6.276362000000001,9.274782,-6.524168,-6.2307440000000005,0.1337669856,0.22418121600000002,0.23480729279999998,0.09041423040000002,0.10104030719999998,0.010626076799999967,1.4777321639510275,1.039482426284526,0.9927317767840669
1.418529245174892e-05,6.24276,9.359506,-6.557307000000001,-6.248868,0.1385075808,0.2268825984,0.2378672352,0.0883750176,0.0993596544,0.010984636800000003,1.4992577001198188,1.0503858870115144,1.0009784133940758
1.4670979019610807e-05,6.2095839999999995,9.446024000000001,-6.591839,-6.267825,0.1432480032,0.22960290239999998,0.24094393919999998,0.08635489919999997,0.09769593599999998,0.01134103680000001,1.521200776090637,1.0615588741532445,1.0093792112321858
1.5156665587472683e-05,6.176825,9.534398,-6.627808,-6.287623,0.1479881664,0.23234195520000003,0.2440374912,0.08435378880000002,0.0960493248,0.011695535999999979,1.5435758662419607,1.0730121057339328,1.0179376945275282
1.5642352155334563e-05,6.144476999999999,9.624691,-6.665259,-6.3082720000000005,0.1527281568,0.23510001599999997,0.2471478048,0.08237185919999998,0.09441964800000002,0.012047788800000042,1.56639710751623,1.0847561151258278,1.0266572728647207
1.6128038723196452e-05,6.1125300000000005,9.716968,-6.7042399999999995,-6.329783,0.157467888,0.23787699840000004,0.25027488000000003,0.08040911040000004,0.09280699200000003,0.012397881599999994,1.589680214248437,1.0968027968778884,1.0355422386474995
1.6613725291058327e-05,6.080977,9.811299,-6.744803999999999,-6.352165,0.16220736,0.2406730752,0.2534187168,0.07846571520000001,0.0912113568,0.012745641599999996,1.6134412282763115,1.109164530633811,1.0445961232874257
1.7099411858920212e-05,6.049812,9.907757,-6.7870029999999995,-6.3754290000000005,0.1669465728,0.24348815999999998,0.2565793152,0.07654158719999998,0.08963274239999999,0.01309115520000001,1.6376966755330578,1.1218535385892983,1.0538226642414674
1.758509842678209e-05,6.0190269999999995,10.00642,-6.830897,-6.399588,0.1716855264,0.24632233920000002,0.2597565888,0.07463681280000001,0.08807106240000001,0.013434249600000003,1.6624647139811801,1.134883927252694,1.0632263320965332
