theta,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
0.0,-6.214337,8.67782,-6.214337,6.547995,2.407569e-06,1.128338e-06,2.407569e-06,0.0
0.06544984694978735,-6.141948,8.675949,-6.286803,6.549953,2.440183e-06,1.125867e-06,2.372467e-06,0.0
0.1308996938995747,-6.070087,8.670319,-6.358881,6.555827,2.470182e-06,1.118466e-06,2.33502e-06,0.0
0.19634954084936207,-5.999175,8.660879,-6.430094,6.565611,2.497449e-06,1.106173e-06,2.29538e-06,0.0
0.2617993877991494,-5.929608,8.647553,-6.499961,6.579298,2.521879e-06,1.089051e-06,2.253713e-06,0.0
0.32724923474893675,-5.861752,8.630241,-6.568009,6.596878,2.543382e-06,1.067188e-06,2.210192e-06,0.0
0.39269908169872414,-5.795937,8.608835,-6.633781,6.618333,2.561878e-06,1.040695e-06,2.165006e-06,0.0
0.4581489286485115,-5.732464,8.583225,-6.696851,6.643642,2.577301e-06,1.009705e-06,2.11835e-06,0.0
0.5235987755982988,-5.671599,8.553315,-6.756829,6.672779,2.589597e-06,9.743706e-07,2.070431e-06,0.0
0.5890486225480862,-5.613577,8.519034,-6.813376,6.705707,2.598724e-06,9.348656e-07,2.021461e-06,0.0
0.6544984694978735,-5.558604,8.480349,-6.866209,6.742382,2.604652e-06,8.913805e-07,1.971662e-06,0.0
0.7199483164476609,-5.506858,8.437272,-6.915111,6.782747,2.607364e-06,8.441221e-07,1.921261e-06,0.0
0.7853981633974483,-5.458491,8.389872,-6.959929,6.826735,2.606855e-06,7.933113e-07,1.870489e-06,0.0
0.8508480103472356,-5.413635,8.338277,-7.000581,6.874261,2.603131e-06,7.391819e-07,1.819581e-06,0.0
0.916297857297023,-5.372398,8.282677,-7.037048,6.925224,2.59621e-06,6.819789e-07,1.768773e-06,0.0
0.9817477042468102,-5.334872,8.223326,-7.069372,6.979502,2.586122e-06,6.219565e-07,1.7183e-06,0.0
1.0471975511965976,-5.301133,8.160533,-7.097648,7.036953,2.57291e-06,5.593774e-07,1.668397e-06,0.0
1.112647398146385,-5.271243,8.094661,-7.122009,7.097409,2.556626e-06,4.945111e-07,1.619295e-06,0.0
1.1780972450961724,-5.245252,8.026116,-7.142619,7.160674,2.537333e-06,4.276328e-07,1.571219e-06,0.0
1.2435470920459597,-5.223201,7.955339,-7.159654,7.226524,2.51511e-06,3.590223e-07,1.524387e-06,0.0
1.308996938995747,-5.20512,7.882793,-7.173294,7.294704,2.490041e-06,2.889632e-07,1.479011e-06,0.0
1.3744467859455345,-5.191034,7.808956,-7.183705,7.364926,2.462225e-06,2.17742e-07,1.435292e-06,0.0
1.4398966328953218,-5.180961,7.734309,-7.19103,7.436869,2.43177e-06,1.456473e-07,1.393419e-06,0.0
1.505346479845109,-5.174913,7.659326,-7.195379,7.510178,2.398798e-06,7.296957e-08,1.353571e-06,0.0
1.5707963267948966,-5.172896,7.584469,-7.196821,7.584469,2.363437e-06,6.776264e-21,1.315915e-06,0.0
