source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
2.070552360820166e-06,0.0,0.0,0,0.0,0.0,0.0,0,0.0
2.4470164264238325e-06,0.0,0.0,0,0.0,0.0,0.0,0,0.0
2.8234804920274995e-06,0.0,0.0,0,0.0,0.0,0.0,0,0.0
3.199944557631166e-06,0.0,0.0,0,0.0,0.0,0.0,0,0.0
3.576408623234833e-06,0.0,0.0,0,0.0,0.0,0.0,0,0.0
3.952872688838499e-06,0.0,0.0,0,0.0,0.0,0.0,0,0.0
4.329336754442166e-06,0.0,0.0,0,0.0,0.0,0.0,0,0.0
4.705800820045832e-06,0.0,0.0,0,0.0,0.0,0.0,0,0.0
5.082264885649498e-06,0.0,0.0,0,0.0,0.0,0.0,0,0.0
5.458728951253165e-06,6.936667,8.046933000000001,0,0.0,0.0,0.05167812959999999,0,0.0
5.835193016856832e-06,6.904871000000001,8.093302,0,0.0,0.0,0.05524032384,0,0.0
6.211657082460499e-06,6.8734259999999985,8.140348,0,0.0,0.0,0.05880214656,0,0.0
6.588121148064165e-06,6.8423240000000005,8.188088,0,0.0,0.0,0.06236358047999999,0,0.0
6.964585213667831e-06,6.811560000000001,8.236541,0,0.0,0.0,0.06592459967999999,0,0.0
7.341049279271498e-06,6.781128,8.285724,0,0.0,0.0,0.06948516960000001,0,0.0
7.717513344875166e-06,6.7510210000000015,8.335658,0,0.0,0.0,0.07304527296,0,0.0
8.093977410478834e-06,6.721235000000001,8.386363000000001,0,0.0,0.0,0.07660488384,0,0.0
8.470441476082496e-06,6.691764,8.43786,0,0.0,0.0,0.08016396767999999,0,0.0
8.846905541686166e-06,6.6626020000000015,8.490171,0,0.0,0.0,0.08372249856000001,0,0.0
9.22336960728983e-06,6.633744,8.54332,0,0.0,0.0,0.08728041599999999,0,0.0
9.599833672893496e-06,6.605186,8.59733,0,0.0,0.0,0.0908377632,0,0.0
9.976297738497164e-06,6.5769210000000005,8.652227,0,0.0,0.0,0.09439450559999997,0,0.0
1.0352761804100833e-05,6.548946,8.708036,0,0.0,0.0,0.09795055679999999,0,0.0
1.0729225869704496e-05,6.521256,8.764785,0,0.0,0.0,0.1015059168,0,0.0
1.1105689935308164e-05,6.4938449999999985,8.822503,0,0.0,0.0,0.1050605856,0,0.0
1.148215400091183e-05,6.46671,8.881219999999997,0,0.0,0.0,0.1086143904,0,0.0
1.1858618066515494e-05,6.439846,8.940967,0,0.0,0.0,0.112167504,0,0.0
1.2235082132119166e-05,6.413248,9.001777,0,0.0,0.0,0.11571984,0,0.0
1.2611546197722827e-05,6.386913,9.063684,0,0.0,0.0,0.1192712256,0,0.0
1.2988010263326496e-05,6.360837,9.126725,0,0.0,0.0,0.12282174720000001,0,0.0
1.3364474328930166e-05,6.335015,9.190937,0,0.0,0.0,0.1263714048,0,0.0
1.374093839453383e-05,6.309443,9.256361,0,0.0,0.0,0.12992002560000002,0,0.0
1.4117402460137494e-05,6.284118,9.323039,0,0.0,0.0,0.13346778239999998,0,0.0
1.4493866525741162e-05,6.259036,9.391014,0,0.0,0.0,0.137014416,0,0.0
1.4870330591344827e-05,6.234193,9.460333,0,0.0,0.0,0.1405600128,0,0.0
1.5246794656948498e-05,6.209585,9.531046,0,0.0,0.0,0.14410448639999998,0,0.0
1.5623258722552164e-05,6.18521,9.603204,0,0.0,0.0,0.1476479232,0,0.0
1.5999722788155828e-05,6.161064,9.676862,0,0.0,0.0,0.151190064,0,0.0
1.63761868537595e-05,6.137142,9.752077,0,0.0,0.0,0.1547309952,0,0.0
1.6752650919363164e-05,6.113443,9.82891,0,0.0,0.0,0.1582707168,0,0.0
1.712911498496683e-05,6.089963,9.907427,0,0.0,0.0,0.1618091424,0,0.0
1.7505579050570496e-05,6.0666980000000015,9.987697,0,0.0,0.0,0.16534618559999995,0,0.0
1.7882043116174164e-05,6.043646,10.06979,0,0.0,0.0,0.16888176,0,0.0
1.8258507181777828e-05,6.020803,10.15379,0,0.0,0.0,0.17241595199999998,0,0.0
1.86349712473815e-05,5.998166,10.23977,0,0.0,0.0,0.1759486752,0,0.0
1.9011435312985167e-05,5.975733999999999,10.32782,0,0.0,0.0,0.17947984320000002,0,0.0
1.938789937858883e-05,5.9535019999999985,10.41804,0,0.0,0.0,0.1830093696,0,0.0
1.9764363444192496e-05,5.931468,10.51052,0,0.0,0.0,0.18653734079999998,0,0.0
2.0140827509796164e-05,5.90963,10.60538,0,0.0,0.0,0.1900634976,0,0.0
2.0517291575399825e-05,5.887983,10.70271,0,0.0,0.0,0.1935879264,0,0.0
2.0893755641003496e-05,5.866527,10.80266,0,0.0,0.0,0.1971105408,0,0.0
2.127021970660716e-05,5.845259,0.0,0,0.0,0.0,0.0,0,0.0
2.1646683772210828e-05,5.824175,0.0,0,0.0,0.0,0.0,0,0.0
2.20231478378145e-05,5.803273,0.0,0,0.0,0.0,0.0,0,0.0
2.2399611903418164e-05,5.782551,0.0,0,0.0,0.0,0.0,0,0.0
2.2776075969021828e-05,5.762007,0.0,0,-6.112499,0.0,0.0,0,0.30788035199999997
2.3152540034625496e-05,5.741638,0.0,0,-6.122257,0.0,0.0,0,0.3106686528
2.352900410022916e-05,5.721442,0.0,0,-6.132233,0.0,0.0,0,0.31346490239999997
2.390546816583283e-05,5.701417,0.0,0,-6.142422,0.0,0.0,0,0.31626910080000004
2.4281932231436496e-05,5.68156,0.0,0,-6.1528220000000005,0.0,0.0,0,0.3190811616
2.4658396297040163e-05,5.661869,0.0,0,-6.163431,0.0,0.0,0,0.3219010848
2.5034860362643828e-05,5.642342,0.0,0,-6.174245,0.0,0.0,0,0.3247288704
2.5411324428247496e-05,5.622977,0.0,0,-6.185261,0.0,0.0,0,0.327564432
2.578778849385117e-05,5.603773,0.0,0,-6.1964760000000005,0.0,0.0,0,0.3304077696
2.616425255945483e-05,5.584726,0.0,0,-6.207887,0.0,0.0,0,0.3332587104
2.6540716625058496e-05,5.565835,0.0,0,-6.21949,0.0,0.0,0,0.3361174272
2.691718069066216e-05,5.547098,0.0,0,-6.231283,0.0,0.0,0,0.33898374719999996
2.729364475626583e-05,5.5285129999999985,0.0,0,-6.243263,0.0,0.0,0,0.34185767040000004
2.767010882186949e-05,5.510078,0.0,0,-6.255425,0.0,0.0,0,0.3447391967999999
2.8046572887473163e-05,5.491791,0.0,0,-6.267766,0.0,0.0,0,0.34762815360000004
2.842303695307683e-05,5.473651,0.0,0,-6.280284,0.0,0.0,0,0.3505247136
2.879950101868049e-05,5.4556559999999985,0.0,0,-6.292973,0.0,0.0,0,0.3534286176
2.9175965084284167e-05,5.437803,0.0,0,-6.305831,0.0,0.0,0,0.356339952
2.955242914988783e-05,5.420092,0.0,0,-6.318854,0.0,0.0,0,0.3592586304
2.9928893215491492e-05,5.402521,0.0,0,-6.332038,0.0,0.0,0,0.3621846528
3.030535728109516e-05,5.385087,0.0,0,-6.345379,0.0,0.0,0,0.3651180192
3.068182134669883e-05,5.367789,0.0,0,-6.358873,0.0,0.0,0,0.3680585568
3.105828541230249e-05,5.350626,0.0,0,-6.372515,0.0,0.0,0,0.371006352
3.143474947790616e-05,5.333596,0.0,0,-6.386303,0.0,0.0,0,0.3739613184
3.181121354350983e-05,5.3166970000000005,0.0,0,-6.400231,0.0,0.0,0,0.3769234560000001
3.218767760911349e-05,5.299929,0.0,0,-6.414295,0.0,0.0,0,0.37989259200000003
3.256414167471716e-05,5.283288,0.0,0,-6.428491,0.0,0.0,0,0.3828688128
3.2940605740320824e-05,5.266775,0.0,0,-6.442813,0.0,0.0,0,0.3858521184
3.331706980592449e-05,5.250386,0.0,0,-6.457258,0.0,0.0,0,0.3888423360000001
3.369353387152816e-05,5.234122,0.0,0,-6.47182,0.0,0.0,0,0.391839552
3.4069997937131824e-05,5.217981,0.0,0,-6.486494,0.0,0.0,0,0.3948435936
3.4446462002735495e-05,5.20196,0.0,0,-6.501276,0.0,0.0,0,0.3978545472
3.482292606833916e-05,5.18606,0.0,0,-6.51616,0.0,0.0,0,0.40087224
3.519939013394283e-05,5.170277,0.0,0,-6.531141000000001,0.0,0.0,0,0.40389675840000006
3.557585419954649e-05,5.154612,0.0,0,-6.546213,0.0,0.0,0,0.406928016
3.595231826515017e-05,5.139063,0.0,0,-6.561371,0.0,0.0,0,0.4099660128
3.632878233075383e-05,5.123628,0.0,0,-6.5766100000000005,0.0,0.0,0,0.413010576
3.6705246396357495e-05,5.108306,0.0,0,-6.591922,0.0,0.0,0,0.41606187840000003
3.708171046196116e-05,5.093097,0.0,0,-6.607303999999999,0.0,0.0,0,0.4191196608
3.745817452756483e-05,5.077998,0.0,0,-6.622747,0.0,0.0,0,0.4221840096
3.7834638593168495e-05,5.063008,0.0,0,-6.638247,0.0,0.0,0,0.42525483840000006
3.821110265877216e-05,5.048127,0.0,0,-6.653796000000002,0.0,0.0,0,0.4283321472
3.8587566724375824e-05,5.033353,0.0,0,-6.669389,0.0,0.0,0,0.4314158496
3.8964030789979495e-05,5.018685,0.0,0,-6.685018,0.0,0.0,0,0.4345059456
3.934049485558316e-05,5.004122,0.0,0,-6.7006770000000015,0.0,0.0,0,0.43760234880000004
