source_x,mu_1,mu_2,td_1,td_2,I
2.751587435332183e-05,4.2166120000000005,-2527.532,0.0,0.11988673920000001,599.4224747261545
2.7842929143129225e-05,4.197585,-444.3472,0.0,0.12131173440000001,105.85782062781337
2.817387131932901e-05,4.178559,-241.8729,0.0,0.122753664,57.88428498915535
2.8508747087552282e-05,4.159536,-165.3459,0.0,0.1242127008,39.751044347254116
2.8847603202632124e-05,4.140517,-125.1308,0.0,0.125689104,30.221056935643542
2.9190486975131488e-05,4.121504,-100.3401,0.0,0.1271830464,24.345505912404796
2.9537446277948432e-05,4.102498000000001,-83.52866999999999,0.0,0.12869478720000002,20.36044137011157
2.988852955300036e-05,4.0835,-71.37894,0.0,0.1302244128,17.479843271703196
3.0243785817987207e-05,4.064512000000001,-62.18858,0.0,0.13177226879999998,15.300380463878565
3.060326467323527e-05,4.045534,-54.99418000000001,0.0,0.13333852799999998,13.593799977950997
3.096701630862231e-05,4.026569,-49.209559999999996,0.0,0.13492344959999997,12.221213643675297
3.133509151058499e-05,4.007617,-44.45763,0.0,0.13652712,11.093283115627068
3.170754166920968e-05,3.9886800000000004,-40.484770000000005,0.0,0.1381498848,10.149916764443375
3.208441878540717e-05,3.96976,-37.11411,0.0,0.1397919168,9.349207508766272
3.246577547817339e-05,3.950856,-34.218579999999996,0.0,0.1414534752,8.661054718268648
3.28516649919357e-05,3.931971,-31.70448,0.0,0.14313481919999999,8.063253772726197
3.3242141203986855e-05,3.913107,-29.50125,0.0,0.1448361216,7.539085948838097
3.3637258632007266e-05,3.8942629999999996,-27.55472,0.0,0.1465576416,7.075721388103475
3.403707244167674e-05,3.8754419999999996,-25.8226,0.0,0.1482996384,6.663136746724633
3.444163845437659e-05,3.856645,-24.27143,0.0,0.15006237120000002,6.293405278422048
3.485101315498313e-05,3.8378730000000005,-22.87435,0.0,0.1518460128,5.960163350897749
3.52652536997544e-05,3.819128,-21.609560000000002,0.0,0.1536508224,5.658244499791576
3.568441792430993e-05,3.8004089999999997,-20.459210000000002,0.0,0.1554771456,5.383423205239227
3.6108564351705776e-05,3.7817199999999995,-19.40851,0.0,0.1573251552,5.13219117227082
3.653775220060538e-05,3.763061,-18.4451,0.0,0.1591951104,4.901621313074648
3.6972041393547604e-05,3.7444330000000003,-17.55861,0.0,0.1610873568,4.689257358857803
3.741149256531308e-05,3.7258379999999995,-16.74023,0.0,0.1630020672,4.493010699874767
3.7856167071389693e-05,3.7072760000000002,-15.98245,0.0,0.1649395008,4.311103354592428
3.83061269965393e-05,3.68875,-15.27883,0.0,0.1668999168,4.142007455099965
3.8761435163465724e-05,3.6702589999999997,-14.62381,0.0,0.1688837472,3.9844081848174753
3.92221551415859e-05,3.6518059999999997,-14.01256,0.0,0.17089107840000003,3.8371589290340182
3.968835125590548e-05,3.6333910000000005,-13.44087,0.0,0.1729223424,3.6992633052704758
4.016008859599977e-05,3.6150160000000002,-12.90507,0.0,0.174977712,3.5698514197447535
4.0637433025101125e-05,3.596682,-12.4019,0.0,0.1770574464,3.448150267385329
4.11204511892952e-05,3.578389,-11.928510000000001,0.0,0.1791619776,3.3334861022655726
4.160921052682563e-05,3.56014,-11.48236,0.0,0.1812914784,3.2252551865937855
4.210377927750972e-05,3.541935,-11.0612,0.0,0.1834463808,3.1229257453905843
4.260422649226596e-05,3.523775,-10.663,0.0,0.18562677119999998,3.0260161332661704
4.3110622042754896e-05,3.505661,-10.285969999999999,0.0,0.187833168,2.934102869615744
4.362303663113447e-05,3.487595,-9.92848,0.0,0.190065744,2.8467984384654756
4.41415417999311e-05,3.469578,-9.589080000000001,0.0,0.19232484479999998,2.763759742539295
4.466620994202879e-05,3.45161,-9.266451,0.0,0.19461081600000002,2.6846749777639998
4.519711431077619e-05,3.433693,-8.959401,0.0,0.19692400319999998,2.6092609327624805
4.573432903021421e-05,3.4158269999999997,-8.666847,0.0,0.1992646656,2.537261693873841
4.6277929105425094e-05,3.398014,-8.387805,0.0,0.2016331488,2.4684433318991625
4.6827990433004495e-05,3.3802550000000005,-8.12138,0.0,0.204029712,2.402593887147567
4.738458981165818e-05,3.36255,-7.866751,0.0,0.2064548736,2.3395194123507457
