source_x,mu_1,mu_2,td_1,td_2
5.6561562849682216e-05,3.332306,-2.718597,0.0,2.8654e-06
5.676035267470584e-05,3.326815,-2.707166,0.0,2.875039e-06
5.695984116137426e-05,3.321328,-2.695741,0.0,2.884714e-06
5.716003076518574e-05,3.315847,-2.684323,0.0,2.894424e-06
5.736092395026895e-05,3.310372,-2.672913,0.0,2.90417e-06
5.756252318941252e-05,3.304901,-2.661511,0.0,2.913951e-06
5.7764830964095924e-05,3.299436,-2.650116,0.0,2.923768e-06
5.796784976452032e-05,3.293977,-2.63873,0.0,2.933622e-06
5.8171582089638395e-05,3.288523,-2.627352,0.0,2.943511e-06
5.8376030447186064e-05,3.283075,-2.615984,0.0,2.953436e-06
5.858119735371251e-05,3.277632,-2.604624,0.0,2.963398e-06
5.878708533461148e-05,3.272194,-2.593275,0.0,2.973397e-06
5.8993696924152844e-05,3.266763,-2.581935,0.0,2.983432e-06
5.920103466551292e-05,3.261337,-2.570606,0.0,2.993503e-06
5.940910111080623e-05,3.255916,-2.559287,0.0,3.003612e-06
5.9617898821117275e-05,3.250502,-2.547979,0.0,3.013757e-06
5.982743036653118e-05,3.245093,-2.536682,0.0,3.02394e-06
6.003769832616628e-05,3.23969,-2.525397,0.0,3.03416e-06
6.0248705288205113e-05,3.234293,-2.514124,0.0,3.044417e-06
6.046045384992651e-05,3.228901,-2.502863,0.0,3.054712e-06
6.0672946617738064e-05,3.223516,-2.491614,0.0,3.065044e-06
6.0886186207207354e-05,3.218136,-2.480378,0.0,3.075414e-06
6.11001752430946e-05,3.212762,-2.469155,0.0,3.085821e-06
6.131491635938531e-05,3.207395,-2.457945,0.0,3.096267e-06
6.15304121993218e-05,3.202033,-2.446749,0.0,3.106751e-06
6.17466654154368e-05,3.196677,-2.435567,0.0,3.117273e-06
6.196367866958517e-05,3.191328,-2.424399,0.0,3.127834e-06
6.218145463297704e-05,3.185984,-2.413245,0.0,3.138433e-06
6.239999598621112e-05,3.180647,-2.402106,0.0,3.149071e-06
6.261930541930687e-05,3.175315,-2.390982,0.0,3.159747e-06
6.283938563173805e-05,3.16999,-2.379873,0.0,3.170462e-06
6.306023933246629e-05,3.164671,-2.368779,0.0,3.181217e-06
6.32818692399737e-05,3.159359,-2.357702,0.0,3.19201e-06
6.350427808229664e-05,3.154052,-2.34664,0.0,3.202843e-06
6.372746859705983e-05,3.148752,-2.335594,0.0,3.213715e-06
6.395144353150902e-05,3.143459,-2.324565,0.0,3.224627e-06
6.417620564254584e-05,3.138171,-2.313553,0.0,3.235579e-06
6.440175769676093e-05,3.13289,-2.302558,0.0,3.24657e-06
6.462810247046827e-05,3.127616,-2.29158,0.0,3.257601e-06
6.485524274973985e-05,3.122348,-2.280619,0.0,3.268673e-06
6.508318133043905e-05,3.117086,-2.269677,0.0,3.279785e-06
6.531192101825558e-05,3.111831,-2.258752,0.0,3.290937e-06
6.554146462874032e-05,3.106582,-2.247845,0.0,3.302129e-06
6.577181498733911e-05,3.10134,-2.236956,0.0,3.313362e-06
6.600297492942851e-05,3.096105,-2.226087,0.0,3.324637e-06
6.62349473003499e-05,3.090876,-2.215236,0.0,3.335952e-06
6.646773495544476e-05,3.085653,-2.204404,0.0,3.347308e-06
6.67013407600903e-05,3.080438,-2.193591,0.0,3.358705e-06
6.693576758973392e-05,3.075229,-2.182797,0.0,3.370144e-06
6.717101832992899e-05,3.070027,-2.172024,0.0,3.381624e-06
6.740709587637075e-05,3.064831,-2.16127,0.0,3.393145e-06
6.76440031349311e-05,3.059643,-2.150536,0.0,3.404709e-06
6.788174302169531e-05,3.054461,-2.139823,0.0,3.416315e-06
6.81203184629971e-05,3.049286,-2.129129,0.0,3.427962e-06
6.835973239545495e-05,3.044118,-2.118457,0.0,3.439652e-06
6.859998776600878e-05,3.038956,-2.107805,0.0,3.451384e-06
6.884108753195529e-05,3.033802,-2.097175,0.0,3.463159e-06
6.908303466098485e-05,3.028654,-2.086565,0.0,3.474976e-06
6.932583213121839e-05,3.023514,-2.075977,0.0,3.486836e-06
6.956948293124325e-05,3.01838,-2.06541,0.0,3.498739e-06
6.981399006015042e-05,3.013254,-2.054865,0.0,3.510685e-06
7.005935652757179e-05,3.008134,-2.044342,0.0,3.522674e-06
7.030558535371629e-05,3.003021,-2.033841,0.0,3.534707e-06
7.055267956940815e-05,2.997916,-2.023362,0.0,3.546783e-06
7.080064221612326e-05,2.992818,-2.012906,0.0,3.558903e-06
7.104947634602698e-05,2.987726,-2.002472,0.0,3.571067e-06
7.129918502201217e-05,2.982642,-1.992061,0.0,3.583275e-06
7.154977131773585e-05,2.977565,-1.981672,0.0,3.595526e-06
7.180123831765828e-05,2.972496,-1.971306,0.0,3.607823e-06
7.205358911707978e-05,2.967433,-1.960964,0.0,3.620163e-06
7.230682682217938e-05,2.962378,-1.950645,0.0,3.632548e-06
7.25609545500534e-05,2.95733,-1.940349,0.0,3.644978e-06
7.281597542875308e-05,2.952289,-1.930076,0.0,3.657453e-06
7.30718925973233e-05,2.947255,-1.919828,0.0,3.669973e-06
7.332870920584191e-05,2.942229,-1.909603,0.0,3.682538e-06
7.358642841545739e-05,2.93721,-1.899402,0.0,3.695148e-06
7.384505339842842e-05,2.932199,-1.889225,0.0,3.707804e-06
7.410458733816319e-05,2.927195,-1.879072,0.0,3.720505e-06
7.436503342925764e-05,2.922198,-1.868943,0.0,3.733253e-06
7.462639487753596e-05,2.917209,-1.858839,0.0,3.746046e-06
7.488867490008899e-05,2.912227,-1.848759,0.0,3.758885e-06
7.515187672531427e-05,2.907253,-1.838704,0.0,3.771771e-06
7.541600359295627e-05,2.902286,-1.828674,0.0,3.784703e-06
7.568105875414526e-05,2.897327,-1.818668,0.0,3.797682e-06
7.594704547143794e-05,2.892375,-1.808687,0.0,3.810708e-06
7.62139670188579e-05,2.887431,-1.798732,0.0,3.82378e-06
7.64818266819351e-05,2.882494,-1.788801,0.0,3.8369e-06
7.675062775774669e-05,2.877565,-1.778896,0.0,3.850066e-06
7.702037355495818e-05,2.872644,-1.769016,0.0,3.863281e-06
7.729106739386297e-05,2.86773,-1.759162,0.0,3.876542e-06
7.756271260642453e-05,2.862824,-1.749333,0.0,3.889852e-06
7.783531253631623e-05,2.857925,-1.739529,0.0,3.903209e-06
7.810887053896309e-05,2.853034,-1.729751,0.0,3.916615e-06
7.83833899815835e-05,2.848151,-1.719999,0.0,3.930069e-06
7.865887424322949e-05,2.843276,-1.710273,0.0,3.943571e-06
7.893532671482973e-05,2.838408,-1.700573,0.0,3.957121e-06
7.921275079923002e-05,2.833548,-1.690898,0.0,3.970721e-06
7.94911499112358e-05,2.828696,-1.68125,0.0,3.984369e-06
7.977052747765447e-05,2.823852,-1.671628,0.0,3.998067e-06
8.00508869373368e-05,2.819016,-1.662032,0.0,4.011813e-06
8.033223174121961e-05,2.814187,-1.652462,0.0,4.025609e-06
8.061456535236884e-05,2.809366,-1.642919,0.0,4.039455e-06
8.089789124602107e-05,2.804553,-1.633401,0.0,4.05335e-06
8.11822129096269e-05,2.799748,-1.623911,0.0,4.067296e-06
8.146753384289431e-05,2.794951,-1.614447,0.0,4.081291e-06
8.175385755783064e-05,2.790162,-1.605009,0.0,4.095337e-06
8.204118757878707e-05,2.78538,-1.595598,0.0,4.109433e-06
8.232952744250087e-05,2.780607,-1.586213,0.0,4.123579e-06
8.261888069813948e-05,2.775841,-1.576856,0.0,4.137777e-06
8.290925090734459e-05,2.771084,-1.567525,0.0,4.152025e-06
8.320064164427511e-05,2.766335,-1.55822,0.0,4.166325e-06
8.349305649565155e-05,2.761593,-1.548943,0.0,4.180675e-06
8.378649906080076e-05,2.75686,-1.539692,0.0,4.195078e-06
8.408097295169894e-05,2.752134,-1.530469,0.0,4.209532e-06
8.437648179301764e-05,2.747417,-1.521272,0.0,4.224038e-06
8.467302922216698e-05,2.742708,-1.512102,0.0,4.238595e-06
8.497061888934111e-05,2.738006,-1.502959,0.0,4.253205e-06
8.52692544575635e-05,2.733313,-1.493844,0.0,4.267868e-06
8.556893960273112e-05,2.728628,-1.484755,0.0,4.282583e-06
8.58696780136601e-05,2.723951,-1.475693,0.0,4.29735e-06
8.617147339213181e-05,2.719283,-1.466659,0.0,4.312171e-06
8.647432945293698e-05,2.714622,-1.457651,0.0,4.327045e-06
8.677824992392307e-05,2.70997,-1.448671,0.0,4.341972e-06
8.708323854603874e-05,2.705325,-1.439718,0.0,4.356952e-06
8.738929907338048e-05,2.700689,-1.430792,0.0,4.371986e-06
8.769643527323943e-05,2.696062,-1.421893,0.0,4.387074e-06
8.800465092614657e-05,2.691442,-1.413022,0.0,4.402216e-06
8.831394982591984e-05,2.68683,-1.404178,0.0,4.417413e-06
8.862433577971139e-05,2.682227,-1.395361,0.0,4.432663e-06
8.893581260805336e-05,2.677632,-1.386571,0.0,4.447968e-06
8.924838414490539e-05,2.673046,-1.377808,0.0,4.463328e-06
8.956205423770246e-05,2.668467,-1.369073,0.0,4.478743e-06
8.987682674740086e-05,2.663897,-1.360365,0.0,4.494213e-06
9.019270554852728e-05,2.659335,-1.351684,0.0,4.509739e-06
9.050969452922516e-05,2.654782,-1.343031,0.0,4.52532e-06
9.082779759130305e-05,2.650236,-1.334405,0.0,4.540956e-06
9.114701865028334e-05,2.6457,-1.325806,0.0,4.556649e-06
9.146736163544923e-05,2.641171,-1.317234,0.0,4.572397e-06
9.178883048989363e-05,2.636651,-1.30869,0.0,4.588202e-06
9.211142917056839e-05,2.632139,-1.300173,0.0,4.604064e-06
9.243516164833151e-05,2.627636,-1.291683,0.0,4.619982e-06
9.27600319079977e-05,2.62314,-1.28322,0.0,4.635957e-06
9.308604394838601e-05,2.618654,-1.274785,0.0,4.651989e-06
9.341320178236962e-05,2.614175,-1.266377,0.0,4.668079e-06
9.374150943692585e-05,2.609706,-1.257996,0.0,4.684226e-06
9.407097095318452e-05,2.605244,-1.249642,0.0,4.70043e-06
9.440159038647836e-05,2.600791,-1.241315,0.0,4.716693e-06
9.473337180639337e-05,2.596346,-1.233016,0.0,4.733013e-06
9.506631929681769e-05,2.59191,-1.224744,0.0,4.749392e-06
9.540043695599339e-05,2.587482,-1.216499,0.0,4.765829e-06
9.573572889656546e-05,2.583063,-1.208281,0.0,4.782325e-06
9.607219924563313e-05,2.578652,-1.20009,0.0,4.79888e-06
9.640985214480125e-05,2.57425,-1.191926,0.0,4.815494e-06
9.674869175022996e-05,2.569856,-1.183789,0.0,4.832167e-06
9.708872223268665e-05,2.565471,-1.175679,0.0,4.8489e-06
9.742994777759769e-05,2.561094,-1.167596,0.0,4.865693e-06
9.77723725850989e-05,2.556725,-1.159541,0.0,4.882545e-06
9.811600087008773e-05,2.552366,-1.151512,0.0,4.899457e-06
9.846083686227589e-05,2.548014,-1.14351,0.0,4.91643e-06
9.880688480623983e-05,2.543671,-1.135535,0.0,4.933464e-06
9.915414896147475e-05,2.539337,-1.127587,0.0,4.950558e-06
9.950263360244552e-05,2.535011,-1.119665,0.0,4.967713e-06
9.985234301863999e-05,2.530694,-1.111771,0.0,4.984929e-06
0.00010020328151462226,2.526386,-1.103903,0.0,5.002207e-06
0.00010055545341008459,2.522086,-1.096062,0.0,5.019546e-06
0.0001009088630399011,2.517794,-1.088247,0.0,5.036947e-06
0.0001012635147541818,2.513511,-1.08046,0.0,5.05441e-06
0.00010161941291832459,2.509237,-1.072698,0.0,5.071935e-06
0.00010197656191307078,2.504971,-1.064964,0.0,5.089523e-06
0.00010233496613455746,2.500714,-1.057256,0.0,5.107173e-06
0.00010269462999437227,2.496465,-1.049574,0.0,5.124886e-06
0.00010305555791960838,2.492225,-1.041919,0.0,5.142663e-06
0.00010341775435291759,2.487993,-1.034291,0.0,5.160502e-06
0.00010378122375256585,2.483771,-1.026688,0.0,5.178406e-06
0.00010414597059248854,2.479556,-1.019112,0.0,5.196373e-06
0.00010451199936234421,2.475351,-1.011563,0.0,5.214403e-06
0.00010487931456757155,2.471154,-1.004039,0.0,5.232499e-06
0.00010524792072944324,2.466965,-0.9965423,0.0,5.250658e-06
0.0001056178223851223,2.462786,-0.9890713,0.0,5.268882e-06
0.0001059890240877187,2.458614,-0.9816264,0.0,5.287172e-06
0.00010636153040634388,2.454452,-0.9742076,0.0,5.305526e-06
0.00010673534592616785,2.450298,-0.9668147,0.0,5.323945e-06
0.00010711047524847612,2.446153,-0.9594479,0.0,5.34243e-06
0.00010748692299072518,2.442016,-0.952107,0.0,5.360981e-06
0.0001078646937865999,2.437888,-0.9447919,0.0,5.379598e-06
0.00010824379228607117,2.433769,-0.9375027,0.0,5.398281e-06
0.00010862422315545174,2.429658,-0.9302392,0.0,5.417031e-06
0.00010900599107745536,2.425556,-0.9230015,0.0,5.435847e-06
0.00010938910075125278,2.421463,-0.9157894,0.0,5.45473e-06
0.00010977355689253039,2.417378,-0.9086029,0.0,5.47368e-06
0.0001101593642335489,2.413302,-0.901442,0.0,5.492698e-06
0.00011054652752319996,2.409234,-0.8943066,0.0,5.511783e-06
0.00011093505152706648,2.405176,-0.8871967,0.0,5.530936e-06
0.00011132494102747967,2.401126,-0.8801121,0.0,5.550158e-06
0.00011171620082357862,2.397084,-0.8730529,0.0,5.569447e-06
0.00011210883573137003,2.393051,-0.866019,0.0,5.588806e-06
0.00011250285058378613,2.389027,-0.8590103,0.0,5.608233e-06
0.00011289825023074483,2.385012,-0.8520268,0.0,5.627729e-06
0.00011329503953921014,2.381005,-0.8450684,0.0,5.647294e-06
0.00011369322339325071,2.377007,-0.8381351,0.0,5.666929e-06
0.00011409280669410056,2.373017,-0.8312267,0.0,5.686633e-06
0.00011449379436022022,2.369037,-0.8243433,0.0,5.706408e-06
0.00011489619132735554,2.365064,-0.8174848,0.0,5.726253e-06
0.00011530000254860035,2.361101,-0.8106511,0.0,5.746168e-06
0.00011570523299445583,2.357146,-0.8038422,0.0,5.766155e-06
0.00011611188765289245,2.3532,-0.7970579,0.0,5.786212e-06
0.00011651997152941151,2.349263,-0.7902983,0.0,5.80634e-06
0.00011692948964710638,2.345334,-0.7835633,0.0,5.82654e-06
0.00011734044704672452,2.341414,-0.7768528,0.0,5.846811e-06
0.00011775284878672953,2.337502,-0.7701668,0.0,5.867155e-06
0.00011816669994336306,2.333599,-0.7635052,0.0,5.887571e-06
0.00011858200561070789,2.329705,-0.7568679,0.0,5.908059e-06
0.00011899877090075034,2.32582,-0.7502548,0.0,5.92862e-06
0.00011941700094344289,2.321943,-0.743666,0.0,5.949254e-06
0.00011983670088676789,2.318075,-0.7371014,0.0,5.969961e-06
0.00012025787589680063,2.314215,-0.7305608,0.0,5.990742e-06
0.00012068053115777288,2.310364,-0.7240442,0.0,6.011597e-06
0.00012110467187213693,2.306522,-0.7175516,0.0,6.032525e-06
0.00012153030326062912,2.302688,-0.7110828,0.0,6.053528e-06
0.0001219574305623348,2.298864,-0.7046379,0.0,6.074605e-06
0.00012238605903475253,2.295047,-0.6982168,0.0,6.095757e-06
0.00012281619395385825,2.29124,-0.6918193,0.0,6.116984e-06
0.00012324784061417123,2.287441,-0.6854455,0.0,6.138287e-06
0.00012368100432881847,2.28365,-0.6790952,0.0,6.159665e-06
0.0001241156904296005,2.279869,-0.6727684,0.0,6.181119e-06
0.0001245519042670568,2.276095,-0.6664651,0.0,6.202649e-06
0.0001249896512105315,2.272331,-0.6601851,0.0,6.224255e-06
0.00012542893664823997,2.268575,-0.6539284,0.0,6.245938e-06
0.00012586976598733492,2.264828,-0.647695,0.0,6.267698e-06
0.00012631214465397248,2.261089,-0.6414847,0.0,6.289535e-06
0.00012675607809337983,2.257359,-0.6352975,0.0,6.311449e-06
0.0001272015717699218,2.253638,-0.6291333,0.0,6.333441e-06
0.0001276486311671677,2.249925,-0.6229921,0.0,6.355511e-06
0.0001280972617879597,2.246221,-0.6168738,0.0,6.37766e-06
0.00012854746915447998,2.242526,-0.6107784,0.0,6.399886e-06
0.0001289992588083188,2.238839,-0.6047057,0.0,6.422192e-06
0.00012945263631054295,2.23516,-0.5986556,0.0,6.444577e-06
0.00012990760724176356,2.231491,-0.5926282,0.0,6.467041e-06
0.0001303641772022056,2.227829,-0.5866234,0.0,6.489584e-06
0.00013082235181177654,2.224177,-0.580641,0.0,6.512208e-06
0.00013128213671013492,2.220533,-0.5746811,0.0,6.534912e-06
0.00013174353755676085,2.216897,-0.5687435,0.0,6.557696e-06
0.00013220656003102478,2.213271,-0.5628282,0.0,6.580561e-06
0.0001326712098322578,2.209652,-0.5569351,0.0,6.603507e-06
0.00013313749267982193,2.206042,-0.5510642,0.0,6.626534e-06
0.0001336054143131798,2.202441,-0.5452153,0.0,6.649643e-06
0.00013407498049196632,2.198849,-0.5393884,0.0,6.672833e-06
0.00013454619699605896,2.195264,-0.5335835,0.0,6.696106e-06
0.00013501906962564867,2.191689,-0.5278004,0.0,6.719461e-06
0.00013549360420131196,2.188122,-0.5220391,0.0,6.742899e-06
0.00013596980656408212,2.184563,-0.5162996,0.0,6.76642e-06
0.0001364476825755211,2.181013,-0.5105817,0.0,6.790024e-06
0.00013692723811779196,2.177472,-0.5048855,0.0,6.813712e-06
0.0001374084790937306,2.173939,-0.4992107,0.0,6.837484e-06
0.00013789141142691932,2.170414,-0.4935574,0.0,6.86134e-06
0.00013837604106175928,2.166898,-0.4879254,0.0,6.88528e-06
0.00013886237396354322,2.163391,-0.4823148,0.0,6.909305e-06
0.0001393504161185298,2.159892,-0.4767255,0.0,6.933415e-06
0.00013984017353401693,2.156401,-0.4711573,0.0,6.957611e-06
