radius,images_num
0.0,4.0
0.00852792097913424,4.0
0.01705584195826848,4.0
0.025583762937402724,4.0
0.03411168391653696,4.0
0.04263960489567121,4.0
0.05116752587480545,4.0
0.05969544685393969,4.0
0.06822336783307392,4.0
0.07675128881220818,4.0
0.08527920979134242,2.0
0.09380713077047667,2.0
0.1023350517496109,2.0
0.11086297272874512,2.0
0.11939089370787938,2.0
0.12791881468701363,2.0
0.13644673566614784,2.0
0.14497465664528209,2.0
0.15350257762441635,2.0
0.1620304986035506,2.0
0.17055841958268483,2.0
0.17908634056181905,2.0
0.18761426154095334,2.0
0.19614218252008755,2.0
0.2046701034992218,2.0
0.213198024478356,2.0
0.22172594545749025,2.0
0.23025386643662452,2.0
0.23878178741575876,2.0
0.247309708394893,2.0
0.25583762937402726,2.0
0.2643655503531615,2.0
0.2728934713322957,2.0
0.28142139231142993,2.0
0.28994931329056417,2.0
0.29847723426969847,2.0
0.3070051552488327,2.0
0.3155330762279669,2.0
0.3240609972071012,2.0
0.3325889181862354,2.0
0.34111683916536967,2.0
0.34964476014450385,2.0
0.3581726811236381,2.0
0.36670060210277233,2.0
0.3752285230819067,2.0
0.38375644406104087,2.0
0.3922843650401751,2.0
0.40081228601930935,2.0
0.4093402069984436,2.0
0.4178681279775778,2.0
0.426396048956712,2.0
0.43492396993584626,2.0
0.4434518909149805,2.0
0.4519798118941148,2.0
0.46050773287324903,2.0
0.46903565385238327,2.0
0.4775635748315175,2.0
0.48609149581065175,2.0
0.494619416789786,2.0
0.5031473377689202,2.0
0.5116752587480545,2.0
0.5202031797271888,2.0
0.528731100706323,2.0
0.5372590216854571,2.0
0.5457869426645914,2.0
0.5543148636437256,2.0
0.5628427846228599,2.0
0.5713707056019941,2.0
0.5798986265811283,2.0
0.5884265475602627,2.0
0.5969544685393969,2.0
0.6054823895185311,2.0
0.6140103104976654,2.0
0.6225382314767995,2.0
0.6310661524559338,2.0
0.639594073435068,2.0
0.6481219944142024,2.0
0.6566499153933366,2.0
0.6651778363724709,2.0
0.6737057573516051,2.0
0.6822336783307393,2.0
0.6907615993098735,2.0
0.6992895202890077,2.0
0.7078174412681421,2.0
0.7163453622472762,2.0
0.7248732832264105,2.0
0.7334012042055447,2.0
0.741929125184679,2.0
0.7504570461638134,2.0
0.7589849671429475,2.0
0.7675128881220817,2.0
0.776040809101216,2.0
0.7845687300803502,2.0
0.7930966510594843,2.0
0.8016245720386187,2.0
0.8101524930177528,2.0
0.8186804139968872,2.0
0.8272083349760215,2.0
0.8357362559551555,2.0
0.8442641769342899,2.0
0.852792097913424,2.0
0.8613200188925584,2.0
0.8698479398716925,2.0
0.8783758608508269,2.0
0.886903781829961,2.0
0.8954317028090953,2.0
0.9039596237882296,2.0
0.9124875447673638,2.0
0.9210154657464981,2.0
0.9295433867256323,2.0
0.9380713077047665,2.0
0.9465992286839007,2.0
0.955127149663035,2.0
0.9636550706421694,2.0
0.9721829916213035,2.0
0.9807109126004377,2.0
0.989238833579572,2.0
0.9977667545587062,2.0
1.0062946755378404,2.0
1.0148225965169746,2.0
1.023350517496109,2.0
1.0318784384752433,2.0
1.0404063594543775,1.0
1.0489342804335116,1.0
1.057462201412646,1.0
1.06599012239178,1.0
1.0745180433709143,1.0
1.0830459643500485,1.0
1.0915738853291828,1.0
1.1001018063083172,1.0
1.1086297272874512,1.0
1.1171576482665857,1.0
1.1256855692457197,1.0
1.134213490224854,1.0
1.1427414112039882,1.0
1.1512693321831227,1.0
1.1597972531622567,1.0
1.1683251741413911,1.0
1.1768530951205254,1.0
1.1853810160996596,1.0
1.1939089370787939,1.0
1.2024368580579279,1.0
1.2109647790370621,1.0
1.2194927000161964,1.0
1.2280206209953308,1.0
1.236548541974465,1.0
1.245076462953599,1.0
1.2536043839327335,1.0
1.2621323049118676,1.0
1.270660225891002,1.0
1.279188146870136,1.0
1.2877160678492703,1.0
1.2962439888284047,1.0
1.3047719098075388,1.0
1.3132998307866732,1.0
1.3218277517658075,1.0
1.3303556727449417,1.0
1.3388835937240757,1.0
1.3474115147032102,1.0
1.3559394356823442,1.0
1.3644673566614787,1.0
1.372995277640613,1.0
1.381523198619747,1.0
1.3900511195988814,1.0
1.3985790405780154,1.0
1.4071069615571499,1.0
1.4156348825362841,1.0
1.4241628035154184,1.0
1.4326907244945524,1.0
1.4412186454736868,1.0
1.449746566452821,1.0
1.458274487431955,1.0
1.4668024084110893,1.0
1.4753303293902238,1.0
1.483858250369358,1.0
1.4923861713484923,1.0
1.5009140923276267,1.0
1.5094420133067608,1.0
1.517969934285895,1.0
1.526497855265029,1.0
1.5350257762441635,1.0
1.5435536972232977,1.0
1.552081618202432,1.0
1.560609539181566,1.0
1.5691374601607004,1.0
1.5776653811398347,1.0
1.5861933021189687,1.0
1.5947212230981032,1.0
1.6032491440772374,1.0
1.6117770650563716,1.0
1.6203049860355057,1.0
1.6288329070146401,1.0
1.6373608279937744,1.0
1.6458887489729084,1.0
1.654416669952043,1.0
1.662944590931177,1.0
1.671472511910311,1.0
1.6800004328894453,1.0
1.6885283538685798,1.0
1.697056274847714,1.0
