source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
6.350852961085883e-06,-5.781224,8.092744,-6.438017,6.924469,2.295918e-06,6.233301e-07,1.962617e-06,0.0
6.472154835824713e-06,-5.777149,8.10699,-6.447431,6.915554,2.305683e-06,6.352072e-07,1.966062e-06,0.0
6.593456710563544e-06,-5.773103,8.121317,-6.456928,6.90667,2.315458e-06,6.470827e-07,1.969521e-06,0.0
6.714758585302374e-06,-5.769085,8.135726,-6.466511,6.897817,2.325244e-06,6.589565e-07,1.972993e-06,0.0
6.8360604600412046e-06,-5.765095,8.150219,-6.47618,6.888995,2.335041e-06,6.708286e-07,1.976479e-06,0.0
6.957362334780035e-06,-5.761133,8.164795,-6.485936,6.880203,2.344848e-06,6.82699e-07,1.979978e-06,0.0
7.078664209518865e-06,-5.757198,8.179457,-6.495781,6.871442,2.354665e-06,6.945676e-07,1.98349e-06,0.0
7.199966084257695e-06,-5.75329,8.194205,-6.505714,6.862711,2.364494e-06,7.064343e-07,1.987016e-06,0.0
7.321267958996526e-06,-5.749409,8.20904,-6.515738,6.854009,2.374332e-06,7.182993e-07,1.990556e-06,0.0
7.4425698337353574e-06,-5.745555,8.223963,-6.525853,6.845338,2.384181e-06,7.301624e-07,1.994108e-06,0.0
7.563871708474188e-06,-5.741728,8.238976,-6.53606,6.836696,2.39404e-06,7.420235e-07,1.997675e-06,0.0
7.685173583213018e-06,-5.737926,8.254078,-6.546361,6.828083,2.40391e-06,7.538828e-07,2.001254e-06,0.0
7.806475457951848e-06,-5.734151,8.269272,-6.556757,6.819499,2.41379e-06,7.657401e-07,2.004848e-06,0.0
7.927777332690678e-06,-5.730401,8.284559,-6.567248,6.810944,2.423681e-06,7.775953e-07,2.008455e-06,0.0
8.049079207429509e-06,-5.726676,8.299938,-6.577837,6.802418,2.433581e-06,7.894485e-07,2.012075e-06,0.0
8.17038108216834e-06,-5.722977,8.315413,-6.588523,6.793921,2.443492e-06,8.012997e-07,2.015709e-06,0.0
8.29168295690717e-06,-5.719303,8.330983,-6.599309,6.785451,2.453413e-06,8.131487e-07,2.019357e-06,0.0
8.412984831646001e-06,-5.715653,8.34665,-6.610195,6.77701,2.463345e-06,8.249957e-07,2.023018e-06,0.0
8.534286706384831e-06,-5.712028,8.362415,-6.621183,6.768597,2.473286e-06,8.368404e-07,2.026693e-06,0.0
8.655588581123661e-06,-5.708427,8.37828,-6.632274,6.760212,2.483238e-06,8.486829e-07,2.030382e-06,0.0
8.776890455862492e-06,-5.70485,8.394245,-6.643469,6.751854,2.4932e-06,8.605232e-07,2.034085e-06,0.0
8.898192330601324e-06,-5.701296,8.410312,-6.65477,6.743523,2.503171e-06,8.723612e-07,2.037801e-06,0.0
9.019494205340154e-06,-5.697767,8.426481,-6.666178,6.73522,2.513153e-06,8.841969e-07,2.041531e-06,0.0
9.140796080078984e-06,-5.69426,8.442756,-6.677694,6.726944,2.523145e-06,8.960302e-07,2.045275e-06,0.0
9.262097954817813e-06,-5.690777,8.459136,-6.689319,6.718694,2.533147e-06,9.078611e-07,2.049033e-06,0.0
9.383399829556643e-06,-5.687316,8.475622,-6.701056,6.710471,2.543159e-06,9.196897e-07,2.052804e-06,0.0
9.504701704295475e-06,-5.683878,8.492218,-6.712905,6.702275,2.55318e-06,9.315157e-07,2.05659e-06,0.0
9.626003579034305e-06,-5.680462,8.508922,-6.724867,6.694105,2.563212e-06,9.433393e-07,2.060389e-06,0.0
9.747305453773135e-06,-5.677069,8.525739,-6.736946,6.685961,2.573253e-06,9.551604e-07,2.064202e-06,0.0
9.868607328511966e-06,-5.673697,8.542667,-6.74914,6.677844,2.583305e-06,9.669789e-07,2.068029e-06,0.0
9.989909203250796e-06,-5.670348,8.55971,-6.761453,6.669752,2.593366e-06,9.787948e-07,2.071871e-06,0.0
1.0111211077989628e-05,-5.667019,8.576868,-6.773886,6.661685,2.603437e-06,9.90608e-07,2.075726e-06,0.0
1.0232512952728458e-05,-5.663712,8.594143,-6.786441,6.653645,2.613517e-06,1.002419e-06,2.079595e-06,0.0
1.0353814827467288e-05,-5.660426,8.611537,-6.799118,6.645629,2.623608e-06,1.014226e-06,2.083479e-06,0.0
1.0475116702206118e-05,-5.657161,8.629051,-6.81192,6.637639,2.633708e-06,1.026032e-06,2.087376e-06,0.0
1.0596418576944949e-05,-5.653917,8.646686,-6.824848,6.629674,2.643817e-06,1.037834e-06,2.091288e-06,0.0
1.071772045168378e-05,-5.650693,8.664446,-6.837904,6.621733,2.653937e-06,1.049633e-06,2.095214e-06,0.0
1.0839022326422607e-05,-5.647489,8.68233,-6.85109,6.613818,2.664066e-06,1.06143e-06,2.099154e-06,0.0
1.0960324201161441e-05,-5.644306,8.70034,-6.864407,6.605927,2.674204e-06,1.073224e-06,2.103108e-06,0.0
1.108162607590027e-05,-5.641142,8.71848,-6.877857,6.59806,2.684353e-06,1.085015e-06,2.107076e-06,0.0
1.1202927950639101e-05,-5.637998,8.736749,-6.891442,6.590218,2.69451e-06,1.096802e-06,2.111059e-06,0.0
1.1324229825377932e-05,-5.634873,8.75515,-6.905165,6.582399,2.704678e-06,1.108587e-06,2.115056e-06,0.0
1.1445531700116762e-05,-5.631768,8.773686,-6.919025,6.574605,2.714854e-06,1.120369e-06,2.119068e-06,0.0
1.1566833574855592e-05,-5.628682,8.792357,-6.933027,6.566834,2.72504e-06,1.132148e-06,2.123094e-06,0.0
1.1688135449594422e-05,-5.625614,8.811165,-6.94717,6.559088,2.735236e-06,1.143923e-06,2.127134e-06,0.0
1.1809437324333253e-05,-5.622565,8.830113,-6.961459,6.551364,2.745441e-06,1.155696e-06,2.131189e-06,0.0
1.1930739199072085e-05,-5.619535,8.849203,-6.975894,6.543664,2.755655e-06,1.167465e-06,2.135258e-06,0.0
1.2052041073810915e-05,-5.616523,8.868435,-6.990477,6.535988,2.765879e-06,1.179231e-06,2.139341e-06,0.0
1.2173342948549745e-05,-5.613529,8.887814,-7.005211,6.528334,2.776112e-06,1.190993e-06,2.143439e-06,0.0
1.2294644823288575e-05,-5.610553,8.90734,-7.020098,6.520703,2.786354e-06,1.202753e-06,2.147552e-06,0.0
1.2415946698027406e-05,-5.607595,8.927016,-7.03514,6.513096,2.796606e-06,1.214509e-06,2.15168e-06,0.0
1.2537248572766236e-05,-5.604654,8.946844,-7.050339,6.50551,2.806867e-06,1.226261e-06,2.155822e-06,0.0
1.2658550447505066e-05,-5.601731,8.966826,-7.065698,6.497948,2.817137e-06,1.23801e-06,2.159978e-06,0.0
1.2779852322243898e-05,-5.598824,8.986964,-7.081219,6.490408,2.827416e-06,1.249756e-06,2.16415e-06,0.0
1.2901154196982725e-05,-5.595935,9.007261,-7.096904,6.48289,2.837704e-06,1.261498e-06,2.168336e-06,0.0
1.3022456071721558e-05,-5.593063,9.027719,-7.112755,6.475395,2.848002e-06,1.273236e-06,2.172536e-06,0.0
