source_x,overlap,tc,phi_c
3e-05,0.9714607075519709,0.13074662084167282,1.582143684463704
4.7777777777777784e-05,0.549754140792136,-0.00023928063239079866,-0.08953627642391346
6.555555555555556e-05,0.6633700797758074,-3.08575488054796e-05,-0.007156140670142824
8.333333333333334e-05,0.7367740158259867,-1.00069377000879e-05,-0.0059747628673218894
0.00010111111111111112,0.7925925036383314,4.705079717723907e-05,0.017908570422262182
0.00011888888888888889,0.8382905482405547,2.713857436526813e-05,0.008545175589590446
0.0001366666666666667,0.8780960619988504,2.3193764420785798e-05,0.008548990387196656
0.00015444444444444446,0.9134828628652183,2.6226768138092955e-06,0.000765356194239316
0.00017222222222222224,0.9461602382774316,-6.014613852022426e-06,-0.002123642076992798
0.00019,0.9766929543201026,-6.044053500688281e-06,-0.002017804515839479
