source_x,overlap,tc,phi_c
2.8999999999999997e-05,0.9820876724053806,0.12632003253218735,1.5589384364463736
4.777777777777778e-05,0.45517689285701385,0.2,-1.9535984616829112
6.655555555555555e-05,0.673899801762962,4.8090568924544874e-05,0.020319168158707084
8.533333333333334e-05,0.7439792951284495,4.27318625782354e-05,0.01403482818864821
0.00010411111111111112,0.8012321476409414,-4.837303760943997e-05,-0.017600266058769354
0.00012288888888888888,0.8482136019312545,1.4643290341413006e-05,0.006219840941917359
0.00014166666666666668,0.8878719748498572,1.2006721763743485e-05,0.0035612077540604524
0.00016044444444444442,0.9246199541803028,-1.4802688007937073e-05,-0.005109366901609321
0.00017922222222222222,0.9583942792245216,3.776135858154298e-06,0.0015693843927622455
0.000198,0.9899026847592513,2.167545655965765e-06,0.0005897900079305412
