0,"[0.4, 4.926240759999999e-05, 0.999458571046256, 0, 0.20078518733525708]"
1,"[0.4, 0.000209922219320603, 0.9984837201020066, 0, 0.29480951481661605]"
2,"[0.4, 0.000370582031041206, 0.9978058346952884, 0, 0.29402803705470015]"
3,"[0.4, 0.000531241842761809, 0.9971495848817465, 0, 0.2615203344135749]"
4,"[0.4, 0.000691901654482412, 0.9964048048462433, 0, 0.21247543797680907]"
5,"[0.4, 0.000852561466203015, 0.9954963155784187, 0, 0.15358096154476247]"
6,"[0.4, 0.001013221277923618, 0.9943523148107444, 0, 0.08862049101495295]"
7,"[0.4, 0.001173881089644221, 0.9928892576578647, 0, 0.020119448937745487]"
8,"[0.4, 0.001334540901364824, 0.9909998099999415, 0, -0.049993538240402195]"
9,"[0.4, 0.0014952007130854272, 0.9885393593312651, 0, -0.12005598208866666]"
10,"[0.4, 0.0016558605248060301, 0.9853083985862771, 0, -0.18846819792337124]"
11,"[0.4, 0.001816520336526633, 0.9810285014936012, 0, -0.25353708789332374]"
12,"[0.4, 0.0019771801482472364, 0.975310210852865, 0, -0.3133277953314551]"
13,"[0.4, 0.0021378399599678395, 0.9676138426107898, 0, -0.365500345075967]"
14,"[0.4, 0.002298499771688442, 0.9572131567115223, 0, -0.4071203629309459]"
15,"[0.4, 0.0024591595834090453, 0.9431961562008535, 0, -0.434457096531379]"
16,"[0.4, 0.0026198193951296484, 0.9245915175927737, 0, -0.4428478424958879]"
17,"[0.4, 0.0027804792068502515, 0.9007947381601442, 0, -0.4268715018609451]"
18,"[0.4, 0.0029411390185708547, 0.872486702887896, 0, -0.3813867114387152]"
19,"[0.4, 0.0031017988302914573, 0.8428375834059824, 0, -0.3042447074530773]"
20,"[0.4, 0.0032624586420120605, 0.8631793597907187, 603, -2.0757977623715638]"
21,"[0.4, 0.0034231184537326636, 0.8819122328140174, 603, -2.044476617623487]"
23,"[0.4, 0.0037444380771738694, 0.8698878613512595, 603, -2.020917704002632]"
22,"[0.4, 0.0035837782654532663, 0.8834339004571969, 603, -2.0262891892782697]"
24,"[0.4, 0.0039050978888944725, 0.8461569584624294, 603, -2.026607364348872]"
26,"[0.4, 0.004226417512335679, 0.8430773147886185, 0, 0.19048975227566356]"
25,"[0.4, 0.004065757700615075, 0.83170903122632, 0, 0.1856411737837244]"
28,"[0.4, 0.004547737135776884, 0.8590032514468928, 0, 0.1563859440633841]"
27,"[0.4, 0.0043870773240562815, 0.8522554811151165, 0, 0.1790673066298808]"
29,"[0.4, 0.004708396947497488, 0.8633769621028264, 0, 0.12658552865851838]"
30,"[0.4, 0.00486905675921809, 0.865530785871843, 0, 0.09305954345221186]"
31,"[0.4, 0.005029716570938694, 0.8656338289304558, 0, 0.058646107205039905]"
33,"[0.4, 0.005351036194379899, 0.901542663302892, 1, 2.1935776989231854]"
32,"[0.4, 0.005190376382659297, 0.8830494246953999, 1, 2.2703092282290287]"
34,"[0.4, 0.005511696006100503, 0.9125892014320378, 1, 2.119710036428897]"
37,"[0.4, 0.005993675441262312, 0.893187271806168, 1, 1.931111375072734]"
38,"[0.4, 0.0061543352529829145, 0.8672334520891924, 1, 1.8851358538886007]"
39,"[0.4, 0.006314995064703518, 0.8321214923339691, 1, 1.8509500669840637]"
35,"[0.4, 0.0056723558178211056, 0.9154296346021866, 1, 2.0502445648225676]"
36,"[0.4, 0.005833015629541709, 0.9091970333505718, 1, 1.986792816149431]"
42,"[0.4, 0.006796974499865327, 0.8228428950344494, 0, 0.045042046726755436]"
41,"[0.4, 0.006636314688144723, 0.8206982024377423, 0, 0.023322308508806688]"
40,"[0.4, 0.006475654876424121, 0.8209905391149408, 0, -0.00029043140024545306]"
43,"[0.4, 0.00695763431158593, 0.8269452082746697, 0, 0.06194428760112971]"
46,"[0.4, 0.007439613746747739, 0.8436656818959405, 0, 0.06958911567783103]"
44,"[0.4, 0.007118294123306532, 0.8322817764196075, 0, 0.07207342638418995]"
45,"[0.4, 0.007278953935027136, 0.8380802812703336, 0, 0.07458078718619318]"
47,"[0.4, 0.007600273558468342, 0.848526840117078, 0, 0.057927608884587346]"
48,"[0.4, 0.007760933370188945, 0.8523189280645058, 0, 0.04086327102159231]"
49,"[0.4, 0.007921593181909548, 0.8548329925383578, 0, 0.019892073476395544]"
50,"[0.4, 0.00808225299363015, 0.8559585438086871, 0, -0.003398521895864522]"
51,"[0.4, 0.008242912805350755, 0.8556536282181736, 0, -0.02741040661782268]"
52,"[0.4, 0.008403572617071357, 0.8539280159054246, 0, -0.050581378825848386]"
53,"[0.4, 0.00856423242879196, 0.8508403481286348, 0, -0.07141891832347928]"
54,"[0.4, 0.008724892240512563, 0.8465077700195996, 0, -0.08853967196153437]"
55,"[0.4, 0.008885552052233165, 0.8411246953716717, 0, -0.10072983853757296]"
56,"[0.4, 0.009046211863953768, 0.8349844173551287, 0, -0.10703691907483426]"
57,"[0.4, 0.009206871675674373, 0.8284929334124737, 0, -0.10689409807731064]"
58,"[0.4, 0.009367531487394975, 0.8221602683046668, 0, -0.10026169698183572]"
59,"[0.4, 0.009528191299115578, 0.8165551094933553, 0, -0.08774637713878419]"
60,"[0.4, 0.00968885111083618, 0.8122190450814931, 0, -0.07063808784510059]"
62,"[0.4, 0.010010170734277388, 0.8087462935364569, 0, -0.03044788214855718]"
61,"[0.4, 0.009849510922556783, 0.8095576262736164, 0, -0.05080733607862011]"
64,"[0.4, 0.010331490357718593, 0.8120668788073366, 0, 0.003589461553451732]"
63,"[0.4, 0.01017083054599799, 0.8096918944569559, 0, -0.011720910859227883]"
65,"[0.4, 0.010492150169439196, 0.8153979695652923, 0, 0.014305535598446021]"
66,"[0.4, 0.010652809981159798, 0.819169865394288, 0, 0.01992721574033786]"
67,"[0.4, 0.010813469792880403, 0.8229088285876892, 0, 0.020570272145510365]"
68,"[0.4, 0.010974129604601006, 0.826230791680723, 0, 0.016831720717346628]"
70,"[0.4, 0.011295449228042211, 0.8306106396963512, 0, 0.00011599517439780786]"
71,"[0.4, 0.011456109039762814, 0.8314026608364985, 0, -0.010520393029855395]"
69,"[0.4, 0.011134789416321608, 0.8288571952446258, 0, 0.009638875987033533]"
73,"[0.4, 0.01177742866320402, 0.8301283069775423, 0, -0.030269406298295682]"
72,"[0.4, 0.011616768851483418, 0.8312221190309408, 0, -0.021041139725401687]"
74,"[0.4, 0.011938088474924623, 0.8282492565475957, 0, -0.03714231572998085]"
76,"[0.4, 0.012259408098365829, 0.8229960049031377, 0, -0.04055514105723964]"
77,"[0.4, 0.012420067910086431, 0.8202153632986677, 0, -0.03619133486773249]"
75,"[0.4, 0.012098748286645226, 0.8257828559835618, 0, -0.040778448758219815]"
78,"[0.4, 0.012580727721807036, 0.8178033530586665, 0, -0.02782101442391183]"
80,"[0.4, 0.012902047345248241, 0.8154502357953233, 0, -0.001842280493202126]"
81,"[0.4, 0.013062707156968844, 0.8159840031359236, 0, 0.013405371768913245]"
79,"[0.4, 0.012741387533527639, 0.8161164697284263, 0, -0.016032078480778457]"
82,"[0.4, 0.013223366968689447, 0.8177438912824327, 0, 0.028219716772028752]"
84,"[0.4, 0.013544686592130654, 0.8242880388630351, 0, 0.05109419317052832]"
83,"[0.4, 0.013384026780410051, 0.8205982986884982, 0, 0.041173173750161704]"
86,"[0.4, 0.01386600621557186, 0.8328215792229631, 0, 0.05911854493568352]"
87,"[0.4, 0.014026666027292462, 0.8369930151098093, 0, 0.05691069010763161]"
85,"[0.4, 0.013705346403851256, 0.8284793919750528, 0, 0.0571952361952777]"
89,"[0.4, 0.014347985650733669, 0.8438330246268728, 0, 0.04187463822100328]"
88,"[0.4, 0.014187325839013065, 0.8407291675656314, 0, 0.05095285657815149]"
96,"[0.4, 0.01547260433277789, 0.8434875834704326, 0, -0.037079463528229384]"
90,"[0.4, 0.014508645462454272, 0.8461736553573183, 0, 0.030470781573086272]"
92,"[0.4, 0.014829965085895477, 0.8483285413949129, 0, 0.004277394792381256]"
91,"[0.4, 0.014669305274174874, 0.8476791133641659, 0, 0.017630049699161883]"
93,"[0.4, 0.01499062489761608, 0.8481463116368603, 0, -0.008673989772251013]"
97,"[0.4, 0.01563326414449849, 0.841065952837674, 0, -0.0410701838938483]"
94,"[0.4, 0.015151284709336684, 0.8471991769844693, 0, -0.02036595500077995]"
95,"[0.4, 0.015311944521057287, 0.8455958993142328, 0, -0.030039007168510424]"
99,"[0.4, 0.0159545837679397, 0.836202112753923, 0, -0.03950514419380474]"
104,"[0.4, 0.016757882826542714, 0.8332024318230217, 0, -0.0038892690647175793]"
100,"[0.4, 0.0161152435796603, 0.8342409552854891, 0, -0.03448045321732683]"
103,"[0.4, 0.01659722301482211, 0.8323599137506984, 0, -0.01116786632725014]"
105,"[0.4, 0.016918542638263315, 0.8346202662641886, 0, 0.0016456342305106826]"
98,"[0.4, 0.015793923956219095, 0.8385562775697518, 0, -0.041840412673526076]"
107,"[0.4, 0.017239862261704524, 0.8383568496263762, 0, 0.005396865614406408]"
102,"[0.4, 0.01643656320310151, 0.8322321813505653, 0, -0.01935357135157234]"
106,"[0.4, 0.01707920244998392, 0.8364141709430808, 0, 0.0048422024610787024]"
101,"[0.4, 0.016275903391380905, 0.8328733911336443, 0, -0.027461174960785196]"
110,"[0.4, 0.01772184169686633, 0.8429578317990232, 0, -0.007580693906126108]"
109,"[0.4, 0.01756118188514573, 0.8418107041855212, 0, -0.0011829215018114634]"
108,"[0.4, 0.017400522073425125, 0.8402227556517934, 0, 0.0033020372288305663]"
112,"[0.4, 0.018043161320307536, 0.8435058047672398, 0, -0.023456701517472846]"
113,"[0.4, 0.01820382113202814, 0.8428136614053073, 0, -0.031400252228960875]"
111,"[0.4, 0.017882501508586935, 0.8435463439662977, 0, -0.015252809356674488]"
114,"[0.4, 0.018364480943748745, 0.8414958029978469, 0, -0.03829456602298151]"
115,"[0.4, 0.018525140755469346, 0.8396276804025061, 0, -0.043407441476094606]"
