source_x,overlap,tc,phi_c
3.3941125496954306e-05,0.7718709272368595,0.000104689801605073,0.033732848158610475
3.639299964467746e-05,0.7741868106989886,7.878816250947211e-05,0.022894905124671343
3.902199481441297e-05,0.7758629864662231,0.0001253971837775738,0.04369953959345121
4.184090605784335e-05,0.7776860484032946,0.00011187004095406676,0.04297054134632116
4.486345272883529e-05,0.7826559999861719,-7.258120769303713e-05,-0.024479580288555496
4.810434525413762e-05,0.7908262729102361,-4.819025906821603e-05,-0.020165264219962706
5.157935672753006e-05,0.791527344237446,5.508633113686616e-05,0.019257320424585184
5.5305399675863206e-05,0.8010193057655592,-3.039529105825239e-06,0.0018678208248096193
5.930060837060474e-05,0.804081193279892,-7.021592064552575e-05,-0.026632003003925517
6.358442708549054e-05,0.8100131308346583,3.7161309436657835e-05,0.01270474903464981
6.817770472982461e-05,0.818062699065135,6.946017813937585e-05,0.02588403532153795
7.310279631799718e-05,0.8250182079060361,1.6555653861406903e-05,0.0036288161822711747
7.838367176906178e-05,0.8333163588863457,-2.6412645644418826e-05,-0.0074094925444156785
8.404603256588978e-05,0.8436068919318884,-4.4338755227017905e-06,-0.0030492610409186545
9.011743684167005e-05,0.8510793273532269,-1.3443404039330028e-05,-0.0033180574048001224
9.662743350253481e-05,0.8611782424074459,2.1285916555400363e-05,0.0060306799274571984
0.00010360770603907622,0.8717314749820418,4.126608993800462e-05,0.015530526396423888
0.00011109222672666819,0.8823326445780589,-1.6951849832620954e-06,-0.0010957919403428286
0.00011911742196506888,0.8948630703118381,-2.017766840739956e-05,-0.007618112524866356
0.00012772234956199787,0.9065868636891637,-3.326676902475953e-06,-0.0004185935415367996
0.00013694888882350892,0.9196108603269207,3.770862139416993e-06,0.0016770530584506933
0.00014684194437630425,0.9335702834559549,-1.8718624546297284e-05,-0.006836700894141848
0.00015744966471398025,0.9481802944991661,1.0074994156642031e-05,0.003050725148064605
0.00016882367653084024,0.9635643555491966,2.561343602042796e-06,0.0005167784612494677
0.00018101933598375615,0.9796876711025087,5.024241017548836e-06,0.001491324363339469
