source_x,overlap,tc,phi_c
2.262741699796952e-05,0.7501285087634445,3.175148473826416e-05,0.012228330871460625
4.651191271804846e-05,0.7711097350579942,1.882947518857548e-05,0.003580080477622096
7.03964084381274e-05,0.8003886229955313,-2.212025940874707e-05,-0.005811300397928798
9.428090415820633e-05,0.8274860211173356,-2.0624372556860326e-05,-0.008480528821228482
0.00011816539987828527,0.8564699680342458,3.0320196755361377e-05,0.011468997408499222
0.00014204989559836418,0.8847010572293006,9.896150868076692e-06,0.0027826144299151444
0.0001659343913184431,0.9117995746373927,4.447883146986742e-06,0.0020341214440054273
0.00018981888703852208,0.9380197364793696,-8.819790485471598e-06,-0.003407547616024433
0.00021370338275860106,0.9635669004075011,-4.954599608013639e-06,-0.0015312570759509422
0.00023758787847867998,0.9884685067017854,-3.811754250390126e-06,-0.0014173996086340652
