0.001,"[-0.9996211537235674, 0.00045656264236340854, 0.7312010738077619]"
0.011473684210526316,"[-0.8495437832508238, 0.004415321259294341, 0.5228610871731867]"
0.021947368421052632,"[-0.8228682776800474, 0.002966038215361382, 1.067399116366264]"
0.03242105263157895,"[-0.7371832565261982, -0.002346203201237668, -0.5556689006390463]"
0.04289473684210526,"[-0.7407843046532141, 0.0024578296726247696, 0.6392913496207588]"
0.0638421052631579,"[-0.7519561016501597, -0.0018131591308300748, -0.4965429978054982]"
0.05336842105263158,"[-0.7790345336144833, 0.00043892977830955137, 0.10351270709913324]"
0.07431578947368421,"[-0.7212857914196223, 0.0004548976948083119, 0.11293204363210896]"
0.08478947368421053,"[-0.7608356567012333, 0.0011690943323060718, 0.3312021102274834]"
0.09526315789473684,"[-0.7581397065410795, -0.0006159425913502486, -0.1441467175242697]"
0.10573684210526316,"[-0.7318921436191074, -0.0004595344473885137, -0.13572973595725996]"
0.1266842105263158,"[-0.7551178632345973, -0.00023002811208664057, -0.05209616841206203]"
0.11621052631578947,"[-0.7479995240819796, 0.0006495102974632045, 0.15341204912785403]"
0.1371578947368421,"[-0.737154283314096, -0.0003594948372154522, -0.07891639645629069]"
0.14763157894736842,"[-0.7439128580945004, 0.0006474015555244703, 0.16788589661432882]"
0.15810526315789475,"[-0.7564489218816252, -6.659210569786327e-05, -0.026956967241127092]"
0.16857894736842105,"[-0.7427401778319386, -0.0006871135783459014, -0.18634560093670477]"
0.17905263157894735,"[-0.7369552050248604, 0.00040090332685831486, 0.10897343045997827]"
0.18952631578947368,"[-0.7532887901749278, 0.00042257599498660603, 0.12011862844161421]"
0.2,"[-0.7495632789941556, -0.00044688513063551787, -0.11459796683687697]"
