0,"[0.1, 4.926240759999999e-05, 0.9993464995708634]"
8,"[0.22203389830508474, 4.926240759999999e-05, 0.9993949992036053]"
5,"[0.17627118644067796, 4.926240759999999e-05, 0.9993773027149426]"
3,"[0.14576271186440679, 4.926240759999999e-05, 0.9993651810650579]"
4,"[0.1610169491525424, 4.926240759999999e-05, 0.999371274719499]"
10,"[0.25254237288135595, 4.926240759999999e-05, 0.9994064803005286]"
13,"[0.2983050847457627, 4.926240759999999e-05, 0.9994232395451798]"
6,"[0.19152542372881357, 4.926240759999999e-05, 0.9993832657000044]"
7,"[0.20677966101694917, 4.926240759999999e-05, 0.9993891643173235]"
9,"[0.23728813559322035, 4.926240759999999e-05, 0.999400770989677]"
27,"[0.511864406779661, 4.926240759999999e-05, 0.999494558187776]"
18,"[0.37457627118644066, 4.926240759999999e-05, 0.9994499787909364]"
20,"[0.4050847457627119, 4.926240759999999e-05, 0.9994602706939671]"
16,"[0.3440677966101695, 4.926240759999999e-05, 0.999439458462506]"
11,"[0.2677966101694915, 4.926240759999999e-05, 0.9994121277553666]"
1,"[0.1152542372881356, 4.926240759999999e-05, 0.999352794154525]"
15,"[0.32881355932203393, 4.926240759999999e-05, 0.9994341111988437]"
23,"[0.45084745762711864, 4.926240759999999e-05, 0.9994752901431114]"
14,"[0.31355932203389836, 4.926240759999999e-05, 0.9994287050900632]"
17,"[0.3593220338983051, 4.926240759999999e-05, 0.9994447474665293]"
2,"[0.13050847457627118, 4.926240759999999e-05, 0.9993590210969735]"
19,"[0.38983050847457634, 4.926240759999999e-05, 0.999455153010335]"
12,"[0.2830508474576271, 4.926240759999999e-05, 0.9994177139676583]"
21,"[0.4203389830508475, 4.926240759999999e-05, 0.9994653324057511]"
25,"[0.4813559322033899, 4.926240759999999e-05, 0.9994850306290219]"
34,"[0.6186440677966102, 4.926240759999999e-05, 0.9995262883917635]"
26,"[0.4966101694915255, 4.926240759999999e-05, 0.9994898207572022]"
22,"[0.43559322033898307, 4.926240759999999e-05, 0.9994703387043298]"
39,"[0.6949152542372882, 4.926240759999999e-05, 0.9995474842070475]"
38,"[0.6796610169491526, 4.926240759999999e-05, 0.999543339362795]"
28,"[0.5271186440677966, 4.926240759999999e-05, 0.9994992434486473]"
24,"[0.4661016949152542, 4.926240759999999e-05, 0.9994801872703168]"
56,"[0.9542372881355933, 4.926240759999999e-05, 0.9996112437773216]"
50,"[0.8627118644067797, 4.926240759999999e-05, 0.9995901280653661]"
35,"[0.6338983050847458, 4.926240759999999e-05, 0.9995306228338093]"
36,"[0.6491525423728813, 4.926240759999999e-05, 0.9995349091539776]"
42,"[0.7406779661016949, 4.926240759999999e-05, 0.9995596433379484]"
45,"[0.7864406779661017, 4.926240759999999e-05, 0.9995713990242074]"
30,"[0.5576271186440678, 4.926240759999999e-05, 0.9995084595480873]"
55,"[0.9389830508474576, 4.926240759999999e-05, 0.9996078239914357]"
29,"[0.5423728813559322, 4.926240759999999e-05, 0.9995038770627493]"
43,"[0.7559322033898305, 4.926240759999999e-05, 0.999563606121307]"
40,"[0.7101694915254237, 4.926240759999999e-05, 0.9995515828407108]"
47,"[0.8169491525423729, 4.926240759999999e-05, 0.9995790180140507]"
58,"[0.9847457627118644, 4.926240759999999e-05, 0.999617967173757]"
33,"[0.6033898305084746, 4.926240759999999e-05, 0.9995219053385249]"
37,"[0.6644067796610169, 4.926240759999999e-05, 0.9995391478369464]"
31,"[0.5728813559322035, 4.926240759999999e-05, 0.9995129914177794]"
57,"[0.9694915254237289, 4.926240759999999e-05, 0.9996146247060215]"
41,"[0.7254237288135593, 4.926240759999999e-05, 0.9995556357303137]"
52,"[0.8932203389830509, 4.926240759999999e-05, 0.9995973274705631]"
46,"[0.8016949152542373, 4.926240759999999e-05, 0.9995752300374889]"
54,"[0.923728813559322, 4.926240759999999e-05, 0.9996043649482965]"
44,"[0.7711864406779662, 4.926240759999999e-05, 0.9995675245337229]"
51,"[0.8779661016949153, 4.926240759999999e-05, 0.9995937482162978]"
49,"[0.847457627118644, 4.926240759999999e-05, 0.9995864665979493]"
59,"[1.0, 4.926240759999999e-05, 0.9996212715729408]"
48,"[0.8322033898305085, 4.926240759999999e-05, 0.9995827633901684]"
53,"[0.9084745762711864, 4.926240759999999e-05, 0.9996008662439592]"
32,"[0.588135593220339, 4.926240759999999e-05, 0.9995174731801013]"
60,"[0.1, 0.0005911488912, 0.9957154801276127]"
74,"[0.31355932203389836, 0.0005911488912, 0.9966950116886248]"
68,"[0.22203389830508474, 0.0005911488912, 0.9963761725183956]"
61,"[0.1152542372881356, 0.0005911488912, 0.9958153818370192]"
62,"[0.13050847457627118, 0.0005911488912, 0.9959099416776841]"
63,"[0.14576271186440679, 0.0005911488912, 0.9959993691869293]"
99,"[0.6949152542372882, 0.0005911488912, 0.9969507940198978]"
65,"[0.17627118644067796, 0.0005911488912, 0.9961636151965036]"
91,"[0.5728813559322035, 0.0005911488912, 0.997018408516609]"
70,"[0.25254237288135595, 0.0005911488912, 0.9964972454780174]"
73,"[0.2983050847457627, 0.0005911488912, 0.9966507954555768]"
80,"[0.4050847457627119, 0.0005911488912, 0.9968949175644323]"
71,"[0.2677966101694915, 0.0005911488912, 0.9965520363174569]"
77,"[0.3593220338983051, 0.0005911488912, 0.9968083691666291]"
90,"[0.5576271186440678, 0.0005911488912, 0.9970183239670206]"
93,"[0.6033898305084746, 0.0005911488912, 0.9970126111237312]"
66,"[0.19152542372881357, 0.0005911488912, 0.9962388040038792]"
72,"[0.2830508474576271, 0.0005911488912, 0.9966031772759709]"
79,"[0.38983050847457634, 0.0005911488912, 0.9968688905059885]"
107,"[0.8169491525423729, 0.0005911488912, 0.9967773931761164]"
78,"[0.37457627118644066, 0.0005911488912, 0.9968400707345887]"
94,"[0.6186440677966102, 0.0005911488912, 0.997006824528012]"
76,"[0.3440677966101695, 0.0005911488912, 0.9967736920736169]"
69,"[0.23728813559322035, 0.0005911488912, 0.9964386710746935]"
101,"[0.7254237288135593, 0.0005911488912, 0.9969165247654352]"
89,"[0.5423728813559322, 0.0005911488912, 0.9970161840058421]"
64,"[0.1610169491525424, 0.0005911488912, 0.9960838637747081]"
83,"[0.45084745762711864, 0.0005911488912, 0.996957068575491]"
82,"[0.43559322033898307, 0.0005911488912, 0.9969389280739014]"
102,"[0.7406779661016949, 0.0005911488912, 0.9968970145141177]"
92,"[0.588135593220339, 0.0005911488912, 0.9970164880631679]"
75,"[0.32881355932203393, 0.0005911488912, 0.9967359408360681]"
84,"[0.4661016949152542, 0.0005911488912, 0.9969727309085832]"
67,"[0.20677966101694917, 0.0005911488912, 0.9963096019738752]"
97,"[0.6644067796610169, 0.0005911488912, 0.9969784541606256]"
86,"[0.4966101694915255, 0.0005911488912, 0.9969968949544818]"
109,"[0.847457627118644, 0.0005911488912, 0.996720081720891]"
88,"[0.5271186440677966, 0.0005911488912, 0.9970119361307267]"
87,"[0.511864406779661, 0.0005911488912, 0.9970055255444883]"
118,"[0.9847457627118644, 0.0005911488912, 0.996409553735325]"
110,"[0.8627118644067797, 0.0005911488912, 0.9966895927294426]"
98,"[0.6796610169491526, 0.0005911488912, 0.9969654708100814]"
108,"[0.8322033898305085, 0.0005911488912, 0.9967493658034461]"
105,"[0.7864406779661017, 0.0005911488912, 0.9968294820870781]"
96,"[0.6491525423728813, 0.0005911488912, 0.9969897024949363]"
104,"[0.7711864406779662, 0.0005911488912, 0.9968534505984414]"
113,"[0.9084745762711864, 0.0005911488912, 0.9965914564276691]"
81,"[0.4203389830508475, 0.0005911488912, 0.9969182365867476]"
85,"[0.4813559322033899, 0.0005911488912, 0.9969859843716666]"
95,"[0.6338983050847458, 0.0005911488912, 0.996999173625323]"
112,"[0.8932203389830509, 0.0005911488912, 0.9966252209394908]"
100,"[0.7101694915254237, 0.0005911488912, 0.9969344649867591]"
103,"[0.7559322033898305, 0.0005911488912, 0.9968759757475666]"
115,"[0.9389830508474576, 0.0005911488912, 0.9965210927907666]"
114,"[0.923728813559322, 0.0005911488912, 0.9965567242323383]"
116,"[0.9542372881355933, 0.0005911488912, 0.9964846348402207]"
106,"[0.8016949152542373, 0.0005911488912, 0.9968041143998563]"
111,"[0.8779661016949153, 0.0005911488912, 0.9966579533088507]"
119,"[1.0, 0.0005911488912, 0.9963711003220068]"
120,"[0.1, 0.0011330353748, 0.9937731365395834]"
124,"[0.1610169491525424, 0.0011330353748, 0.9940637917506072]"
