0,"[0.6, 9.85e-05, 0.9994056569058549, 0, 0.2131178216016775]"
1,"[0.6, 0.00039951256281407034, 0.9982763554160966, 0, 0.3411668700099727]"
2,"[0.6, 0.0007005251256281406, 0.9974992110245184, 0, 0.3785034072318153]"
3,"[0.6, 0.001001537688442211, 0.9968522729752627, 0, 0.3838456728495186]"
4,"[0.6, 0.0013025502512562814, 0.9962476280096679, 0, 0.371621282624834]"
5,"[0.6, 0.0016035628140703517, 0.9956361015008831, 0, 0.3481031733715576]"
6,"[0.6, 0.001904575376884422, 0.9949843469984062, 0, 0.31670340252200896]"
7,"[0.6, 0.0022055879396984924, 0.9942660440172197, 0, 0.27953400937425404]"
8,"[0.6, 0.0025066005025125627, 0.9934576001421856, 0, 0.23802175478905832]"
9,"[0.6, 0.002807613065326633, 0.9925356226578522, 0, 0.1931956609914968]"
10,"[0.6, 0.0031086256281407034, 0.9914751413817223, 0, 0.1458382980208485]"
11,"[0.6, 0.0034096381909547737, 0.9902481236728419, 0, 0.09657273343169528]"
12,"[0.6, 0.003710650753768844, 0.9888220342540912, 0, 0.04591624261837863]"
13,"[0.6, 0.004011663316582914, 0.9871582776040739, 0, -0.0056843039914617945]"
14,"[0.6, 0.004312675879396984, 0.985210392203242, 0, -0.057827596878520515]"
15,"[0.6, 0.004613688442211055, 0.9829218715521123, 0, -0.11013921638336782]"
16,"[0.6, 0.004914701005025125, 0.9802234788691576, 0, -0.16225649058402075]"
17,"[0.6, 0.005215713567839195, 0.9770299081544084, 0, -0.21381514005105373]"
18,"[0.6, 0.0055167261306532656, 0.973235631787097, 0, -0.2644364340766202]"
19,"[0.6, 0.005817738693467336, 0.9687097770498992, 0, -0.31371379950812084]"
20,"[0.6, 0.006118751256281406, 0.9632899155597235, 0, -0.3611978820180649]"
21,"[0.6, 0.0064197638190954765, 0.9567747773495041, 0, -0.40637901051552244]"
22,"[0.6, 0.006720776381909547, 0.9489162017923273, 0, -0.4486658956294885]"
23,"[0.6, 0.007021788944723617, 0.9394112637035125, 0, -0.48735925491998966]"
24,"[0.6, 0.0073228015075376875, 0.9278967187467833, 0, -0.5216190114424678]"
25,"[0.6, 0.007623814070351758, 0.9139500768201291, 0, -0.5504240133435594]"
26,"[0.6, 0.007924826633165828, 0.8971051897707271, 0, -0.5725244424130795]"
27,"[0.6, 0.0082258391959799, 0.8768954655935006, 0, -0.5863904423961361]"
28,"[0.6, 0.008526851758793969, 0.852943817223716, 0, -0.5901684430932638]"
30,"[0.6, 0.00912887688442211, 0.7937855736863061, 0, -0.5584773795072517]"
29,"[0.6, 0.008827864321608038, 0.8251212518242059, 0, -0.581673492353914]"
31,"[0.6, 0.00942988944723618, 0.7600709232931745, 0, -0.5181996967426716]"
32,"[0.6, 0.00973090201005025, 0.7518695246299935, 603, -2.148733670936237]"
33,"[0.6, 0.01003191457286432, 0.7752322070080844, 603, -2.113992615598505]"
35,"[0.6, 0.010633939698492462, 0.8103749151151443, 603, -2.060255168941604]"
34,"[0.6, 0.01033292713567839, 0.7953879770585427, 603, -2.0841781357173126]"
36,"[0.6, 0.010934952261306531, 0.8190696815008068, 603, -2.0426117624633426]"
38,"[0.6, 0.011536977386934672, 0.8177090606283954, 603, -2.0255209506270915]"
39,"[0.6, 0.011837989949748743, 0.8093269895123039, 603, -2.0250571421002026]"
37,"[0.6, 0.011235964824120601, 0.821309271240271, 603, -2.0311694647780536]"
40,"[0.6, 0.012139002512562813, 0.7973425301221135, 603, -2.029066281273869]"
