source_x,overlap,tc,phi_c
3e-05,0.9714607075487857,0.1307466159044954,1.5821433879514386
4.7777777777777784e-05,0.5497541408254591,-0.00023921902839351938,-0.08951245477757984
6.555555555555556e-05,0.6633700797756102,-3.0857924964948696e-05,-0.00715605749131386
8.333333333333334e-05,0.7367740158303816,-9.99504121587873e-06,-0.0059726676562874515
0.00010111111111111112,0.7925925036364605,4.704840022898458e-05,0.01790764669925485
0.00011888888888888889,0.8382905482410697,2.7139238358452126e-05,0.008545183364633118
0.0001366666666666667,0.8780960619948893,2.318906365419524e-05,0.008546865854116544
0.00015444444444444446,0.9134828628653406,2.6227990913060583e-06,0.0007652747219928872
0.00017222222222222224,0.9461602382757343,-6.016487399423645e-06,-0.0021243769743908036
0.00019,0.9766929543193253,-6.0448593026034876e-06,-0.0020181457248691042
