11,"[0.26083372698645146, 5.072818169842594e-05, 0.9995819210823345]"
8,"[0.21802378290601487, 5.0271354739022716e-05, 0.9995740734371107]"
10,"[0.2466813523285441, 5.056655842596077e-05, 0.9995794067252785]"
14,"[0.3025178563518049, 5.126882625257093e-05, 0.9995888758033469]"
18,"[0.3561069133194991, 5.211874226028595e-05, 0.9995968397390148]"
6,"[0.18893633109598776, 5.0013696543015476e-05, 0.9995683223955492]"
7,"[0.2035306403266102, 5.0137821515442856e-05, 0.999571251012665]"
13,"[0.28875728540395995, 5.107934313576808e-05, 0.9995866538992998]"
25,"[0.4436979727198071, 5.395502084237813e-05, 0.9996074752691028]"
12,"[0.2748608485713328, 5.0899118899549394e-05, 0.9995843362313809]"
5,"[0.17424742191147874, 4.9898999941344064e-05, 0.9995652858253297]"
9,"[0.23240940026284584, 5.0414274681630735e-05, 0.9995767914246364]"
20,"[0.3819707280944017, 5.2598434816013395e-05, 0.9996002909175591]"
0,"[0.09962678803234228, 4.946754470974292e-05, 0.9995484218695123]"
1,"[0.11468374865584688, 4.953484880450392e-05, 0.9995520247006369]"
19,"[0.3691195436802521, 5.235405579978597e-05, 0.9995986081838258]"
23,"[0.4195237031663077, 5.3385600390899484e-05, 0.9996048410348348]"
15,"[0.31613763641315995, 5.146753886889139e-05, 0.9995910036502428]"
42,"[0.6198208023291202, 6.018717134647816e-05, 0.9996187264220563]"
46,"[0.6536493634347695, 6.200100012838503e-05, 0.9996189102632707]"
34,"[0.5435501768536037, 5.6949919283236325e-05, 0.9996157287675115]"
21,"[0.3946571420540607, 5.285184335035006e-05, 0.9996018895665061]"
22,"[0.4071757299012387, 5.3114244486316446e-05, 0.9996034057410094]"
4,"[0.15947067632022854, 4.979375039180429e-05, 0.9995621395379517]"
29,"[0.4899053893298208, 5.5199562431381346e-05, 0.9996118413239298]"
24,"[0.4316985381398066, 5.36658723563523e-05, 0.9996061970245768]"
3,"[0.14461304257855506, 4.969796511353487e-05, 0.999558881766811]"
17,"[0.3429364312251979, 5.189252915750156e-05, 0.9995949839415547]"
31,"[0.5119163635406535, 5.58740102733035e-05, 0.9996135970265945]"
2,"[0.12968164068805266, 4.9611659841188975e-05, 0.9995555107438463]"
48,"[0.6695279665043776, 6.295539040301639e-05, 0.9996187059740971]"
36,"[0.563715861508333, 5.770949076278125e-05, 0.9996168314874904]"
27,"[0.4671628766992421, 5.455978530732176e-05, 0.9996098046662699]"
35,"[0.5537252716657196, 5.732550560878069e-05, 0.9996163110728096]"
37,"[0.573522377690469, 5.810182853239855e-05, 0.999617291327269]"
50,"[0.6847364283184901, 6.39409268337663e-05, 0.999618315673442]"
49,"[0.6772149373747957, 6.344428890361274e-05, 0.9996185335568616]"
33,"[0.5331903301057367, 5.6582777673109924e-05, 0.9996150832342053]"
28,"[0.4786250923161055, 5.487531842622629e-05, 0.9996108588435231]"
51,"[0.6920945863665487, 6.444525728033061e-05, 0.9996180533337796]"
54,"[0.7132114685997814, 6.600393760801625e-05, 0.9996170093594994]"
43,"[0.6285412042927067, 6.062864105497749e-05, 0.9996188492163317]"
32,"[0.5226456769740602, 5.622412629886017e-05, 0.9996143731139834]"
55,"[0.7199389667336512, 6.653857319979972e-05, 0.9996165788725007]"
47,"[0.6616734405666883, 6.247427840796752e-05, 0.9996188318938394]"
39,"[0.5925857861538493, 5.891137567743884e-05, 0.9996180344358951]"
26,"[0.4555200025792317, 5.425300551861292e-05, 0.9996086773090362]"
59,"[0.7453559924999298, 6.875127672667965e-05, 0.9996144684648111]"
40,"[0.6018443877091996, 5.93284913551088e-05, 0.9996183202268182]"
53,"[0.7063298102004413, 6.547680905060418e-05, 0.9996173992195702]"
57,"[0.7329411475503529, 6.763018299499985e-05, 0.9996155996199433]"
16,"[0.3296119613280613, 5.16754504126697e-05, 0.9995930391352935]"
52,"[0.6992916235428268, 6.495723352088942e-05, 0.9996177475265975]"
58,"[0.7392207428389429, 6.818706676049385e-05, 0.9996150526050045]"
38,"[0.5831454275662036, 5.8502472418969886e-05, 0.9996176918860633]"
44,"[0.6370850103751072, 6.107813404434102e-05, 0.9996189200316379]"
41,"[0.6109223172878183, 5.975377232967316e-05, 0.999618550486872]"
56,"[0.7265147124036355, 6.708067012446295e-05, 0.9996161086642003]"
45,"[0.6454538253327606, 6.153560287818387e-05, 0.999618940007937]"
30,"[0.5010027442232575, 5.5532474260021984e-05, 0.999612753570664]"
67,"[0.2035306403266102, 0.0006016538581853142, 0.9973627604051164]"
69,"[0.23240940026284584, 0.0006049712961795689, 0.9974448756210161]"
63,"[0.14461304257855506, 0.0005963755813624184, 0.9971593413633727]"
66,"[0.18893633109598776, 0.0006001643585161857, 0.9973169626344451]"
76,"[0.3296119613280613, 0.0006201054049520363, 0.9976419985059545]"
60,"[0.09962678803234228, 0.000593610536516915, 0.9969688843512545]"
73,"[0.28875728540395995, 0.000612952117629217, 0.9975737612965317]"
61,"[0.11468374865584688, 0.0005944181856540471, 0.9970362316296024]"
71,"[0.26083372698645146, 0.0006087381803811114, 0.9975149812051017]"
80,"[0.3819707280944017, 0.0006311812177921607, 0.9976983662935395]"
62,"[0.12968164068805266, 0.0005953399180942678, 0.9970996725680141]"
65,"[0.17424742191147874, 0.0005987879992961287, 0.997267867728857]"
79,"[0.3691195436802521, 0.0006282486695974316, 0.9976878242265393]"
85,"[0.4436979727198071, 0.0006474602501085375, 0.9977174059551782]"
64,"[0.15947067632022854, 0.0005975250047016516, 0.9972153658604455]"
74,"[0.3025178563518049, 0.0006152259150308513, 0.9975990962759423]"
81,"[0.3946571420540607, 0.0006342221202042008, 0.9977066160980463]"
70,"[0.2466813523285441, 0.0006067987011115294, 0.9974813849497802]"
88,"[0.4786250923161055, 0.0006585038211147157, 0.9977029384944364]"
78,"[0.3561069133194991, 0.0006254249071234316, 0.9976749473467499]"
75,"[0.31613763641315995, 0.0006176104664266967, 0.9976218207211712]"
77,"[0.3429364312251979, 0.0006227103498900187, 0.9976596890339543]"
