y_range_interp,ML_range_interp,mismatch_range_interp
0.3181818181818182,0.0003722048574222222,0.002596061638204694
0.32727272727272727,0.0003722048574222222,0.0025699577820965658
0.33636363636363636,0.0003722048574222222,0.0025445842417680664
0.34545454545454546,0.0003722048574222222,0.0025199286768432527
0.3545454545454545,0.0003722048574222222,0.0024959789736364035
0.36363636363636365,0.0003722048574222222,0.002472723241444652
0.3727272727272727,0.0003722048574222222,0.0024501498088979057
0.38181818181818183,0.0003722048574222222,0.0024282472203727146
0.3909090909090909,0.0003722048574222222,0.002407004232460541
0.4,0.0003722048574222222,0.0023864098104989795
0.40909090909090906,0.0003722048574222222,0.002366453125152712
0.4181818181818182,0.0003722048574222222,0.0023471235490549747
0.42727272727272725,0.0003722048574222222,0.002328410653499202
0.4363636363636364,0.0003722048574222222,0.0023103042051861866
0.44545454545454544,0.0003722048574222222,0.002292794163019085
0.4545454545454546,0.0003722048574222222,0.002275870674953051
0.4636363636363636,0.0003722048574222222,0.0022595240748898293
0.47272727272727266,0.0003722048574222222,0.0022437448796241988
0.4818181818181818,0.0003722048574222222,0.0022285237858339357
0.49090909090909085,0.0003722048574222222,0.002213851667118849
0.5,0.0003722048574222222,0.002199719571082115
0.509090909090909,0.0003722048574222222,0.0021861187164573526
0.5181818181818182,0.0003722048574222222,0.0021730404902772227
0.5272727272727272,0.0003722048574222222,0.002160476445084658
0.5363636363636364,0.0003722048574222222,0.0021484182961835074
0.5454545454545454,0.0003722048574222222,0.0021368579189312564
0.5545454545454546,0.0003722048574222222,0.00212578734606772
0.5636363636363636,0.0003722048574222222,0.0021151987650848136
0.5727272727272728,0.0003722048574222222,0.0021050845156289633
0.5818181818181818,0.0003722048574222222,0.002095437086944152
0.5909090909090909,0.0003722048574222222,0.0020862491153468277
0.6,0.0003722048574222222,0.0020775133817347857
0.609090909090909,0.0003722048574222222,0.0020692228091314657
0.6181818181818182,0.0003722048574222222,0.0020613704602595595
0.6272727272727272,0.0003722048574222222,0.0020539495351493686
0.6363636363636364,0.0003722048574222222,0.002046953368772475
0.6454545454545454,0.0003722048574222222,0.0020403754287106057
0.6545454545454545,0.0003722048574222222,0.0020342093128494776
0.6636363636363636,0.0003722048574222222,0.002028448747101508
0.6727272727272727,0.0003722048574222222,0.0020230875831538375
0.6818181818181818,0.0003722048574222222,0.0020181197962449993
0.6909090909090908,0.0003722048574222222,0.002013539482965565
0.7,0.0003722048574222222,0.002009340859079889
0.709090909090909,0.0003722048574222222,0.002005518257377381
0.7181818181818181,0.0003722048574222222,0.0020020661255389927
0.7272727272727272,0.0003722048574222222,0.0019989790240328986
0.7363636363636363,0.0003722048574222222,0.0019962516240225048
0.7454545454545454,0.0003722048574222222,0.001993878705303209
0.7545454545454545,0.0003722048574222222,0.001991855154249822
0.7636363636363636,0.0003722048574222222,0.0019901759617872994
0.7727272727272727,0.0003722048574222222,0.001988836221377799
0.7818181818181817,0.0003722048574222222,0.001987831127022055
0.7909090909090909,0.0003722048574222222,0.0019871559712794085
0.7999999999999999,0.0003722048574222222,0.001986806143298492
0.8090909090909091,0.0003722048574222222,0.0019867771268654577
0.8181818181818181,0.0003722048574222222,0.001987064498462421
0.8272727272727273,0.0003722048574222222,0.0019876639253396666
0.8363636363636363,0.0003722048574222222,0.0019885711635959646
0.8454545454545453,0.0003722048574222222,0.001989782056274203
0.8545454545454545,0.0003722048574222222,0.0019912925314610197
0.8636363636363635,0.0003722048574222222,0.0019930986003963147
0.8727272727272727,0.0003722048574222222,0.0019951963555937535
0.8818181818181817,0.0003722048574222222,0.0019975819689618257
0.8909090909090909,0.0003722048574222222,0.0020002516899358946
0.8999999999999999,0.0003722048574222222,0.0020032018436122456
0.9090909090909091,0.0003722048574222222,0.0020064288288845766
0.9181818181818181,0.0003722048574222222,0.0020099291165895927
0.9272727272727272,0.0003722048574222222,0.002013699247645495
0.9363636363636363,0.0003722048574222222,0.002017735831199685
0.9454545454545454,0.0003722048574222222,0.002022035542771472
0.9545454545454545,0.0003722048574222222,0.0020265951223971124
0.9636363636363636,0.0003722048574222222,0.0020314113727696315
0.9727272727272727,0.0003722048574222222,0.002036481157380088
0.9818181818181817,0.0003722048574222222,0.0020418013986511774
0.9909090909090909,0.0003722048574222222,0.0020473690760705043
1.0,0.0003722048574222222,0.002053181224311529
0.1,0.0006951473072444444,0.004986144209630283
0.1090909090909091,0.0006951473072444444,0.004934170700997664
0.1181818181818182,0.0006951473072444444,0.004884914068871815
0.1272727272727273,0.0006951473072444444,0.004838321544343938
0.13636363636363635,0.0006951473072444444,0.00479434221378805
0.14545454545454545,0.0006951473072444444,0.004752926973335625
0.15454545454545454,0.0006951473072444444,0.004714028485118482
0.16363636363636364,0.0006951473072444444,0.004677601135217868
0.17272727272727273,0.0006951473072444444,0.004643600993262331
0.18181818181818182,0.0006951473072444444,0.0046119857736200975
0.19090909090909092,0.0006951473072444444,0.0045827147981312155
0.2,0.0006951473072444444,0.004555748960329065
0.2090909090909091,0.0006951473072444444,0.00453105069109816
0.2181818181818182,0.0006951473072444444,0.004508583925724063
0.22727272727272727,0.0006951473072444444,0.004488314072282229
0.23636363636363636,0.0006951473072444444,0.0044702079813272455
0.24545454545454545,0.0006951473072444444,0.004454233916833639
0.2545454545454545,0.0006951473072444444,0.004440361528344816
0.26363636363636367,0.0006951473072444444,0.004428561824289523
0.2727272727272727,0.0006951473072444444,0.004418807146426507
0.28181818181818186,0.0006951473072444444,0.00441107114537298
0.2909090909090909,0.0006951473072444444,0.004405328757180582
0.3,0.0006951473072444444,0.004401556180922195
0.3090909090909091,0.0006951473072444444,0.004399730857241546
0.3181818181818182,0.0006951473072444444,0.004399831447846614
0.32727272727272727,0.0006951473072444444,0.004401837815886656
0.33636363636363636,0.0006951473072444444,0.004405731007196212
0.34545454545454546,0.0006951473072444444,0.0044114932323569
0.3545454545454545,0.0006951473072444444,0.004419107849545023
0.36363636363636365,0.0006951473072444444,0.004428559348127248
0.3727272727272727,0.0006951473072444444,0.004439833332968712
0.38181818181818183,0.0006951473072444444,0.0044529165094119305
0.3909090909090909,0.0006951473072444444,0.00446779666889241
0.4,0.0006951473072444444,0.004484462675155454
0.40909090909090906,0.0006951473072444444,0.004502904451022971
0.4181818181818182,0.0006951473072444444,0.004523112965684417
0.42727272727272725,0.0006951473072444444,0.0045450802224600295
0.4363636363636364,0.0006951473072444444,0.004568799246996602
0.44545454545454544,0.0006951473072444444,0.0045942640758577236
0.4545454545454546,0.0006951473072444444,0.004621469745446527
0.4636363636363636,0.0006951473072444444,0.004650412281232752
0.47272727272727266,0.0006951473072444444,0.0046810886872199475
0.4818181818181818,0.0006951473072444444,0.004713496935605077
0.49090909090909085,0.0006951473072444444,0.004747635956577678
0.5,0.0006951473072444444,0.004783505628194629
0.509090909090909,0.0006951473072444444,0.004821106766279337
0.5181818181818182,0.0006951473072444444,0.004860441114268421
0.5272727272727272,0.0006951473072444444,0.004901511332950692
0.5363636363636364,0.0006951473072444444,0.004944320990016404
0.5454545454545454,0.0006951473072444444,0.004988874549346045
0.5545454545454546,0.0006951473072444444,0.0050351773599564
0.5636363636363636,0.0006951473072444444,0.005083235644514739
0.5727272727272728,0.0006951473072444444,0.005133056487337084
0.5818181818181818,0.0006951473072444444,0.005184647821762867
0.5909090909090909,0.0006951473072444444,0.005238018416812262
0.6,0.0006951473072444444,0.005293177863010423
0.609090909090909,0.0006951473072444444,0.005350136557262797
0.6181818181818182,0.0006951473072444444,0.005408905686656529
0.6272727272727272,0.0006951473072444444,0.005469497211055385
0.6363636363636364,0.0006951473072444444,0.0055319238443477525
0.6454545454545454,0.0006951473072444444,0.0055961990341948376
0.6545454545454545,0.0006951473072444444,0.005662336940121082
0.6636363636363636,0.0006951473072444444,0.005730352409776707
0.6727272727272727,0.0006951473072444444,0.005800260953190084
0.6818181818181818,0.0006951473072444444,0.005872078714822426
0.6909090909090908,0.0006951473072444444,0.0059458224432134
0.7,0.0006951473072444444,0.006021509458011165
0.709090909090909,0.0006951473072444444,0.006099157614153916
0.7181818181818181,0.0006951473072444444,0.006178785262959008
0.7272727272727272,0.0006951473072444444,0.006260411209870198
0.7363636363636363,0.0006951473072444444,0.006344054668590671
0.7454545454545454,0.0006951473072444444,0.006429735211318399
0.7545454545454545,0.0006951473072444444,0.0065174727147844225
0.7636363636363636,0.0006951473072444444,0.006607287301785725
0.7727272727272727,0.0006951473072444444,0.006699199277874879
0.7818181818181817,0.0006951473072444444,0.006793229062875938
0.7909090909090909,0.0006951473072444444,0.006889397116854323
0.7999999999999999,0.0006951473072444444,0.006987723860177875
0.8090909090909091,0.0006951473072444444,0.0070882295872755074
0.8181818181818181,0.0006951473072444444,0.0071909343736945575
0.8272727272727273,0.0006951473072444444,0.007295857976041931
0.8363636363636363,0.0006951473072444444,0.007403019724382842
0.8454545454545453,0.0006951473072444444,0.0075124384066619365
0.8545454545454545,0.0006951473072444444,0.007624132144701701
0.8636363636363635,0.0006951473072444444,0.007738118261326532
0.8727272727272727,0.0006951473072444444,0.007854413138164151
0.8818181818181817,0.0006951473072444444,0.007973032063658403
0.8909090909090909,0.0006951473072444444,0.008093989070856122
0.8999999999999999,0.0006951473072444444,0.008217296764513549
0.9090909090909091,0.0006951473072444444,0.008342966137098506
0.9181818181818181,0.0006951473072444444,0.008471006373273915
0.9272727272727272,0.0006951473072444444,0.008601424642473599
0.9363636363636363,0.0006951473072444444,0.008734225879215796
0.9454545454545454,0.0006951473072444444,0.00886941255084317
0.9545454545454545,0.0006951473072444444,0.009006984412417873
0.9636363636363636,0.0006951473072444444,0.009146938248570491
0.9727272727272727,0.0006951473072444444,0.009289267602169526
0.9818181818181817,0.0006951473072444444,0.009433962489754477
0.9909090909090909,0.0006951473072444444,0.009581009103788785
1.0,0.0006951473072444444,0.0097303895018791
0.1,0.0010180897570666668,0.005635571555126062
0.1090909090909091,0.0010180897570666668,0.005612341670389598
0.1181818181818182,0.0010180897570666668,0.005594295309912289
0.1272727272727273,0.0010180897570666668,0.005581358451612228
0.13636363636363635,0.0010180897570666668,0.005573463541037271
0.14545454545454545,0.0010180897570666668,0.005570549367554634
0.15454545454545454,0.0010180897570666668,0.0055725609527541575
0.16363636363636364,0.0010180897570666668,0.0055794494507049874
0.17272727272727273,0.0010180897570666668,0.005591172059744354
0.18181818181818182,0.0010180897570666668,0.005607691945489601
0.19090909090909092,0.0010180897570666668,0.005628978174794019
0.2,0.0010180897570666668,0.005655005660392898
0.2090909090909091,0.0010180897570666668,0.0056857551159930075
0.2181818181818182,0.0010180897570666668,0.005721213021590232
0.22727272727272727,0.0010180897570666668,0.005761371598801079
0.23636363636363636,0.0010180897570666668,0.005806228796022994
0.24545454545454545,0.0010180897570666668,0.00585578828323241
0.2545454545454545,0.0010180897570666668,0.005910059456249672
0.26363636363636367,0.0010180897570666668,0.00596905745030063
0.2727272727272727,0.0010180897570666668,0.006032803162712819
0.28181818181818186,0.0010180897570666668,0.006101323284569027
0.2909090909090909,0.0010180897570666668,0.006174650341161603
0.3,0.0010180897570666668,0.006252822741059538
0.3090909090909091,0.0010180897570666668,0.006335884833602923
0.3181818181818182,0.0010180897570666668,0.006423886974618265
0.32727272727272727,0.0010180897570666668,0.006516885600131417
0.33636363636363636,0.0010180897570666668,0.006614943307814536
0.34545454545454546,0.0010180897570666668,0.006718128945893631
0.3545454545454545,0.0010180897570666668,0.0068265177091726414
0.36363636363636365,0.0010180897570666668,0.006940191241811222
0.3727272727272727,0.0010180897570666668,0.007059237746414704
0.38181818181818183,0.0010180897570666668,0.007183752098932961
0.3909090909090909,0.0010180897570666668,0.007313835968797089
0.4,0.0010180897570666668,0.007449597943611552
0.40909090909090906,0.0010180897570666668,0.007591153657630523
0.4181818181818182,0.0010180897570666668,0.007738625923126241
0.42727272727272725,0.0010180897570666668,0.007892144863605122
0.4363636363636364,0.0010180897570666668,0.008051848047686327
0.44545454545454544,0.0010180897570666668,0.008217880622271023
0.4545454545454546,0.0010180897570666668,0.00839039544342457
0.4636363636363636,0.0010180897570666668,0.00856955320317776
0.47272727272727266,0.0010180897570666668,0.008755522550176198
0.4818181818181818,0.0010180897570666668,0.008948480201827813
0.49090909090909085,0.0010180897570666668,0.009148611045279642
0.5,0.0010180897570666668,0.009356108224160331
0.509090909090909,0.0010180897570666668,0.009571173207648664
0.5181818181818182,0.0010180897570666668,0.009794015837949255
0.5272727272727272,0.0010180897570666668,0.010024854351757817
0.5363636363636364,0.0010180897570666668,0.010263915370734678
0.5454545454545454,0.0010180897570666668,0.010511433855371677
0.5545454545454546,0.0010180897570666668,0.010767653015969936
0.5636363636363636,0.0010180897570666668,0.011032824173663358
0.5727272727272728,0.0010180897570666668,0.011307206563612393
0.5818181818181818,0.0010180897570666668,0.011591067071574201
0.5909090909090909,0.0010180897570666668,0.011884679894078376
0.6,0.0010180897570666668,0.012188326111358672
0.609090909090909,0.0010180897570666668,0.01250229316105922
0.6181818181818182,0.0010180897570666668,0.012826874199480698
0.6272727272727272,0.0010180897570666668,0.013162367335851188
0.6363636363636364,0.0010180897570666668,0.013509074723709102
0.6454545454545454,0.0010180897570666668,0.013867301492054618
0.6545454545454545,0.0010180897570666668,0.01423735449744945
0.6636363636363636,0.0010180897570666668,0.014619540876727122
0.6727272727272727,0.0010180897570666668,0.01501416637847397
0.6818181818181818,0.0010180897570666668,0.015421533449977098
0.6909090909090908,0.0010180897570666668,0.01584193905494924
0.7,0.0010180897570666668,0.016275672196091828
0.709090909090909,0.0010180897570666668,0.016723011115534425
0.7181818181818181,0.0010180897570666668,0.017184220145445295
0.7272727272727272,0.0010180897570666668,0.017659546180758268
0.7363636363636363,0.0010180897570666668,0.01814921474615938
0.7454545454545454,0.0010180897570666668,0.018653425630291043
0.7545454545454545,0.0010180897570666668,0.019172348061797795
0.7636363636363636,0.0010180897570666668,0.01970611540451117
0.7727272727272727,0.0010180897570666668,0.020254819352931497
0.7818181818181817,0.0010180897570666668,0.02081850361449966
0.7909090909090909,0.0010180897570666668,0.021397157072140738
0.7999999999999999,0.0010180897570666668,0.021990706429508622
0.8090909090909091,0.0010180897570666668,0.022599008352499728
0.8181818181818181,0.0010180897570666668,0.023221841134180243
0.8272727272727273,0.0010180897570666668,0.02385889592653334
0.8363636363636363,0.0010180897570666668,0.0245097676015269
0.8454545454545453,0.0010180897570666668,0.025173945326076863
0.8545454545454545,0.0010180897570666668,0.025850802960505126
0.8636363636363635,0.0010180897570666668,0.026539589417977183
0.8727272727272727,0.0010180897570666668,0.027239419152828126
0.8818181818181817,0.0010180897570666668,0.02794926297813871
0.8909090909090909,0.0010180897570666668,0.028667939446640478
0.8999999999999999,0.0010180897570666668,0.02939410706292489
0.9090909090909091,0.0010180897570666668,0.030126257627641206
0.9181818181818181,0.0010180897570666668,0.030862711044095104
0.9272727272727272,0.0010180897570666668,0.03160161194239253
0.9363636363636363,0.0010180897570666668,0.032340928493577725
0.9454545454545454,0.0010180897570666668,0.033078453793450535
0.9545454545454545,0.0010180897570666668,0.03381181019020607
0.9636363636363636,0.0010180897570666668,0.03453845690891155
0.9727272727272727,0.0010180897570666668,0.03525570128666733
0.9818181818181817,0.0010180897570666668,0.035960713873006256
0.9909090909090909,0.0010180897570666668,0.03665054756943065
1.0,0.0010180897570666668,0.037322160879668775
0.1,0.0013410322068888889,0.00602811419084448
0.1090909090909091,0.0013410322068888889,0.0060529756454840156
0.1181818181818182,0.0013410322068888889,0.006086863254439412
0.1272727272727273,0.0013410322068888889,0.006129745455968005
0.13636363636363635,0.0013410322068888889,0.006181609466744176
0.14545454545454545,0.0013410322068888889,0.006242461260484111
0.15454545454545454,0.0013410322068888889,0.006312325608546443
0.16363636363636364,0.0013410322068888889,0.0063912461823495414
0.17272727272727273,0.0013410322068888889,0.006479285717668981
0.18181818181818182,0.0013410322068888889,0.006576526241102165
0.19090909090909092,0.0013410322068888889,0.0066830693591802826
0.2,0.0013410322068888889,0.006799036610804721
0.2090909090909091,0.0013410322068888889,0.00692456988386092
0.2181818181818182,0.0013410322068888889,0.007059831897007096
0.22727272727272727,0.0013410322068888889,0.007205006747788456
0.23636363636363636,0.0013410322068888889,0.007360300528320707
0.24545454545454545,0.0013410322068888889,0.007525942009878106
0.2545454545454545,0.0013410322068888889,0.007702183397771956
0.26363636363636367,0.0013410322068888889,0.00788930115789721
0.2727272727272727,0.0013410322068888889,0.008087596916290019
0.28181818181818186,0.0013410322068888889,0.008297398432927428
0.2909090909090909,0.0013410322068888889,0.008519060650821975
0.3,0.0013410322068888889,0.008752966821190977
0.3090909090909091,0.0013410322068888889,0.0089995297051082
0.3181818181818182,0.0013410322068888889,0.009259192851546527
0.32727272727272727,0.0013410322068888889,0.009532431951054576
0.33636363636363636,0.0013410322068888889,0.009819756263486634
0.34545454545454546,0.0013410322068888889,0.010121710117140692
0.3545454545454545,0.0013410322068888889,0.01043887447535885
0.36363636363636365,0.0013410322068888889,0.010771868565018772
0.3727272727272727,0.0013410322068888889,0.011121351559373438
0.38181818181818183,0.0013410322068888889,0.011488024305296052
0.3909090909090909,0.0013410322068888889,0.011872631082071816
0.4,0.0013410322068888889,0.012275961375401545
0.40909090909090906,0.0013410322068888889,0.012698851646088416
0.4181818181818182,0.0013410322068888889,0.013142187067904598
0.42727272727272725,0.0013410322068888889,0.013606903203219445
0.4363636363636364,0.0013410322068888889,0.014093987577979084
0.44545454545454544,0.0013410322068888889,0.014604481109390832
0.4545454545454546,0.0013410322068888889,0.015139479330025574
0.4636363636363636,0.0013410322068888889,0.015700133340752598
0.47272727272727266,0.0013410322068888889,0.016287650411838772
0.4818181818181818,0.0013410322068888889,0.0169032941363656
0.49090909090909085,0.0013410322068888889,0.017548384022673225
0.5,0.0013410322068888889,0.018224294392580442
0.509090909090909,0.0013410322068888889,0.018932452429458957
0.5181818181818182,0.0013410322068888889,0.0196743351946711
0.5272727272727272,0.0013410322068888889,0.020451465402327673
0.5363636363636364,0.0013410322068888889,0.02126540571076596
0.5454545454545454,0.0013410322068888889,0.02211775125473414
0.5545454545454546,0.0013410322068888889,0.023010120105332987
0.5636363636363636,0.0013410322068888889,0.02394414130595901
0.5727272727272728,0.0013410322068888889,0.024921440092809943
0.5818181818181818,0.0013410322068888889,0.025943619869461365
0.5909090909090909,0.0013410322068888889,0.02701224046877848
0.6,0.0013410322068888889,0.02812879220486142
0.609090909090909,0.0013410322068888889,0.029294665196825442
0.6181818181818182,0.0013410322068888889,0.030511113439962045
0.6272727272727272,0.0013410322068888889,0.0317792131146275
0.6363636363636364,0.0013410322068888889,0.0330998146668936
0.6454545454545454,0.0013410322068888889,0.034473488276845154
0.6545454545454545,0.0013410322068888889,0.035900462461302296
0.6636363636363636,0.0013410322068888889,0.03738055574954169
0.6727272727272727,0.0013410322068888889,0.03891310163596673
0.6818181818181818,0.0013410322068888889,0.04049686736488678
0.6909090909090908,0.0013410322068888889,0.04212996755015208
0.7,0.0013410322068888889,0.04380977418318377
0.709090909090909,0.0013410322068888889,0.045532825237283414
0.7181818181818181,0.0013410322068888889,0.04729473482466351
0.7272727272727272,0.0013410322068888889,0.04909010868271324
0.7363636363636363,0.0013410322068888889,0.05091246961743723
0.7454545454545454,0.0013410322068888889,0.052754198354226456
0.7545454545454545,0.0013410322068888889,0.054606495955718426
0.7636363636363636,0.0013410322068888889,0.056459374458237455
0.7727272727272727,0.0013410322068888889,0.05830168252904555
0.7818181818181817,0.0013410322068888889,0.060121172625156816
0.7909090909090909,0.0013410322068888889,0.06190461521637369
0.7999999999999999,0.0013410322068888889,0.06363796402421085
0.8090909090909091,0.0013410322068888889,0.06530657388106775
0.8181818181818181,0.0013410322068888889,0.06689546976611516
0.8272727272727273,0.0013410322068888889,0.06838966196200824
0.8363636363636363,0.0013410322068888889,0.0697744983473505
0.8454545454545453,0.0013410322068888889,0.07103604094642069
0.8545454545454545,0.0013410322068888889,0.07216145042972988
0.8636363636363635,0.0013410322068888889,0.07313935975276431
0.8727272727272727,0.0013410322068888889,0.07396021695085941
0.8818181818181817,0.0013410322068888889,0.07461657757472628
0.8909090909090909,0.0013410322068888889,0.07510332947103349
0.8999999999999999,0.0013410322068888889,0.0754178364796233
0.9090909090909091,0.0013410322068888889,0.07555999280010384
0.9181818181818181,0.0013410322068888889,0.07553218575342624
0.9272727272727272,0.0013410322068888889,0.07533917079297059
0.9363636363636363,0.0013410322068888889,0.07498786825359027
0.9454545454545454,0.0013410322068888889,0.074487095899608
0.9545454545454545,0.0013410322068888889,0.07384725444321438
