source_x,overlap,tc,phi_c
4.11e-05,0.27090648392222944,0.16612569489655235,1.5463924217251797
5.618888888888889e-05,0.9306420091878946,-3.4218754382611314e-05,-0.01142860303938616
7.127777777777777e-05,0.10827795810386473,-0.0195031478478875,1.6487517678308146
8.636666666666666e-05,0.10550368916696526,-0.019457145321202664,1.677682181280925
0.00010145555555555555,0.9285126620172339,1.8407427775599982e-05,0.005488682417249329
0.00011654444444444444,0.10932215273114831,-0.019542457295162928,1.6565293137144739
0.00013163333333333333,0.11117441812521954,-0.01952868519911774,1.651675736497641
0.00014672222222222221,0.11151332204254394,-0.019495815327743696,1.6631102283131516
0.0001618111111111111,0.9743480604108133,6.632175466326018e-06,0.002121113895811856
0.0001769,0.9880945168808786,2.6129968449300974e-06,0.0007108981710758614
