source_x,overlap,tc,phi_c
2e-05,0.7658572116433633,-5.841171748054644e-05,-0.015043752044436566
3.111111111111111e-05,0.6228839906527643,0.1939003316771199,1.495586619801683
4.222222222222222e-05,0.806315283768978,-9.28699843519714e-05,-0.03473757415853685
5.333333333333333e-05,0.8285265664037497,3.4171574687060935e-05,0.011426141414385213
6.444444444444444e-05,0.8540886881328975,1.7958787354324818e-05,0.007806807531036823
7.555555555555556e-05,0.8765584532688102,-3.46501588203328e-05,-0.012612396613620427
8.666666666666667e-05,0.8991938994692118,1.4272802969724222e-05,0.004366595087806113
9.777777777777778e-05,0.9219057062835228,1.208407570026404e-05,0.004880032751139211
0.00010888888888888889,0.9434897665374904,-1.5097931178219423e-05,-0.005313444730765037
0.00012,0.9646400273874743,-1.433462428258777e-07,-0.0003786401500691895
