source_x,overlap,tc,phi_c
4.11e-05,0.9591718915327594,8.21120446430585e-06,0.001314175126311975
5.618888888888889e-05,0.9306420091984742,-3.4203689902793135e-05,-0.011424221890347676
7.127777777777777e-05,0.9223195792126829,-1.892771188970669e-05,-0.005179198473182331
8.636666666666666e-05,0.9230177309242638,1.611801115782034e-05,0.005691703549235574
0.00010145555555555555,0.9285126620199476,1.8409694660349286e-05,0.005490081219180323
0.00011654444444444444,0.9374406743756197,-4.216703490691952e-06,-0.001803243853370243
0.00013163333333333333,0.9487061497296048,-1.319443763273771e-05,-0.004112001742843642
0.00014672222222222221,0.9611828696103053,-1.9742895696537253e-06,-0.0003506752636974748
0.0001618111111111111,0.9743480604099155,6.631214609514834e-06,0.002120850613500084
0.0001769,0.11493384017394542,0.019520145433799575,-1.6591561229074132
