source_x,overlap,tc,phi_c
1e-05,0.7701281916755505,0.11348079603131371,1.5669570646678972
1.6666666666666667e-05,0.7986002850436036,0.08932770496429218,1.5987708903221713
2.3333333333333332e-05,0.8286594956038363,0.06806755453183866,1.5922026857544322
2.9999999999999997e-05,0.019242536731735437,0.19447134409374545,2.7011809881790323
3.6666666666666666e-05,0.013043015641565061,0.17876480189766478,1.3164799633211046
4.3333333333333334e-05,0.010917526931000534,0.19061007498353275,3.1415916879805224
5e-05,0.00885554010106685,0.19174340876189122,2.608831229627755
5.6666666666666664e-05,0.007631455287758133,0.19758609543606423,-2.998548375258465
6.333333333333332e-05,0.006037210568254301,0.16861020798474863,-1.1775706491262785
7e-05,0.005530342848968886,0.19143021463732948,0.6927822525047295
