y_sis_invert,ML_sis_invert
0.15947067632022854,0.0005975250047016516
0.17424742191147877,0.0005987879992961287
0.18893633109598776,0.0006001643585161857
0.2035306403266102,0.0006016538581853142
0.21802378290601487,0.0006032562568682728
0.23240940026284582,0.0006049712961795689
0.24668135232854413,0.0006067987011115294
0.26083372698645146,0.0006087381803811114
0.2748608485713328,0.0006107894267945929
0.28875728540395995,0.000612952117629217
0.30251785635180495,0.0006152259150308512
0.31613763641316,0.0006176104664266967
0.3296119613280613,0.0006201054049520364
0.3429364312251979,0.0006227103498900187
0.3561069133194991,0.0006254249071234315
0.36911954368025224,0.0006282486695974316
0.3819707280944017,0.0006311812177921608
0.3946571420540607,0.0006342221202042008
0.40717572990123874,0.0006373709338357973
0.4195237031663077,0.0006406272046907938
0.4316985381398066,0.0006439904682762277
0.4436979727198071,0.0006474602501085375
0.4555200025792317,0.0006510360662233552
0.4671628766992421,0.0006547174236878612
0.4786250923161055,0.0006585038211147156
0.4899053893298208,0.0006623947491765762
0.5010027442232575,0.0006663896911202636
0.5119163635406535,0.0006704881232796419
0.5226456769740602,0.000674689515586322
0.5331903301057367,0.000678993332077319
0.5435501768536037,0.0006833990313988359
0.5537252716657196,0.0006879060673053682
0.563715861508333,0.000692513889153375
0.573522377690469,0.0006972219423887826
0.5831454275662036,0.0007020296690276388
0.5925857861538493,0.0007069365081292662
0.6018443877091996,0.0007119418962613056
0.6109223172878183,0.0007170452679560779
0.6198208023291202,0.0007222460561577381
0.6285412042927067,0.0007275436926597299
0.6370850103751072,0.0007329376085320922
0.6454538253327606,0.0007384272345382067
0.6536493634347695,0.0007440120015406204
0.6616734405666883,0.0007496913408956104
0.6695279665043776,0.0007554646848361968
0.6772149373747957,0.000761331466843353
0.6847364283184901,0.0007672911220051957
0.6920945863665487,0.0007733430873639675
0.6992916235428268,0.0007794868022506729
0.7063298102004413,0.0007857217086072501
0.7132114685997814,0.0007920472512961952
0.7199389667336512,0.0007984628783975967
0.7265147124036355,0.0008049680414935553
0.7329411475503529,0.0008115621959399981
0.7392207428389429,0.0008182448011259262
0.7453559924999298,0.000825015320720156
0.09962678803234228,0.0011377535283240874
0.11468374865584689,0.0011393015225035902
0.12968164068805263,0.0011410681763473465
0.14461304257855503,0.001143053197611302
0.15947067632022854,0.0011452562590114988
0.17424742191147877,0.0011476769986509135
0.18893633109598776,0.001150315020489356
0.2035306403266102,0.0011531698948551857
0.21802378290601487,0.0011562411589975225
0.23240940026284582,0.001159528317677507
0.24668135232854413,0.001163030843797098
0.26083372698645146,0.0011667481790637968
0.2748608485713328,0.0011706797346896364
0.28875728540395995,0.0011748248921226658
0.30251785635180495,0.0011791830038091315
0.31613763641316,0.001183753393984502
0.3296119613280613,0.0011885353594914033
0.3429364312251979,0.001193528170622536
0.3561069133194991,0.001198731071986577
0.36911954368025224,0.0012041432833950773
0.3819707280944017,0.0012097640007683083
0.3946571420540607,0.0012155923970580517
0.40717572990123874,0.0012216276231852782
0.4195237031663077,0.001227868808990688
0.4316985381398066,0.001234315064196103
0.4436979727198071,0.001240965479374697
0.4555200025792317,0.0012478191269280972
0.4671628766992421,0.0012548750620684007
0.4786250923161055,0.001262132323803205
0.4899053893298208,0.0012695899359217713
0.5010027442232575,0.0012772469079805056
0.5119163635406535,0.0012851022362859804
0.5226456769740602,0.001293154904873784
0.5331903301057367,0.0013014038864815282
0.5435501768536037,0.0013098481435144358
0.5537252716657196,0.0013184866290019558
0.563715861508333,0.001327318287543969
0.573522377690469,0.0013363420562451666
0.5831454275662036,0.0013455568656363078
0.5925857861538493,0.0013549616405810936
0.6018443877091996,0.0013645553011675025
0.6109223172878183,0.0013743367635824827
0.6198208023291202,0.001384304940968998
0.6285412042927067,0.0013944587442644824
0.6370850103751072,0.0014047970830198436
0.6454538253327606,0.0014153188661982295
0.6536493634347695,0.0014260230029528558
0.6616734405666883,0.0014369084033832532
0.6695279665043776,0.0014479739792693771
0.6772149373747957,0.001459218644783093
0.6847364283184901,0.001470641317176625
0.6920945863665487,0.0014822409174476043
0.6992916235428268,0.0014940163709804568
0.7063298102004413,0.0015059666081638963
0.7132114685997814,0.0015180905649843739
0.7199389667336512,0.001530387183595394
0.7265147124036355,0.0015428554128626478
0.7329411475503529,0.0015554942088849965
0.7392207428389429,0.0015683025354913584
0.7453559924999298,0.001581279364713632
0.09962678803234228,0.0016818965201312597
0.11468374865584689,0.0016841848593531336
0.12968164068805263,0.0016867964346004253
0.14461304257855503,0.0016897308138601856
0.15947067632022854,0.0016929875133213461
0.17424742191147877,0.0016965659980056982
0.18893633109598776,0.0017004656824625261
0.2035306403266102,0.001704685931525057
0.21802378290601487,0.0017092260611267726
0.23240940026284582,0.0017140853391754453
0.24668135232854413,0.0017192629864826664
0.26083372698645146,0.001724758177746482
0.2748608485713328,0.00173057004258468
0.28875728540395995,0.0017366976666161145
0.30251785635180495,0.0017431400925874117
0.31613763641316,0.0017498963215423075
0.3296119613280613,0.00175696531403077
0.3429364312251979,0.0017643459913550532
0.3561069133194991,0.0017720372368497225
0.36911954368025224,0.0017800378971927228
0.3819707280944017,0.0017883467837444555
0.3946571420540607,0.0017969626739119024
0.40717572990123874,0.0018058843125347591
0.4195237031663077,0.0018151104132905825
0.4316985381398066,0.0018246396601159785
0.4436979727198071,0.0018344707086408564
0.4555200025792317,0.0018446021876328397
0.4671628766992421,0.0018550327004489401
0.4786250923161055,0.001865760826491694
0.4899053893298208,0.0018767851226669662
0.5010027442232575,0.0018881041248407472
0.5119163635406535,0.0018997163492923189
0.5226456769740602,0.0019116202941612459
0.5331903301057367,0.0019238144408857375
0.5435501768536037,0.0019362972556300352
0.5537252716657196,0.0019490671906985436
0.563715861508333,0.001962122685934563
0.573522377690469,0.0019754621701015508
0.5831454275662036,0.0019890840622449764
0.5925857861538493,0.002002986773032921
0.6018443877091996,0.0020171687060736992
0.6109223172878183,0.002031628259208887
0.6198208023291202,0.0020463638257802582
0.6285412042927067,0.0020613737958692347
0.6370850103751072,0.002076656557507595
0.6454538253327606,0.0020922104978582526
0.6536493634347695,0.002108034004365091
0.6616734405666883,0.0021241254658708963
0.6695279665043776,0.0021404832737025575
0.6772149373747957,0.0021571058227228333
0.6847364283184901,0.0021739915123480543
0.6920945863665487,0.002191138747531241
0.6992916235428268,0.0022085459397102403
0.7063298102004413,0.0022262115077205423
0.7132114685997814,0.002244133878672553
0.7199389667336512,0.002262311488793191
0.7265147124036355,0.00228074278423174
0.7329411475503529,0.0022994262218299947
0.7392207428389429,0.0023183602698567908
0.7453559924999298,0.0023375434087071086
0.09962678803234228,0.002226039511938432
0.11468374865584689,0.0022290681962026772
0.12968164068805263,0.0022325246928535042
0.14461304257855503,0.0022364084301090695
0.15947067632022854,0.0022407187676311935
0.17424742191147877,0.0022454549973604833
0.18893633109598776,0.0022506163444356965
0.2035306403266102,0.0022562019681949285
0.21802378290601487,0.0022622109632560233
0.23240940026284582,0.0022686423606733835
0.24668135232854413,0.0022754951291682353
0.26083372698645146,0.002282768176429168
0.2748608485713328,0.002290460350479723
0.28875728540395995,0.0022985704411095636
0.30251785635180495,0.002307097181365692
0.31613763641316,0.002316039249100113
0.3296119613280613,0.002325395268570137
0.3429364312251979,0.0023351638120875707
0.3561069133194991,0.002345343401712868
0.36911954368025224,0.0023559325109903688
0.3819707280944017,0.0023669295667206034
0.3946571420540607,0.0023783329507657534
0.40717572990123874,0.00239014100188424
0.4195237031663077,0.0024023520175904768
0.4316985381398066,0.002414964256035854
0.4436979727198071,0.002427975937907016
0.4555200025792317,0.0024413852483375817
0.4671628766992421,0.00245519033882948
0.4786250923161055,0.0024693893291801833
0.4899053893298208,0.002483980309412161
0.5010027442232575,0.0024989613417009896
0.5119163635406535,0.0025143304622986576
0.5226456769740602,0.002530085683448708
0.5331903301057367,0.002546224995289947
0.5435501768536037,0.0025627463677456355
0.5537252716657196,0.002579647752395131
0.563715861508333,0.002596927084325157
0.573522377690469,0.002614582283957935
0.5831454275662036,0.0026326112588536455
0.5925857861538493,0.0026510119054847484
0.6018443877091996,0.0026697821109798966
0.6109223172878183,0.002688919754835293
0.6198208023291202,0.002708422710591518
0.6285412042927067,0.002728288847473988
0.6370850103751072,0.0027485160319953464
0.6454538253327606,0.0027691021295182753
0.6536493634347695,0.002790045005777327
0.6616734405666883,0.0028113425283585393
0.6695279665043776,0.002832992568135738
0.6772149373747957,0.002854993000662574
0.6847364283184901,0.002877341707519484
0.6920945863665487,0.0029000365776148777
0.6992916235428268,0.0029230755084400243
0.7063298102004413,0.0029464564072771886
0.7132114685997814,0.002970177192360732
0.7199389667336512,0.002994235793990988
0.7265147124036355,0.003018630155600833
0.7329411475503529,0.0030433582347749936
0.7392207428389429,0.0030684180042222235
0.7453559924999298,0.003093807452700585
0.09962678803234228,0.002770182503745604
0.11468374865584689,0.00277395153305222
0.12968164068805263,0.002778252951106583
0.14461304257855503,0.002783086046357953
0.15947067632022854,0.002788450021941041
0.17424742191147877,0.002794343996715268
0.18893633109598776,0.002800767006408867
0.2035306403266102,0.0028077180048648002
0.21802378290601487,0.002815195865385273
0.23240940026284582,0.0028231993821713217
0.24668135232854413,0.0028317272718538043
0.26083372698645146,0.0028407781751118534
0.2748608485713328,0.0028503506583747672
0.28875728540395995,0.0028604432156030127
0.30251785635180495,0.0028710542701439723
0.31613763641316,0.0028821821766579184
0.3296119613280613,0.002893825223109504
0.3429364312251979,0.0029059816328200878
0.3561069133194991,0.0029186495665760137
0.36911954368025224,0.0029318271247880143
0.3819707280944017,0.0029455123496967502
0.3946571420540607,0.0029597032276196043
0.40717572990123874,0.002974397691233721
0.4195237031663077,0.0029895936218903713
0.4316985381398066,0.003005288851955729
0.4436979727198071,0.0030214811671731754
0.4555200025792317,0.0030381683090423242
0.4671628766992421,0.003055347977210019
0.4786250923161055,0.003073017831868673
0.4899053893298208,0.003091175496157356
0.5010027442232575,0.003109818558561231
0.5119163635406535,0.003128944575304996
0.5226456769740602,0.0031485510727361703
0.5331903301057367,0.003168635549694156
0.5435501768536037,0.003189195479861235
0.5537252716657196,0.0032102283140917186
0.563715861508333,0.0032317314827157505
0.573522377690469,0.0032537023978143195
0.5831454275662036,0.0032761384554623146
0.5925857861538493,0.0032990370379365756
0.6018443877091996,0.0033223955158860935
0.6109223172878183,0.003346211250461698
0.6198208023291202,0.003370481595402778
0.6285412042927067,0.0033952038990787397
0.6370850103751072,0.0034203755064830975
0.6454538253327606,0.003445993761178298
0.6536493634347695,0.0034720560071895626
0.6616734405666883,0.003498559590846182
0.6695279665043776,0.0035255018625689185
0.6772149373747957,0.003552880178602314
0.6847364283184901,0.003580691902690913
0.6920945863665487,0.0036089344076985145
0.6992916235428268,0.0036376050771698074
0.7063298102004413,0.0036667013068338345
0.7132114685997814,0.0036962205060489107
0.7199389667336512,0.0037261600991887857
0.7265147124036355,0.003756517526969925
0.7329411475503529,0.0037872902477199917
0.7392207428389429,0.003818475738587656
0.7453559924999298,0.0038500714966940614
0.09962678803234228,0.0033143254955527762
0.11468374865584689,0.0033188348699017636
0.12968164068805263,0.003323981209359662
0.14461304257855503,0.0033297636626068365
0.15947067632022854,0.003336181276250888
0.17424742191147877,0.0033432329960700526
0.18893633109598776,0.0033509176683820373
0.2035306403266102,0.003359234041534671
0.21802378290601487,0.003368180767514523
0.23240940026284582,0.0033777564036692603
0.24668135232854413,0.0033879594145393723
0.26083372698645146,0.003398788173794539
0.2748608485713328,0.003410240966269811
0.28875728540395995,0.003422315990096461
0.30251785635180495,0.003435011358922253
0.31613763641316,0.0034483251042157236
0.3296119613280613,0.0034622551776488705
0.3429364312251979,0.0034767994535526052
0.3561069133194991,0.0034919557314391594
0.36911954368025224,0.00350772173858566
0.3819707280944017,0.003524095132672898
0.3946571420540607,0.0035410735044734552
0.40717572990123874,0.0035586543805832017
0.4195237031663077,0.0035768352261902657
0.4316985381398066,0.0035956134478756048
0.4436979727198071,0.0036149863964393346
0.4555200025792317,0.0036349513697470667
0.4671628766992421,0.003655505615590559
0.4786250923161055,0.0036766463345571623
0.4899053893298208,0.003698370682902551
0.5010027442232575,0.003720675775421473
0.5119163635406535,0.0037435586883113347
0.5226456769740602,0.0037670164620236322
0.5331903301057367,0.0037910461040983646
0.5435501768536037,0.0038156445919768347
0.5537252716657196,0.003840808875788306
0.563715861508333,0.003866535881106344
0.573522377690469,0.003892822511670703
0.5831454275662036,0.003919665652070983
0.5925857861538493,0.003947062170388403
0.6018443877091996,0.003975008920792291
0.6109223172878183,0.004003502746088103
0.6198208023291202,0.004032540480214038
0.6285412042927067,0.004062118950683492
0.6370850103751072,0.004092234980970848
0.6454538253327606,0.004122885392838321
0.6536493634347695,0.004154067008601798
0.6616734405666883,0.004185776653333825
0.6695279665043776,0.004218011157002099
0.6772149373747957,0.0042507673565420545
0.6847364283184901,0.004284042097862342
0.6920945863665487,0.004317832237782151
0.6992916235428268,0.004352134645899591
0.7063298102004413,0.00438694620639048
0.7132114685997814,0.004422263819737089
0.7199389667336512,0.0044580844043865826
0.7265147124036355,0.004494404898339017
0.7329411475503529,0.00453122226066499
0.7392207428389429,0.004568533472953089
0.7453559924999298,0.004606335540687538
0.09962678803234228,0.0038584684873599483
0.11468374865584689,0.0038637182067513065
0.12968164068805263,0.0038697094676127405
0.14461304257855503,0.00387644127885572
0.15947067632022854,0.0038839125305607353
0.17424742191147877,0.0038921219954248373
0.18893633109598776,0.0039010683303552073
0.2035306403266102,0.003910750078204543
0.21802378290601487,0.003921165669643773
0.23240940026284582,0.003932313425167198
0.24668135232854413,0.003944191557224941
0.26083372698645146,0.0039567981724772236
0.2748608485713328,0.003970131274164854
0.28875728540395995,0.00398418876458991
0.30251785635180495,0.003998968447700533
0.31613763641316,0.004014468031773529
0.3296119613280613,0.004030685132188238
0.3429364312251979,0.004047617274285122
0.3561069133194991,0.004065261896302305
0.36911954368025224,0.004083616352383306
0.3819707280944017,0.004102677915649045
0.3946571420540607,0.004122443781327306
0.40717572990123874,0.004142911069932683
0.4195237031663077,0.00416407683049016
0.4316985381398066,0.00418593804379548
0.4436979727198071,0.0042084916257054935
0.4555200025792317,0.004231734430451809
0.4671628766992421,0.004255663253971097
0.4786250923161055,0.004280274837245652
0.4899053893298208,0.004305565869647745
0.5010027442232575,0.004331532992281714
0.5119163635406535,0.004358172801317673
0.5226456769740602,0.004385481851311094
0.5331903301057367,0.004413456658502574
0.5435501768536037,0.004442093704092434
0.5537252716657196,0.004471389437484894
0.563715861508333,0.004501340279496938
0.573522377690469,0.004531942625527087
0.5831454275662036,0.004563192848679652
0.5925857861538493,0.004595087302840231
0.6018443877091996,0.004627622325698487
0.6109223172878183,0.004660794241714507
0.6198208023291202,0.004694599365025298
0.6285412042927067,0.004729034002288244
0.6370850103751072,0.0047640944554586005
0.6454538253327606,0.004799777024498344
0.6536493634347695,0.004836078010014034
0.6616734405666883,0.004872993715821468
0.6695279665043776,0.00491052045143528
0.6772149373747957,0.004948654534481795
0.6847364283184901,0.004987392293033772
0.6920945863665487,0.005026730067865789
0.6992916235428268,0.005066664214629375
0.7063298102004413,0.005107191105947127
0.7132114685997814,0.005148307133425269
0.7199389667336512,0.005190008709584379
0.7265147124036355,0.00523229226970811
0.7329411475503529,0.005275154273609989
0.7392207428389429,0.005318591207318521
0.7453559924999298,0.0053625995846810146
0.09962678803234228,0.004402611479167121
0.11468374865584689,0.00440860154360085
0.12968164068805263,0.00441543772586582
0.14461304257855503,0.004423118895104604
0.15947067632022854,0.0044316437848705825
0.17424742191147877,0.004441010994779622
0.18893633109598776,0.004451218992328378
0.2035306403266102,0.004462266114874414
0.21802378290601487,0.004474150571773023
0.23240940026284582,0.004486870446665136
0.24668135232854413,0.00450042369991051
0.26083372698645146,0.0045148081711599095
0.2748608485713328,0.004530021582059897
0.28875728540395995,0.004546061539083359
0.30251785635180495,0.004562925536478813
0.31613763641316,0.004580610959331335
0.3296119613280613,0.004599115086727604
0.3429364312251979,0.004618435095017639
0.3561069133194991,0.00463856806116545
0.36911954368025224,0.004659510966180952
0.3819707280944017,0.004681260698625193
0.3946571420540607,0.004703814058181157
0.40717572990123874,0.004727167759282163
0.4195237031663077,0.004751318434790054
0.4316985381398066,0.004776262639715356
0.4436979727198071,0.004801996854971654
0.4555200025792317,0.004828517491156551
0.4671628766992421,0.004855820892351638
0.4786250923161055,0.004883903339934141
0.4899053893298208,0.0049127610563929405
0.5010027442232575,0.004942390209141956
0.5119163635406535,0.004972786914324012
0.5226456769740602,0.005003947240598556
0.5331903301057367,0.005035867212906784
0.5435501768536037,0.005068542816208034
0.5537252716657196,0.005101969999181481
0.563715861508333,0.005136144677887532
0.573522377690469,0.005171062739383472
0.5831454275662036,0.005206720045288321
0.5925857861538493,0.005243112435292058
0.6018443877091996,0.005280235730604684
0.6109223172878183,0.005318085737340912
0.6198208023291202,0.005356658249836558
0.6285412042927067,0.005395949053892997
0.6370850103751072,0.005435953929946352
0.6454538253327606,0.005476668656158367
0.6536493634347695,0.005518089011426269
0.6616734405666883,0.005560210778309111
0.6695279665043776,0.00560302974586846
0.6772149373747957,0.005646541712421535
0.6847364283184901,0.0056907424882052015
0.6920945863665487,0.005735627897949426
0.6992916235428268,0.005781193783359159
0.7063298102004413,0.005827436005503773
0.7132114685997814,0.0058743504471134465
0.7199389667336512,0.005921933014782177
0.7265147124036355,0.0059701796410772025
0.7329411475503529,0.006019086286554987
0.7392207428389429,0.006068648941683953
0.7453559924999298,0.0061188636286744905
0.09962678803234228,0.004946754470974294
0.11468374865584689,0.004953484880450394
0.12968164068805263,0.004961165984118899
0.14461304257855503,0.004969796511353488
0.15947067632022854,0.004979375039180431
0.17424742191147877,0.0049898999941344075
0.18893633109598776,0.005001369654301548
0.2035306403266102,0.005013782151544286
0.21802378290601487,0.005027135473902274
0.23240940026284582,0.0050414274681630745
0.24668135232854413,0.005056655842596078
0.26083372698645146,0.0050728181698425955
0.2748608485713328,0.005089911889954941
0.28875728540395995,0.005107934313576808
0.30251785635180495,0.005126882625257094
0.31613763641316,0.005146753886889141
0.3296119613280613,0.0051675450412669716
0.3429364312251979,0.005189252915750157
0.3561069133194991,0.005211874226028597
0.36911954368025224,0.0052354055799785975
0.3819707280944017,0.0052598434816013406
0.3946571420540607,0.005285184335035008
0.40717572990123874,0.005311424448631644
0.4195237031663077,0.005338560039089949
0.4316985381398066,0.005366587235635232
0.4436979727198071,0.005395502084237814
0.4555200025792317,0.005425300551861294
0.4671628766992421,0.005455978530732177
0.4786250923161055,0.00548753184262263
0.4899053893298208,0.005519956243138136
0.5010027442232575,0.005553247426002199
0.5119163635406535,0.005587401027330351
0.5226456769740602,0.005622412629886018
0.5331903301057367,0.005658277767310993
0.5435501768536037,0.005694991928323634
0.5537252716657196,0.00573255056087807
0.563715861508333,0.005770949076278126
0.573522377690469,0.005810182853239856
0.5831454275662036,0.0058502472418969905
0.5925857861538493,0.005891137567743886
0.6018443877091996,0.005932849135510882
0.6109223172878183,0.005975377232967317
0.6198208023291202,0.006018717134647819
0.6285412042927067,0.006062864105497751
0.6370850103751072,0.006107813404434103
0.6454538253327606,0.00615356028781839
0.6536493634347695,0.006200100012838505
0.6616734405666883,0.006247427840796755
0.6695279665043776,0.006295539040301641
0.6772149373747957,0.006344428890361276
0.6847364283184901,0.00639409268337663
0.6920945863665487,0.006444525728033062
0.6992916235428268,0.006495723352088943
0.7063298102004413,0.006547680905060419
0.7132114685997814,0.006600393760801627
0.7199389667336512,0.006653857319979975
0.7265147124036355,0.006708067012446296
0.7329411475503529,0.006763018299499986
0.7392207428389429,0.006818706676049386
0.7453559924999298,0.006875127672667967
0.09962678803234228,0.005490897462781465
0.11468374865584689,0.005498368217299936
0.12968164068805263,0.0055068942423719775
0.14461304257855503,0.005516474127602371
0.15947067632022854,0.005527106293490278
0.17424742191147877,0.005538788993489191
0.18893633109598776,0.005551520316274718
0.2035306403266102,0.005565298188214157
0.21802378290601487,0.005580120376031523
0.23240940026284582,0.005595984489661013
0.24668135232854413,0.005612887985281647
0.26083372698645146,0.005630828168525281
0.2748608485713328,0.0056498021978499844
0.28875728540395995,0.005669807088070257
0.30251785635180495,0.005690839714035374
0.31613763641316,0.005712896814446945
0.3296119613280613,0.005735974995806338
0.3429364312251979,0.005760070736482674
0.3561069133194991,0.005785180390891742
0.36911954368025224,0.005811300193776243
0.3819707280944017,0.005838426264577487
0.3946571420540607,0.005866554611888858
0.40717572990123874,0.005895681137981125
0.4195237031663077,0.005925801643389843
0.4316985381398066,0.0059569118315551065
0.4436979727198071,0.005989007313503972
0.4555200025792317,0.006022083612566036
0.4671628766992421,0.006056136169112717
0.4786250923161055,0.006091160345311119
0.4899053893298208,0.00612715142988333
0.5010027442232575,0.0061641046428624405
0.5119163635406535,0.006202015140336688
0.5226456769740602,0.00624087801917348
0.5331903301057367,0.006280688321715202
0.5435501768536037,0.006321441040439233
0.5537252716657196,0.006363131122574656
0.563715861508333,0.006405753474668719
0.573522377690469,0.0064493029670962395
0.5831454275662036,0.006493774438505659
0.5925857861538493,0.0065391627001957124
0.6018443877091996,0.006585462540417078
0.6109223172878183,0.0066326687285937205
0.6198208023291202,0.006680776019459079
0.6285412042927067,0.006729779157102502
0.6370850103751072,0.006779672878921853
0.6454538253327606,0.006830451919478413
0.6536493634347695,0.00688211101425074
0.6616734405666883,0.006934644903284396
0.6695279665043776,0.006988048334734821
0.6772149373747957,0.007042316068301016
0.6847364283184901,0.007097442878548059
0.6920945863665487,0.0071534235581166995
0.6992916235428268,0.007210252920818725
0.7063298102004413,0.007267925804617065
0.7132114685997814,0.007326437074489806
0.7199389667336512,0.007385781625177771
0.7265147124036355,0.007445954383815388
0.7329411475503529,0.007506950312444983
0.7392207428389429,0.007568764410414818
0.7453559924999298,0.007631391716661442
0.09962678803234228,0.006035040454588637
0.11468374865584689,0.006043251554149478
0.12968164068805263,0.006052622500625056
0.14461304257855503,0.006063151743851254
0.15947067632022854,0.006074837547800124
0.17424742191147877,0.006087677992843977
0.18893633109598776,0.006101670978247888
0.2035306403266102,0.006116814224884028
0.21802378290601487,0.006133105278160773
0.23240940026284582,0.00615054151115895
0.24668135232854413,0.006169120127967215
0.26083372698645146,0.006188838167207966
0.2748608485713328,0.006209692505745027
0.28875728540395995,0.006231679862563705
0.30251785635180495,0.006254796802813654
0.31613763641316,0.0062790397420047495
0.3296119613280613,0.0063044049503457045
0.3429364312251979,0.006330888557215191
0.3561069133194991,0.0063584865557548866
0.36911954368025224,0.0063871948075738885
0.3819707280944017,0.006417009047553635
0.3946571420540607,0.006447924888742708
0.40717572990123874,0.006479937827330606
0.4195237031663077,0.006513043247689736
0.4316985381398066,0.006547236427474981
0.4436979727198071,0.0065825125427701305
0.4555200025792317,0.006618866673270777
0.4671628766992421,0.006656293807493255
0.4786250923161055,0.006694788847999608
0.4899053893298208,0.006734346616628525
0.5010027442232575,0.006774961859722681
0.5119163635406535,0.0068166292533430265
0.5226456769740602,0.006859343408460941
0.5331903301057367,0.00690309887611941
0.5435501768536037,0.0069478901525548325
0.5537252716657196,0.0069937116842712435
0.563715861508333,0.007040557873059313
0.573522377690469,0.007088423080952624
0.5831454275662036,0.007137301635114328
0.5925857861538493,0.00718718783264754
0.6018443877091996,0.007238075945323274
0.6109223172878183,0.007289960224220126
0.6198208023291202,0.007342834904270338
0.6285412042927067,0.007396694208707253
0.6370850103751072,0.007451532353409605
0.6454538253327606,0.007507343551138435
0.6536493634347695,0.007564122015662975
0.6616734405666883,0.0076218619657720385
0.6695279665043776,0.007680557629168
0.6772149373747957,0.0077402032462407545
0.6847364283184901,0.007800793073719489
0.6920945863665487,0.007862321388200335
0.6992916235428268,0.00792478248954851
0.7063298102004413,0.00798817070417371
0.7132114685997814,0.008052480388177984
0.7199389667336512,0.008117705930375568
0.7265147124036355,0.00818384175518448
0.7329411475503529,0.008250882325389982
0.7392207428389429,0.00831882214478025
0.7453559924999298,0.008387655760654918
0.09962678803234228,0.006579183446395809
0.11468374865584689,0.006588134890999023
0.12968164068805263,0.006598350758878135
0.14461304257855503,0.006609829360100138
0.15947067632022854,0.006622568802109972
0.17424742191147877,0.006636566992198761
0.18893633109598776,0.006651821640221059
0.2035306403266102,0.0066683302615539
0.21802378290601487,0.006686090180290023
0.23240940026284582,0.0067050985326568896
0.24668135232854413,0.0067253522706527845
0.26083372698645146,0.006746848165890652
0.2748608485713328,0.006769582813640071
0.28875728540395995,0.006793552637057155
0.30251785635180495,0.006818753891591934
0.31613763641316,0.006845182669562556
0.3296119613280613,0.006872834904885072
0.3429364312251979,0.0069017063779477075
0.3561069133194991,0.006931792720618032
0.36911954368025224,0.006963089421371534
0.3819707280944017,0.006995591830529783
0.3946571420540607,0.00702929516559656
0.40717572990123874,0.007064194516680087
0.4195237031663077,0.007100284851989632
0.4316985381398066,0.007137561023394857
0.4436979727198071,0.007176017772036291
0.4555200025792317,0.0072156497339755194
0.4671628766992421,0.007256451445873795
0.4786250923161055,0.007298417350688097
0.4899053893298208,0.00734154180337372
0.5010027442232575,0.007385819076582923
0.5119163635406535,0.0074312433663493655
0.5226456769740602,0.007477808797748404
0.5331903301057367,0.00752550943052362
0.5435501768536037,0.007574339264670433
