4,"[0.4, 0.000691901654482412, 0.9955394759245005, 0, 0.18848173626389728]"
9,"[0.4, 0.0014952007130854272, 0.9843355675679132, 0, -0.20042205047146047]"
5,"[0.4, 0.000852561466203015, 0.9942331001233522, 0, 0.11861171082264302]"
2,"[0.4, 0.000370582031041206, 0.9976234568607968, 0, 0.27399634699497066]"
6,"[0.4, 0.001013221277923618, 0.9926059784784073, 0, 0.0413444015556993]"
0,"[0.4, 4.926240759999999e-05, 0.9997459117743619, 0, 0.12103607732359654]"
8,"[0.4, 0.001334540901364824, 0.9878481623605255, 0, -0.12054893737234797]"
7,"[0.4, 0.001173881089644221, 0.9905317344372052, 0, -0.039274905795455]"
3,"[0.4, 0.000531241842761809, 0.9966336280097027, 0, 0.24425813803248034]"
1,"[0.4, 0.000209922219320603, 0.9986311710161678, 0, 0.25422765435700906]"
10,"[0.4, 0.0016558605248060301, 0.9796878653006359, 0, -0.2770630453888746]"
11,"[0.4, 0.001816520336526633, 0.9734727864055692, 0, -0.34857894039230536]"
12,"[0.4, 0.0019771801482472364, 0.9650787634880105, 0, -0.41277077261165235]"
14,"[0.4, 0.002298499771688442, 0.9380505405625293, 0, -0.5072653711959031]"
13,"[0.4, 0.0021378399599678395, 0.9536522971029594, 0, -0.4668761206646932]"
19,"[0.4, 0.0031017988302914573, 0.8391644325856858, 603, -2.1226049203964363]"
15,"[0.4, 0.0024591595834090453, 0.9168907454593741, 0, -0.5290998014956183]"
16,"[0.4, 0.0026198193951296484, 0.8889003949661886, 0, -0.5260850052863392]"
20,"[0.4, 0.0032624586420120605, 0.8654901621386395, 603, -2.080105044937379]"
18,"[0.4, 0.0029411390185708547, 0.8147923966957789, 0, -0.41683269551916313]"
17,"[0.4, 0.0027804792068502515, 0.8539265728838471, 0, -0.49080480068849885]"
22,"[0.4, 0.0035837782654532663, 0.8644809316856444, 603, -2.037918632561612]"
24,"[0.4, 0.0039050978888944725, 0.8144445318121806, 603, -2.0462962856857008]"
25,"[0.4, 0.004065757700615075, 0.8157364484810758, 0, 0.21006881890896853]"
21,"[0.4, 0.0034231184537326636, 0.8737043581139575, 603, -2.0517546988390336]"
26,"[0.4, 0.004226417512335679, 0.8301867475603905, 0, 0.20301335117199454]"
27,"[0.4, 0.0043870773240562815, 0.8412473800262023, 0, 0.18232633594469125]"
23,"[0.4, 0.0037444380771738694, 0.8428726526387958, 603, -2.036967031087497]"
28,"[0.4, 0.004547737135776884, 0.8491518934706331, 0, 0.15295551881297703]"
30,"[0.4, 0.00486905675921809, 0.856858328482914, 0, 0.0827615541666914]"
29,"[0.4, 0.004708396947497488, 0.8542451626458181, 0, 0.11874619167994416]"
32,"[0.4, 0.005190376382659297, 0.9035837681646863, 1, 2.2281794905028263]"
33,"[0.4, 0.005351036194379899, 0.9167931653207256, 1, 2.150135183680356]"
35,"[0.4, 0.0056723558178211056, 0.9193329289923914, 1, 2.0078795583998783]"
34,"[0.4, 0.005511696006100503, 0.9222973406336606, 1, 2.076246829213697]"
36,"[0.4, 0.005833015629541709, 0.9071509410292743, 1, 1.946540777999766]"
31,"[0.4, 0.005029716570938694, 0.8832379186116368, 1, 2.3090868710750243]"
41,"[0.4, 0.006636314688144723, 0.822851119777601, 0, 0.025348004160798618]"
37,"[0.4, 0.005993675441262312, 0.8853200308053198, 1, 1.893926487323959]"
39,"[0.4, 0.006314995064703518, 0.8224939672172216, 0, -0.01719073367795416]"
40,"[0.4, 0.006475654876424121, 0.8215056351156406, 0, 0.004027483859238547]"
38,"[0.4, 0.0061543352529829145, 0.8541009083802722, 1, 1.851928708049125]"
43,"[0.4, 0.00695763431158593, 0.8312261330458531, 0, 0.05671275849582322]"
52,"[0.4, 0.008403572617071357, 0.8564291760091888, 0, -0.06819502270350644]"
42,"[0.4, 0.006796974499865327, 0.8262787707022277, 0, 0.0437081949970252]"
44,"[0.4, 0.007118294123306532, 0.8369856202320147, 0, 0.06293460471493854]"
45,"[0.4, 0.007278953935027136, 0.842866448720274, 0, 0.0619336890625925]"
46,"[0.4, 0.007439613746747739, 0.8482974814559293, 0, 0.05408137829215204]"
