M_lz,overlap,tc,phi_c
0.07807565444948464,0.865753191824366,3.351731528280042e-05,0.009875830717310033
0.19611717704289078,0.8657450586490847,1.7328542354063716e-05,0.0066948768627308735
0.4926240759999999,0.8660564258245722,6.2701640034249536e-06,0.002080586702935248
