source_x,overlap,tc,phi_c
2.900000000000003e-05,0.9820876724049686,0.1263200321038118,1.5589382140714436
3.141659626270661e-05,0.9566340027231053,0.13684404411368836,1.5554319696915302
3.4034569680479717e-05,0.9321143351316691,0.1483304722949857,1.585125588691183
3.68707011940202e-05,0.9093520544150502,0.16072432290378372,1.6007923971868017
3.994317011501469e-05,0.8854307193758844,0.17395219097314601,1.542819742171363
4.327167065365607e-05,0.8622152139729065,0.18859386160919053,1.5884669924672352
4.6877538156507616e-05,0.5418771277495316,0.00016570944231427757,0.05336201874667682
5.0783885863883535e-05,0.579785676698346,1.9857125653694047e-05,0.004722024606112945
5.5015753063344974e-05,0.6101486811274299,-3.5601458893947297e-05,-0.0072150729280152474
5.960026558896109e-05,0.6381770962946749,-7.114456573605323e-05,-0.028938251293912684
6.45668096951198e-05,0.6626086059928371,0.00011091265856332429,0.041720731591487946
6.99472204193997e-05,0.6843017961474944,-3.966751438200915e-05,-0.015916160999158272
7.577598564189056e-05,0.711953170314851,7.15584210958206e-05,0.0268834761331542
8.209046714896298e-05,0.7360179902046126,-4.589069233426167e-05,-0.018025490701318515
8.893114011848111e-05,0.7585871400010442,2.8421972532345995e-06,0.003189782793979603
9.634185256153478e-05,0.7795163245482634,4.3850276189578574e-05,0.014210429396091621
0.00010437010638368775,0.802594404591819,-4.777256723701823e-05,-0.017554693843744824
0.00011306736186731229,0.8241023144421797,-2.5815420220955932e-05,-0.007958147738467881
0.0001224893675267136,0.8470646195338625,-1.7602371818027324e-05,-0.00508165314045771
0.0001326965174503809,0.8689871014981555,2.0874221289853707e-05,0.007650096186221972
0.00014375423842089035,0.8922193568825794,2.2407283555333108e-05,0.007954253964913439
0.00015573340929386117,0.9155877497526486,-8.913603038604296e-06,-0.0028415984450287386
0.00016871081532414062,0.9396983567116963,1.359903322066647e-05,0.005190845710187491
0.00018276964035139932,0.9644233836860516,-4.649643785642933e-06,-0.0014853834660283813
0.0001979999999999999,0.9899026847720626,2.1836439194351364e-06,0.0005976056016846751
