4,"[0.4, 0.000899313627254509, 0.999531218189021, 0, 0.28602272607088475]"
1,"[0.4, 0.00029870340681362726, 0.9997810826190033, 0, 0.22082611941853228]"
2,"[0.4, 0.0004989068136272545, 0.9996834902674262, 0, 0.2562449159141569]"
0,"[0.4, 9.85e-05, 0.9999097670049371, 0, 0.1460555539022037]"
3,"[0.4, 0.0006991102204408818, 0.9996024000978465, 0, 0.27573310014780744]"
5,"[0.4, 0.0010995170340681363, 0.9994661125337254, 0, 0.2901742232976407]"
6,"[0.4, 0.0012997204408817637, 0.9994045662991271, 0, 0.2898834069020412]"
7,"[0.4, 0.0014999238476953909, 0.999344791006135, 0, 0.28620513598074243]"
8,"[0.4, 0.001700127254509018, 0.999285438705772, 0, 0.2798480567862748]"
9,"[0.4, 0.0019003306613226453, 0.9992254429009673, 0, 0.27131531662804587]"
10,"[0.4, 0.0021005340681362725, 0.9991639228864104, 0, 0.2609794632572979]"
11,"[0.4, 0.0023007374749499, 0.9991001223800372, 0, 0.24912562656479958]"
13,"[0.4, 0.0027011442885771543, 0.9989630398300773, 0, 0.22171683478161547]"
12,"[0.4, 0.0025009408817635273, 0.9990333680010528, 0, 0.23597799066876132]"
14,"[0.4, 0.0029013476953907817, 0.9988885496027672, 0, 0.20648994951985616]"
15,"[0.4, 0.0031015511022044087, 0.9988093238495525, 0, 0.19042054420351856]"
19,"[0.4, 0.003902364729458918, 0.9984334051859501, 0, 0.11959816274898867]"
16,"[0.4, 0.003301754509018036, 0.9987247902817872, 0, 0.17361288113366202]"
18,"[0.4, 0.0037021613226452905, 0.9985374488751594, 0, 0.13812873735895234]"
17,"[0.4, 0.0035019579158316635, 0.9986343663030707, 0, 0.15615638991305186]"
21,"[0.4, 0.004302771543086172, 0.9982012052970208, 0, 0.08126452867625601]"
22,"[0.4, 0.004502974949899799, 0.9980715541255639, 0, 0.06156525394052489]"
20,"[0.4, 0.0041025681362725445, 0.998321563704725, 0, 0.1006252856862601]"
