4  1.000000e+00  1.000000e-05  0.000000e+00
-6.090503e-05 -1.778632e-04 -7.031031e+00  6.513910e-07
-1.942368e-04 -5.712005e-18  1.113363e+01  5.042829e-07
-6.090503e-05  1.778632e-04 -7.031031e+00  6.513910e-07
 2.142368e-04  7.972533e-19  5.721228e+00  0.000000e+00
