4  1.000000e+00  8.438178e-06  0.000000e+00
-3.275665e-06 -2.779145e-04 -3.887942e-01  9.087636e-06
-4.569047e-04 -2.889232e-20  1.770845e+00  9.695319e-07
-3.275665e-06  2.779145e-04 -3.887942e-01  9.087636e-06
 4.737811e-04  2.812018e-20  1.723521e+00  0.000000e+00
