-5.000000e-01 -5.000000e-01 -4.998503e-01 -4.998709e-01 -3.750000e-01 -5.000000e-01 -3.748715e-01 -4.998525e-01
-3.750000e-01 -5.000000e-01 -3.748715e-01 -4.998525e-01 -3.750000e-01 -3.750000e-01 -3.748503e-01 -3.748709e-01
-3.750000e-01 -3.750000e-01 -3.748503e-01 -3.748709e-01 -5.000000e-01 -3.750000e-01 -4.998324e-01 -3.748915e-01
-5.000000e-01 -3.750000e-01 -4.998324e-01 -3.748915e-01 -5.000000e-01 -5.000000e-01 -4.998503e-01 -4.998709e-01
-3.750000e-01 -5.000000e-01 -3.748715e-01 -4.998525e-01 -2.500000e-01 -5.000000e-01 -2.499029e-01 -4.998331e-01
-2.500000e-01 -5.000000e-01 -2.499029e-01 -4.998331e-01 -2.500000e-01 -3.750000e-01 -2.498807e-01 -3.748460e-01
-2.500000e-01 -3.750000e-01 -2.498807e-01 -3.748460e-01 -3.750000e-01 -3.750000e-01 -3.748503e-01 -3.748709e-01
-3.750000e-01 -3.750000e-01 -3.748503e-01 -3.748709e-01 -3.750000e-01 -5.000000e-01 -3.748715e-01 -4.998525e-01
-5.000000e-01 -3.750000e-01 -4.998324e-01 -3.748915e-01 -3.750000e-01 -3.750000e-01 -3.748503e-01 -3.748709e-01
-3.750000e-01 -3.750000e-01 -3.748503e-01 -3.748709e-01 -3.750000e-01 -2.500000e-01 -3.748264e-01 -2.499000e-01
-3.750000e-01 -2.500000e-01 -3.748264e-01 -2.499000e-01 -5.000000e-01 -2.500000e-01 -4.998148e-01 -2.499200e-01
-5.000000e-01 -2.500000e-01 -4.998148e-01 -2.499200e-01 -5.000000e-01 -3.750000e-01 -4.998324e-01 -3.748915e-01
-3.750000e-01 -3.750000e-01 -3.748503e-01 -3.748709e-01 -2.500000e-01 -3.750000e-01 -2.498807e-01 -3.748460e-01
-2.500000e-01 -3.750000e-01 -2.498807e-01 -3.748460e-01 -2.500000e-01 -2.500000e-01 -2.498503e-01 -2.498709e-01
-2.500000e-01 -2.500000e-01 -2.498503e-01 -2.498709e-01 -3.750000e-01 -2.500000e-01 -3.748264e-01 -2.499000e-01
-3.750000e-01 -2.500000e-01 -3.748264e-01 -2.499000e-01 -3.750000e-01 -3.750000e-01 -3.748503e-01 -3.748709e-01
-2.500000e-01 -5.000000e-01 -2.499029e-01 -4.998331e-01 -1.250000e-01 -5.000000e-01 -1.249467e-01 -4.998169e-01
-1.250000e-01 -5.000000e-01 -1.249467e-01 -4.998169e-01 -1.250000e-01 -3.750000e-01 -1.249308e-01 -3.748216e-01
-1.250000e-01 -3.750000e-01 -1.249308e-01 -3.748216e-01 -2.500000e-01 -3.750000e-01 -2.498807e-01 -3.748460e-01
-2.500000e-01 -3.750000e-01 -2.498807e-01 -3.748460e-01 -2.500000e-01 -5.000000e-01 -2.499029e-01 -4.998331e-01
-1.250000e-01 -5.000000e-01 -1.249467e-01 -4.998169e-01 0.000000e+00 -5.000000e-01 1.921474e-21 -4.998104e-01
0.000000e+00 -5.000000e-01 1.921474e-21 -4.998104e-01 0.000000e+00 -3.750000e-01 1.921474e-21 -3.748104e-01
0.000000e+00 -3.750000e-01 1.921474e-21 -3.748104e-01 -1.250000e-01 -3.750000e-01 -1.249308e-01 -3.748216e-01
-1.250000e-01 -3.750000e-01 -1.249308e-01 -3.748216e-01 -1.250000e-01 -5.000000e-01 -1.249467e-01 -4.998169e-01
-2.500000e-01 -3.750000e-01 -2.498807e-01 -3.748460e-01 -1.250000e-01 -3.750000e-01 -1.249308e-01 -3.748216e-01
-1.250000e-01 -3.750000e-01 -1.249308e-01 -3.748216e-01 -1.250000e-01 -2.500000e-01 -1.249029e-01 -2.498331e-01
-1.250000e-01 -2.500000e-01 -1.249029e-01 -2.498331e-01 -2.500000e-01 -2.500000e-01 -2.498503e-01 -2.498709e-01
-2.500000e-01 -2.500000e-01 -2.498503e-01 -2.498709e-01 -2.500000e-01 -3.750000e-01 -2.498807e-01 -3.748460e-01
-1.250000e-01 -3.750000e-01 -1.249308e-01 -3.748216e-01 0.000000e+00 -3.750000e-01 1.921474e-21 -3.748104e-01
0.000000e+00 -3.750000e-01 1.921474e-21 -3.748104e-01 0.000000e+00 -2.500000e-01 1.921474e-21 -2.498104e-01
0.000000e+00 -2.500000e-01 1.921474e-21 -2.498104e-01 -1.250000e-01 -2.500000e-01 -1.249029e-01 -2.498331e-01
-1.250000e-01 -2.500000e-01 -1.249029e-01 -2.498331e-01 -1.250000e-01 -3.750000e-01 -1.249308e-01 -3.748216e-01
-5.000000e-01 -2.500000e-01 -4.998148e-01 -2.499200e-01 -3.750000e-01 -2.500000e-01 -3.748264e-01 -2.499000e-01
-3.750000e-01 -2.500000e-01 -3.748264e-01 -2.499000e-01 -3.750000e-01 -1.250000e-01 -3.748049e-01 -1.249438e-01
-3.750000e-01 -1.250000e-01 -3.748049e-01 -1.249438e-01 -5.000000e-01 -1.250000e-01 -4.998011e-01 -1.249570e-01
-5.000000e-01 -1.250000e-01 -4.998011e-01 -1.249570e-01 -5.000000e-01 -2.500000e-01 -4.998148e-01 -2.499200e-01
-3.750000e-01 -2.500000e-01 -3.748264e-01 -2.499000e-01 -2.500000e-01 -2.500000e-01 -2.498503e-01 -2.498709e-01
-2.500000e-01 -2.500000e-01 -2.498503e-01 -2.498709e-01 -2.500000e-01 -1.250000e-01 -2.498148e-01 -1.249200e-01
-2.500000e-01 -1.250000e-01 -2.498148e-01 -1.249200e-01 -3.750000e-01 -1.250000e-01 -3.748049e-01 -1.249438e-01
-3.750000e-01 -1.250000e-01 -3.748049e-01 -1.249438e-01 -3.750000e-01 -2.500000e-01 -3.748264e-01 -2.499000e-01
-5.000000e-01 -1.250000e-01 -4.998011e-01 -1.249570e-01 -3.750000e-01 -1.250000e-01 -3.748049e-01 -1.249438e-01
-3.750000e-01 -1.250000e-01 -3.748049e-01 -1.249438e-01 -3.750000e-01 0.000000e+00 -3.747958e-01 1.680580e-21
-3.750000e-01 0.000000e+00 -3.747958e-01 1.680580e-21 -5.000000e-01 0.000000e+00 -4.997958e-01 1.680580e-21
-5.000000e-01 0.000000e+00 -4.997958e-01 1.680580e-21 -5.000000e-01 -1.250000e-01 -4.998011e-01 -1.249570e-01
-3.750000e-01 -1.250000e-01 -3.748049e-01 -1.249438e-01 -2.500000e-01 -1.250000e-01 -2.498148e-01 -1.249200e-01
-2.500000e-01 -1.250000e-01 -2.498148e-01 -1.249200e-01 -2.500000e-01 0.000000e+00 -2.497958e-01 1.680580e-21
-2.500000e-01 0.000000e+00 -2.497958e-01 1.680580e-21 -3.750000e-01 0.000000e+00 -3.747958e-01 1.680580e-21
-3.750000e-01 0.000000e+00 -3.747958e-01 1.680580e-21 -3.750000e-01 -1.250000e-01 -3.748049e-01 -1.249438e-01
0.000000e+00 -5.000000e-01 1.921474e-21 -4.998104e-01 1.250000e-01 -5.000000e-01 1.249467e-01 -4.998169e-01
1.250000e-01 -5.000000e-01 1.249467e-01 -4.998169e-01 1.250000e-01 -3.750000e-01 1.249308e-01 -3.748216e-01
1.250000e-01 -3.750000e-01 1.249308e-01 -3.748216e-01 0.000000e+00 -3.750000e-01 1.921474e-21 -3.748104e-01
0.000000e+00 -3.750000e-01 1.921474e-21 -3.748104e-01 0.000000e+00 -5.000000e-01 1.921474e-21 -4.998104e-01
1.250000e-01 -5.000000e-01 1.249467e-01 -4.998169e-01 2.500000e-01 -5.000000e-01 2.499029e-01 -4.998331e-01
2.500000e-01 -5.000000e-01 2.499029e-01 -4.998331e-01 2.500000e-01 -3.750000e-01 2.498807e-01 -3.748460e-01
2.500000e-01 -3.750000e-01 2.498807e-01 -3.748460e-01 1.250000e-01 -3.750000e-01 1.249308e-01 -3.748216e-01
1.250000e-01 -3.750000e-01 1.249308e-01 -3.748216e-01 1.250000e-01 -5.000000e-01 1.249467e-01 -4.998169e-01
0.000000e+00 -3.750000e-01 1.921474e-21 -3.748104e-01 1.250000e-01 -3.750000e-01 1.249308e-01 -3.748216e-01
1.250000e-01 -3.750000e-01 1.249308e-01 -3.748216e-01 1.250000e-01 -2.500000e-01 1.249029e-01 -2.498331e-01
1.250000e-01 -2.500000e-01 1.249029e-01 -2.498331e-01 0.000000e+00 -2.500000e-01 1.921474e-21 -2.498104e-01
0.000000e+00 -2.500000e-01 1.921474e-21 -2.498104e-01 0.000000e+00 -3.750000e-01 1.921474e-21 -3.748104e-01
1.250000e-01 -3.750000e-01 1.249308e-01 -3.748216e-01 2.500000e-01 -3.750000e-01 2.498807e-01 -3.748460e-01
2.500000e-01 -3.750000e-01 2.498807e-01 -3.748460e-01 2.500000e-01 -2.500000e-01 2.498503e-01 -2.498709e-01
2.500000e-01 -2.500000e-01 2.498503e-01 -2.498709e-01 1.250000e-01 -2.500000e-01 1.249029e-01 -2.498331e-01
1.250000e-01 -2.500000e-01 1.249029e-01 -2.498331e-01 1.250000e-01 -3.750000e-01 1.249308e-01 -3.748216e-01
2.500000e-01 -5.000000e-01 2.499029e-01 -4.998331e-01 3.750000e-01 -5.000000e-01 3.748715e-01 -4.998525e-01
3.750000e-01 -5.000000e-01 3.748715e-01 -4.998525e-01 3.750000e-01 -3.750000e-01 3.748503e-01 -3.748709e-01
