4  1.000000e+00  6.000000e-06  6.000000e-06
-2.943354e-05 -1.807457e-04 -5.048486e+00  6.722185e-07
-1.911248e-04  5.570091e-05  1.008488e+01  2.959314e-07
 2.073944e-04  3.758951e-05  6.394504e+00  0.000000e+00
-4.694086e-05  1.891553e-04 -8.632686e+00  3.976647e-07
